"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_015155132.1",772127,"PLEKHH3","XP_015155132.1",0.509897337663168,0.510974171804266,2.95713873641615,0.0441641915790863,0.702535175310769
"XP_015154957.1",107055290,"GPR179","XP_015154957.1",0.556748087945536,0.560060166763272,1.17279789410616,0.0442363329632229,0.702869344776676
"XP_015153822.1",100859444,"GPATCH4","XP_015153822.1",-0.514021887980346,-0.516057520514095,2.26793500596915,0.0442793099976469,0.702869344776676
"XP_015143830.1",374268,"PIK3AP1","XP_015143830.1",0.665657143304135,0.666969753010611,4.45926277038187,0.0444230064901101,0.703685895780714
"XP_015137527.1",100859434,"LOC100859434","XP_015137527.1",-0.396328229134355,-0.396452558022327,5.56579558946284,0.0444249715285006,0.703685895780714
"XP_015151238.1",417564,"DPH1","XP_015151238.1",0.853885665537094,0.87587595652093,0.0157122398018696,0.0445518288857992,0.70457899088838
"XP_015153903.1",425976,"BCAN","XP_015153903.1",-1.73241789661848,-1.74969092699414,4.29734281120387,0.0445794239543077,0.70457899088838
"XP_004936054.1",422729,"MTUS1","XP_004936054.1",-0.903595875332998,-0.918492445863709,1.46845088915006,0.0446691081121486,0.70457899088838
"XP_015156382.1",418544,"LOC418544","XP_015156382.1",-1.93529970217688,-144269479.732426,-0.746324702749067,0.0446700344360511,0.70457899088838
"XP_015135438.1",417435,"SLC16A6","XP_015135438.1",-0.644091990310451,-0.646338457471352,3.13993418192774,0.0447693434935103,0.705400510298062
"NP_989579.1",374096,"SMAD6","NP_989579.1",0.474955039737338,0.476719554928097,2.42158534317582,0.0448802616828483,0.706403022925927
"XP_015155274.1",428322,"LOC428322","XP_015155274.1",0.744872976838508,0.7533144173535,0.612887875790445,0.0450265537569343,0.706888057354624
"XP_422203.3",424360,"RGS1","XP_422203.3",-0.662981329049836,-0.664321733280521,2.71539789757336,0.0450491012790029,0.706888057354624
"XP_015140413.1",421903,"DLGAP2","XP_015140413.1",0.498639930334283,0.499741662906643,4.42985977278706,0.0450876137220534,0.706888057354624
"XP_004937097.1",771271,"KCNE4","XP_004937097.1",0.952372951073881,0.996744215892043,0.675917266697405,0.0451042579969151,0.706888057354624
"XP_015128592.1",107049480,"LOC107049480","XP_015128592.1",1.67057874237449,2.07065735777615,-0.685498300912058,0.0451642185176753,0.706888057354624
"NP_989444.1",373902,"NR1H4","NP_989444.1",2.44556119092576,144269480.373111,-1.73127820696291,0.0451950254250295,0.706888057354624
"XP_001233399.3",420133,"INSR","XP_001233399.3",-0.402869276411132,-0.402950192628503,6.04976542611339,0.0453247878757656,0.708176105125848
"XP_015129279.1",107049989,"PLD3","XP_015129279.1",0.422470277301068,0.422601698927578,5.31746353560899,0.0456583265891713,0.712161914051447
"XP_001231850.1",768745,"C10ORF122","XP_001231850.1",1.08023066942637,1.16132935721293,5.92830338801264,0.0456752436005413,0.712161914051447
"NP_001032926.2",424315,"TNFAIP6","NP_001032926.2",-0.830254448152831,-0.837324881287429,1.9986072161974,0.0457993428450504,0.712518152986384
"XP_015154994.1",404532,"ZPBP2","XP_015154994.1",2.05130243454381,144269479.910502,0.835632757688616,0.0458158269559726,0.712518152986384
"XP_416786.1",418585,"TMEM47","XP_416786.1",-0.458958602324954,-0.45905705294582,6.82129897705946,0.0458411960246311,0.712518152986384
"XP_001231329.4",768421,"HK3","XP_001231329.4",0.673977808035967,0.684506161703664,7.95840659622945,0.0461262160196902,0.716203002792217
"XP_015132693.1",768877,"SAG","XP_015132693.1",-1.31927450190584,-1.47802232206859,-0.208297681543512,0.0461799092922016,0.716292113289321
"NP_001025750.2",415832,"SLC7A5","NP_001025750.2",-0.514958988578821,-0.515022173602622,7.12357192810547,0.0463773913151805,0.718609018749846
"NP_001039292.1",416194,"PCDH1","NP_001039292.1",-0.479794721915787,-0.480382208774361,5.04238999152118,0.0464615847599833,0.718817943110866
"XP_015149815.1",416458,"UNCX","XP_015149815.1",1.29482499164072,1.36723175120731,0.574809808408825,0.0464871214464147,0.718817943110866
"XP_003642264.1",416999,"AIFM3","XP_003642264.1",-0.712717653623856,-0.727922021452909,1.79613859448727,0.0465958854200259,0.71975464376311
"XP_425011.2",395443,"SLC1A3","XP_425011.2",-0.625383635595265,-0.625610806664006,8.03542633999846,0.0468925077765062,0.722843910742468
"XP_422291.1",424448,"TSEN15","XP_422291.1",0.455006814269415,0.455776114732416,3.86837984966985,0.0468926658304513,0.722843910742468
"NP_990376.2",395913,"TYRP1","NP_990376.2",-2.22961326955973,-2.47384432638276,-1.0869716033241,0.0473747749403327,0.72867560312984
"XP_015149386.1",416251,"SGCD","XP_015149386.1",0.473873058295421,0.474094290135628,4.501395246841,0.0474393896903707,0.72867560312984
"XP_426030.1",428472,"LRRC14B","XP_426030.1",-1.93653072658532,-144269479.734009,-1.64476182074639,0.0474732662689608,0.72867560312984
"XP_015154655.1",107055215,"LOC107055215","XP_015154655.1",-1.02743494638616,-1.04540910123005,0.389346856077359,0.0475156863283329,0.72867560312984
"XP_015138352.1",107052752,"LOC107052752","XP_015138352.1",1.90067840927846,144269479.67026,1.35259360089842,0.0475406072512977,0.72867560312984
"XP_001232076.2",768915,"SPO11","XP_001232076.2",1.47891063530177,1.7759262664434,2.85150125638101,0.0475636816664386,0.72867560312984
"XP_001235286.3",772098,"TPBG","XP_001235286.3",0.655193031657697,0.657032361682417,3.99835066239221,0.0476313793244767,0.728965074764046
"XP_015139870.1",768787,"C1ORF198","XP_015139870.1",-0.485744601992716,-0.485888692062333,6.13688472057738,0.0477465720462945,0.729506538246302
"XP_416657.2",418446,"MAEL","XP_416657.2",1.16685770350979,1.19479124273822,5.49566973168346,0.0477644369287597,0.729506538246302
"XP_417541.2",419378,"C21H1ORF174","XP_417541.2",-0.417720370701517,-0.418012130294521,4.6184127810209,0.0478506883056445,0.72972183634063
"XP_418050.1",419930,"PIFO","XP_418050.1",0.813950109832496,0.832122687658979,4.00300424417153,0.0479138110369837,0.72972183634063
"XP_004942192.1",423784,"C6H10ORF71","XP_004942192.1",1.1007730828018,1.13831963944145,-0.237469495668622,0.0479566312183292,0.72972183634063
"XP_015147819.1",415634,"GPR114","XP_015147819.1",-1.10817200131605,-1.18650968799795,3.00680182705778,0.047983124075044,0.72972183634063
"NP_001129151.1",417616,"SLC47A2","NP_001129151.1",-2.04057280068237,-2.2554338935813,0.259963542460695,0.0480228001019508,0.72972183634063
"XP_015138664.1",768579,"LOC768579","XP_015138664.1",0.445305723034181,0.445440892165248,5.86535939443724,0.0481260486904529,0.730155195108586
"XP_015140905.1",396407,"TEC","XP_015140905.1",-0.630751213342534,-0.637721490097411,1.88402808848408,0.048154524394558,0.730155195108586
"NP_990050.1",395466,"CSPG5","NP_990050.1",-1.03964876027664,-1.09163279950636,4.06889079980012,0.0482057602326453,0.730155195108586
"NP_001026300.1",422410,"CTSO","NP_001026300.1",-0.760785732047515,-0.760862063969269,5.84379140502247,0.0482468486022745,0.730155195108586
"NP_001161238.1",421937,"ODC1","NP_001161238.1",0.423248361940965,0.423349397348184,6.35071867125985,0.0484972399164634,0.733201692947585
"NP_989940.1",395313,"MX1","NP_989940.1",0.857326514890869,0.857669926416496,4.61043561861357,0.0486311706015848,0.734483109480154
"XP_004941217.2",428756,"CLDN23","XP_004941217.2",0.690203125417874,0.700740118414281,0.730838160160994,0.0487007054792141,0.73460825487235
"NP_001090993.1",395583,"SPRY1","NP_001090993.1",-0.409819943924425,-0.410030966898523,5.00365740440057,0.0487602800921912,0.73460825487235
"XP_420789.3",422843,"SLC2A9","XP_420789.3",0.925440210751876,0.928994270626819,3.86081652522629,0.0488182161881637,0.73460825487235
"XP_015135580.1",427237,"PLIN2","XP_015135580.1",-0.407502481358669,-0.40759083555786,6.37682606680502,0.0488361784219216,0.73460825487235
"NP_001006176.1",416670,"CORO7","NP_001006176.1",0.510891073492212,0.511129470558768,4.1609483867679,0.0490281154744466,0.736753481732202
"XP_004945759.2",417283,"EXD3","XP_004945759.2",-0.530275021671597,-0.530449842841689,5.13961331933643,0.0490943340369701,0.737007103025349
"XP_004936930.1",101750281,"LOC101750281","XP_004936930.1",1.14925155956643,1.20946154607123,-0.185608998376646,0.0491498064350008,0.737099054939365
"NP_989490.1",373969,"DLX5","NP_989490.1",-1.71052052460007,-2.05168803556963,2.98082970106388,0.0493952930975272,0.738652889115051
"XP_003642905.1",100857312,"ONECUT1","XP_003642905.1",1.66610403906667,2.11113349622206,0.86925869426068,0.0494101126327401,0.738652889115051
"NP_001076834.1",100034745,"PTGER2","NP_001076834.1",1.2552267264778,1.38325311513143,0.0338395111830255,0.0494421448485601,0.738652889115051
"XP_015151150.1",395350,"MYH7","XP_015151150.1",0.793193920063469,0.794840597641075,2.49847176821555,0.0494512210694953,0.738652889115051
"NP_001025757.1",415927,"TRAIP","NP_001025757.1",-0.733445935413904,-0.740686850549065,4.18963219445771,0.04957839801541,0.739112888099267
"NP_001096672.1",425200,"CELA1","NP_001096672.1",2.29194525402722,144269480.18753,-1.77623511238192,0.0496057880295751,0.739112888099267
"XP_015130395.1",107051275,"ETFB","XP_015130395.1",-0.635111648953473,-0.635505444520742,4.28651495972767,0.0496304630624332,0.739112888099267
"XP_015154181.1",101749375,"LOC101749375","XP_015154181.1",0.421119691834319,0.421226770244077,5.61285845480647,0.0499002559064558,0.739974745316965
"XP_001232036.1",769665,"CHAD","XP_001232036.1",-1.52493492273229,-1.56700890578475,1.48957230118115,0.0499356810841681,0.739974745316965
"XP_015137315.1",420625,"C2H7ORF31","XP_015137315.1",1.83424441522467,144269479.601883,3.50036367210132,0.0500096025198458,0.739974745316965
"XP_414168.4",415807,"HSD17B2","XP_414168.4",-1.24354445237937,-1.31580328621235,4.22656372265501,0.0500316700882285,0.739974745316965
"NP_001121534.1",428512,"GALR1","NP_001121534.1",0.72006556839581,0.727438651640473,2.43947282639752,0.050051790191228,0.739974745316965
"XP_425692.3",428135,"GSS","XP_425692.3",-0.395384653993328,-0.395629893408049,5.07837905008802,0.0500568915545872,0.739974745316965
"NP_001129654.1",420812,"HSBP1L1","NP_001129654.1",-0.645431674845558,-0.646689483574141,2.76813774618293,0.0500889206446048,0.739974745316965
"XP_015130238.1",107051069,"LOC107051069","XP_015130238.1",1.18717004894926,1.2913837887803,2.30931295383365,0.0501642637595264,0.739974745316965
"XP_015151305.1",427841,"RAP1GAP2","XP_015151305.1",-0.391426257040473,-0.391443744690051,7.40929807097279,0.0501878767963131,0.739974745316965
"XP_001233115.3",769808,"TMEM8B","XP_001233115.3",0.456500239703333,0.457332755156616,3.62329983907873,0.050374619636334,0.739974745316965
"NP_001005791.1",395127,"AVEN","NP_001005791.1",0.416481495221454,0.41704290597202,3.71154001682284,0.0503769454273781,0.739974745316965
"NP_001034688.1",421061,"COLEC12","NP_001034688.1",-0.794074917258526,-0.797310200500394,4.33633124903052,0.0503870911238905,0.739974745316965
"XP_001234041.2",770710,"GABRD","XP_001234041.2",0.497701577321172,0.497864967208103,5.64874132060393,0.0503980727244566,0.739974745316965
"NP_001166993.1",100379662,"SCRT2","NP_001166993.1",-0.710346848585389,-0.721120857523009,1.18541432161231,0.0504218411993767,0.739974745316965
"NP_001292079.1",419070,"GDPD5","NP_001292079.1",0.581157975914289,0.582088106127629,4.19620937617877,0.0504643058980371,0.739974745316965
"XP_004939490.1",428447,"ENTPD3","XP_004939490.1",1.85790972985061,144269479.626603,-0.0848672514212031,0.0505202806305924,0.739974745316965
"XP_015143884.1",423796,"PCGF5","XP_015143884.1",-0.492435558676505,-0.493909995512962,3.56975025985385,0.0505305108270271,0.739974745316965
"XP_015143957.1",423749,"SORBS1","XP_015143957.1",0.517111400607276,0.51896222821504,3.18029011344816,0.0506210296109904,0.74015354619977
"XP_015140733.1",107053190,"LOC107053190","XP_015140733.1",-0.470091726173475,-0.471147246993198,4.57525073388842,0.0506533615713933,0.74015354619977
"XP_015133617.1",101748127,"LOC101748127","XP_015133617.1",1.86468425010792,144269479.633034,0.302421024346581,0.0507306907636883,0.74015354619977
"NP_001265074.1",420673,"ABHD5","NP_001265074.1",-0.35952437756797,-0.359590319760369,5.81460873876805,0.0507457957684917,0.74015354619977
"XP_015138940.1",100859115,"TSPAN19","XP_015138940.1",-1.91446001084648,-144269479.710027,0.913217534636743,0.0507904790021266,0.74015354619977
"XP_419377.1",421312,"CHGB","XP_419377.1",-0.576508824497795,-0.576516377753259,9.1293598154051,0.0508594581151809,0.740436379986801
"NP_001073206.1",768701,"KIAA1671","NP_001073206.1",0.885688004360124,0.889863905780651,1.87066449750457,0.0509316555338434,0.740765470992228
"XP_015152685.1",429936,"LOC429936","XP_015152685.1",-1.91395167864875,-144269479.709266,-1.69258489859456,0.0510664671876131,0.741336610230883
"XP_015155600.1",430666,"CILP2","XP_015155600.1",-1.9259521723206,-144269479.722491,-1.33183889418301,0.0511399734791718,0.741336610230883
"XP_004944389.1",415859,"URAH","XP_004944389.1",-1.17746580238915,-1.18848798744774,0.92349413514495,0.0511583755387035,0.741336610230883
"XP_015145127.1",396226,"ITGA6","XP_015145127.1",-0.38979181096567,-0.389879539484257,6.25798383880404,0.0511694480249073,0.741336610230883
"NP_999838.1",408049,"CDH10","NP_999838.1",-0.854751761037515,-0.872640096197133,4.82657153060762,0.0515310014714135,0.745143856589196
"XP_420568.2",422609,"LOC422609","XP_420568.2",1.0746926528168,1.10234345989181,2.08247759322108,0.051532008024144,0.745143856589196
"XP_003640831.1",100857655,"C7ORF72","XP_003640831.1",1.78973448174344,2.61733204280436,4.30742091094637,0.0516071221905701,0.745508301896078
"NP_001108110.1",417336,"FN3KRP","NP_001108110.1",-0.394023809875109,-0.394391037721052,4.32661976793899,0.0518985409729205,0.748993726099046
"XP_015141557.1",771624,"C12ORF75","XP_015141557.1",-0.637301971703497,-0.640607509781483,3.68017560794409,0.051956789420586,0.749110582601634
"XP_015135064.1",427752,"PTGS1","XP_015135064.1",-1.05553672785554,-1.07440516721314,1.14630192913399,0.0520654138636727,0.749952832094194
"XP_015128531.1",776211,"ZNF853","XP_015128531.1",0.828554649838725,0.837230862689229,0.824791684148005,0.0521779620474643,0.750849922064523
"XP_015148831.1",418275,"NCAPD2","XP_015148831.1",0.677518775622861,0.682701979422096,1.04251024105138,0.0523101704571361,0.752027926966547
"XP_015139028.1",416714,"ACSS1","XP_015139028.1",-0.437951221493173,-0.438325739337536,4.7180652182642,0.0526576722496611,0.755767855847215
"XP_425260.3",427686,"LRRN4","XP_425260.3",-1.08546522093834,-1.1008245458606,4.48592659272719,0.052689698505697,0.755767855847215
"XP_004944538.1",101751348,"LOC101751348","XP_004944538.1",1.86920093819754,144269479.638011,3.38478383016284,0.052758512257776,0.755767855847215
"XP_015148151.1",430534,"FOXM1","XP_015148151.1",-1.90911638246785,-144269479.704088,1.04368004588575,0.0527727035983561,0.755767855847215
"XP_015148494.1",418263,"TSPAN9","XP_015148494.1",-0.407488777018765,-0.407557730376653,7.1051923710512,0.0532930425078275,0.762488674271474
"XP_015132223.1",423572,"SOS2","XP_015132223.1",0.588392409632219,0.589484160784202,3.33561360715331,0.0534312685701389,0.763734792949439
"XP_418430.2",420321,"NDRG1","XP_418430.2",-0.445140808593512,-0.445154826642302,8.68190617151761,0.0535535711362006,0.764457056979966
"XP_015150073.1",107054635,"LOC107054635","XP_015150073.1",-1.33796182645432,-1.49795721329188,-0.582339149743674,0.0535841560325383,0.764457056979966
"XP_015134397.1",415395,"THSD4","XP_015134397.1",0.440006998584935,0.440159676711891,6.27542001018219,0.0536986186674301,0.765359033430728
"XP_425749.3",428190,"CLCNKB","XP_425749.3",1.88292464085646,144269479.654321,-1.11414408549634,0.0537779409919258,0.765758917632407
"XP_001233248.2",769933,"SLC27A6","XP_001233248.2",0.930729594481893,0.93235464101527,4.22373227689499,0.0541023372249533,0.768545762135061
"XP_015153207.1",419584,"LOC419584","XP_015153207.1",-0.479658551753639,-0.48097881555008,3.53938610145116,0.054127598897046,0.768545762135061
"XP_015158157.1",418593,"POLA1","XP_015158157.1",-0.389921542360381,-0.390094395033183,6.16094656582499,0.0541280137755965,0.768545762135061
"NP_001005427.1",374137,"MEOX2","NP_001005427.1",-0.467703405012225,-0.469367497562015,3.33040350602148,0.0543048415673558,0.769991499257296
"XP_424710.2",427118,"RFESD","XP_424710.2",-0.966383645173346,-0.970853846949805,2.17541371077115,0.0543821044454891,0.769991499257296
"XP_417497.2",419327,"TFAP2C","XP_417497.2",1.26997842421928,1.33766562488012,1.39695456242653,0.054384483612268,0.769991499257296
"NP_001025960.1",418443,"RCSD1","NP_001025960.1",-0.633892852080996,-0.64117006668795,1.16198962245016,0.0544761329855616,0.770558710611112
"XP_015132733.1",395923,"CD72","XP_015132733.1",1.93456334497279,144269479.77962,-1.410159634892,0.0545333517801675,0.770638292848025
"XP_015143368.1",423509,"SYNE2","XP_015143368.1",1.64514470326615,1.66124328790398,3.34258906186964,0.0546636576876671,0.770690876919535
"XP_015149449.1",107054537,"LOC107054537","XP_015149449.1",-2.00451042710604,-2.37444528278474,-1.40993555108235,0.0547129965031408,0.770690876919535
"NP_001008462.1",422042,"PAQR8","NP_001008462.1",-0.508449909449463,-0.508583064260717,7.35789721665803,0.054786704369494,0.770690876919535
"NP_001025887.2",417564,"DPH1","NP_001025887.2",0.464875710998102,0.467408803968269,1.65020780637158,0.0547960865370532,0.770690876919535
"NP_989506.1",373994,"POU2AF1","NP_989506.1",1.14489922169371,1.22031718105566,1.79919709569366,0.0548981632247077,0.770690876919535
"XP_415465.2",417183,"PRDM12","XP_415465.2",-1.86921305938997,-2.74330596051932,3.00784854117813,0.0549312825599546,0.770690876919535
"XP_015143494.1",423636,"PLAC9","XP_015143494.1",-0.845897170146318,-0.852297858719964,2.93095225915559,0.0549547845102499,0.770690876919535
"XP_015134602.1",418940,"SPATA13","XP_015134602.1",-0.455725556247707,-0.456285060575097,4.86563599300481,0.0549760479704037,0.770690876919535
"NP_990337.1",395856,"FOXC1","NP_990337.1",0.637403100689508,0.637715323393453,4.86648025106203,0.0550014376913855,0.770690876919535
"NP_001289043.1",769589,"MEIG1","NP_001289043.1",1.69860379443994,1.80978340942126,1.87690921458013,0.0551063239589464,0.770916498975366
"XP_015137047.1",420769,"GLI3","XP_015137047.1",0.481085641714833,0.481376789930351,4.17058192593096,0.0551280228644095,0.770916498975366
"NP_990834.1",396501,"GJC1","NP_990834.1",0.485996803743521,0.486850682190218,4.3040663793913,0.0552381117104971,0.770916498975366
"NP_001184217.1",770094,"ACAA1","NP_001184217.1",-0.377084357072938,-0.377157563475816,6.45071921646068,0.0552693839784029,0.770916498975366
"XP_003643102.1",768501,"C5ORF30","XP_003643102.1",-0.399336674408517,-0.399806951321564,3.97149442280622,0.055318509721198,0.770916498975366
"NP_990649.1",396258,"MYBL2","NP_990649.1",-0.446117897952023,-0.446609985200519,4.37564058246558,0.0553315926732624,0.770916498975366
"NP_001026274.1",422062,"TNFRSF21","NP_001026274.1",0.418940647001941,0.418984937221051,7.70805960704712,0.0554101096336742,0.770916498975366
"XP_419111.2",421025,"DOK6","XP_419111.2",0.439988750424182,0.441003535202146,3.5399548830452,0.0554304291289779,0.770916498975366
"XP_015130563.1",107051485,"RNASEK","XP_015130563.1",0.416131362606608,0.416249491851594,5.78356011473526,0.0555458944510608,0.771803744572553
"XP_004943752.1",101751808,"CCDC33","XP_004943752.1",-1.73136039493211,-2.22054654345418,1.89914735793813,0.0558831885330598,0.775261388785703
"XP_001235689.2",776138,"JAG2","XP_001235689.2",-0.385391385513149,-0.385477064889643,6.42456595162605,0.0559426421711543,0.775261388785703
"NP_001035734.1",428084,"GJA3","NP_001035734.1",-0.757408100159159,-0.766702736603946,4.0683572744023,0.0559504436708166,0.775261388785703
"NP_989544.1",374047,"CCND2","NP_989544.1",0.476702217819685,0.477957688020223,2.9743215676055,0.05668420060207,0.784700560141909
"XP_419585.2",421544,"CAPN9","XP_419585.2",-1.59558249441212,-2.06994946423088,2.86146407960366,0.0567620587787742,0.785035202292459
"XP_414696.4",416382,"RNF165","XP_414696.4",-0.762744481689951,-0.782845473879516,0.70063075985168,0.0568134868901485,0.785035202292459
"XP_424060.5",426411,"LOXL1","XP_424060.5",0.473741843866204,0.473979327689293,4.0485150109779,0.0569652066341079,0.786355798678212
"XP_015143132.1",423315,"NPAS3","XP_015143132.1",-1.9208755018529,-144269479.716767,-1.38001062065773,0.0570143489300732,0.786355798678212
"XP_425065.1",427493,"KLF13","XP_425065.1",-0.517336451306582,-0.519485603302267,3.71920559598113,0.0572008326477372,0.787391537843263
"XP_015135436.1",417439,"FAM20A","XP_015135436.1",-1.10111540036836,-1.14129439083124,1.68790284863598,0.0572979352832043,0.787391537843263
"NP_001072958.1",769547,"PNO1","NP_001072958.1",0.825886491283848,0.834214013694022,1.92183600508922,0.0573366996599188,0.787391537843263
"XP_004938505.2",101747500,"LOC101747500","XP_004938505.2",-1.31261115926865,-1.43184280436365,-1.11270111948995,0.0573724972617392,0.787391537843263
"XP_004940410.1",445340,"PRDM1","XP_004940410.1",0.467077485521779,0.467718659305546,3.55080494709825,0.0574526735130632,0.787391537843263
"NP_990304.1",395820,"DLL1","NP_990304.1",0.585960791596978,0.587169207566614,2.96755144178589,0.0574633872696869,0.787391537843263
"XP_015136301.1",107052432,"LOC107052432","XP_015136301.1",-1.46341073042993,-1.49184866276894,2.48016500752864,0.0574745592425206,0.787391537843263
"XP_003642421.2",100859879,"VPS37D","XP_003642421.2",0.98127071760292,1.01157327136373,1.8304035554042,0.0575111580496084,0.787391537843263
"NP_001029985.1",723973,"CAMK4","NP_001029985.1",-0.514920894965094,-0.517064063295139,5.46959382882665,0.0576634914622935,0.787604291686377
"NP_001264534.1",396387,"NTN3","NP_001264534.1",0.609008064862754,0.615052766724889,2.38869245749593,0.057701524560995,0.787604291686377
"NP_001001296.1",403120,"IFI6","NP_001001296.1",1.02134345683596,1.02706880326719,1.12506578758972,0.0577225768252843,0.787604291686377
"XP_015138132.1",100857837,"LOC100857837","XP_015138132.1",-0.52587527128724,-0.526912052135793,3.77199258978526,0.0577376112603992,0.787604291686377
"NP_001026943.1",424741,"SSPO","NP_001026943.1",-0.571534934445673,-0.572040645435741,5.886400665803,0.0579014244822705,0.789118227638389
"XP_015130490.1",101751669,"LOC101751669","XP_015130490.1",-1.94605590958504,-144269479.74556,-1.70037151379016,0.0579620838532595,0.789224837298211
"XP_015143471.1",423610,"LDB3","XP_015143471.1",1.68138367711065,2.12988607966108,-1.26324774586365,0.058058129635733,0.789400914003265
"NP_001092822.1",417040,"TRIM7.1","NP_001092822.1",-0.758802415618533,-0.767449570113616,0.568782247619853,0.0581280497533462,0.789400914003265
"NP_001073571.2",418104,"ATP6V0A4","NP_001073571.2",0.378872956922179,0.378931322237136,7.16458687390058,0.0581972255711722,0.789400914003265
"XP_015143162.1",428888,"LTBP2","XP_015143162.1",0.508328152891978,0.508357038080027,6.56656253378801,0.0582218779716307,0.789400914003265
"XP_015144165.1",107053684,"CBX6","XP_015144165.1",-0.372884329587886,-0.372939799118656,7.602807862117,0.0582557918260487,0.789400914003265
"NP_989812.1",395140,"HS2ST1","NP_989812.1",0.731965230722348,0.734979931137447,2.81591272338066,0.0582921073940953,0.789400914003265
"XP_004937652.1",417881,"SLC6A15","XP_004937652.1",0.516020467548513,0.516048495317767,7.90318194255131,0.0583954093141152,0.79008354069288
"XP_426310.2",428754,"LOC428754","XP_426310.2",-0.397386696854681,-0.397530161459222,6.27348004780581,0.0586810680216316,0.793229966551231
"XP_001233763.1",770429,"LOC770429","XP_001233763.1",1.48589214016467,1.51110556882291,-0.733129747021834,0.0588940619856893,0.794527491038212
"XP_015136506.1",419051,"SLCO2B1","XP_015136506.1",-0.752536056020932,-0.753812335729262,4.53342160886651,0.0589796922220411,0.794527491038212
"XP_416853.4",418657,"MXRA5","XP_416853.4",0.678138823303454,0.678654315756246,3.74294132045487,0.059018139083334,0.794527491038212
"XP_015148363.1",101752276,"LOC101752276","XP_015148363.1",1.77234387114892,144269479.536465,-1.31961108425558,0.0590347335112481,0.794527491038212
"NP_001138698.2",419114,"IGSF1","NP_001138698.2",1.01654479153407,1.07480601243597,-0.596869451091117,0.0590506388934727,0.794527491038212
"XP_015152815.1",428200,"PROM2","XP_015152815.1",1.35739194440162,1.53230905321323,0.0650058560477108,0.0590962069052322,0.794527491038212
"NP_001078828.1",374192,"DUSP1","NP_001078828.1",-0.589781050691402,-0.59013802151229,4.90086557422391,0.0591853749053226,0.795010741871227
"XP_420764.1",422818,"PACRGL","XP_420764.1",0.424289759853041,0.424529252848277,5.39261869862664,0.0593244549694142,0.795489255327051
"NP_001007489.4",426274,"TLR1A","NP_001007489.4",1.87286896593856,144269479.643077,-1.6197982703548,0.059327510908103,0.795489255327051
"XP_015140573.1",395722,"CLU","XP_015140573.1",-0.621097454281754,-0.621187430004276,8.55114114997485,0.0595802889528832,0.798162131021718
"XP_004936444.1",423488,"TDRD9","XP_004936444.1",1.39892210873191,1.60371261375326,5.37143501503313,0.0596786583050341,0.798763547582701
"XP_015151830.1",396427,"TUBB1","XP_015151830.1",-0.687447382461222,-0.689203602257015,2.76019557845966,0.0597527723343087,0.799039534787439
"NP_001026018.1",419133,"RP1-309K20.6","NP_001026018.1",-0.444187202993635,-0.444252940041329,6.67140023443585,0.0598516673765228,0.799646114135171
"XP_004935203.1",420949,"COBL","XP_004935203.1",0.405426461490266,0.405499703738935,6.09935786875078,0.0603699385005025,0.805849661646118
"XP_426241.2",428683,"FADS6","XP_426241.2",-0.541390707678054,-0.545280346597605,2.18853070441532,0.0604697761021366,0.806461647890726
"XP_426509.4",428954,"PKD2L1","XP_426509.4",1.39316661503288,1.54471203223221,-1.09227346506941,0.0606936322297292,0.80851296045996
"XP_015150059.1",416632,"CLEC16A","XP_015150059.1",1.0023163733217,1.05924355889449,-0.0911216681803265,0.0607691623089338,0.80851296045996
"XP_001234329.4",771008,"EN1","XP_001234329.4",1.89152415183909,144269479.663688,-1.62178399195777,0.0608266141682912,0.80851296045996
"NP_001289729.1",373917,"LGALS3","NP_001289729.1",-0.765068876899744,-0.766641368545641,3.04699677280054,0.0608720072537689,0.80851296045996
"XP_015149529.1",416353,"GFRA3","XP_015149529.1",0.425564452276175,0.426009505594714,4.0985500205019,0.0608942277912202,0.80851296045996
"XP_015138447.1",107052770,"LOC107052770","XP_015138447.1",0.526582746033374,0.529524395514417,2.13062261748027,0.0609875858734218,0.808610951309217
"XP_015139387.1",107052956,"HLX","XP_015139387.1",1.06134496114214,1.10838181578071,-0.712543117090466,0.0610098776277357,0.808610951309217
"XP_015136384.1",100857925,"LOC100857925","XP_015136384.1",-0.793238762867591,-0.817842278033109,0.0879627651180362,0.0612442167072259,0.810997220705526
"XP_015151963.1",428160,"BPIFB4","XP_015151963.1",1.91374633379932,2.04833747790744,-1.2834457640073,0.0613321318149106,0.811442030929423
"XP_015138181.1",421123,"RP1","XP_015138181.1",1.78864041564529,144269479.55001,0.73736579702058,0.0614930037019408,0.811900670708801
"XP_015134400.1",415404,"GCOM1","XP_015134400.1",-0.469748770996714,-0.470013727385933,5.73961292577731,0.0614988975150008,0.811900670708801
"XP_015133277.1",418705,"AFF3","XP_015133277.1",0.797026868063529,0.805140813919261,1.83677688166873,0.0615298627061902,0.811900670708801
"NP_001186399.1",422970,"GAS2","NP_001186399.1",-1.0524984195072,-1.10878379977173,1.0048025189041,0.0616260356741403,0.812451981345661
"XP_414581.2",416263,"LOC416263","XP_414581.2",0.464718480707043,0.46580701000887,2.73885656203643,0.0617370421800454,0.813197706387423
"NP_001122300.2",428253,"NCAM1","NP_001122300.2",-0.415559301054492,-0.415612348872046,8.31843386591002,0.0619084409656582,0.814154473766155
