"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_015131416.1",107051647,"LOC107051647","XP_015131416.1",-1.74152484986071,-1.76232122608601,3.11804822148927,0.00121521059975947,0.0452658372284468
"XP_015139121.1",421315,"C1ORF95","XP_015139121.1",1.38246270629239,1.38464421727432,5.874290421477,0.00122837126521311,0.0456422427574335
"XP_425830.4",428270,"SYT6","XP_425830.4",1.3564378520798,1.39735465766883,2.79044828330484,0.00124919498031961,0.0459807642647506
"NP_001003797.1",416018,"GATA2","NP_001003797.1",0.88783544668979,0.888076218749482,4.83810109144869,0.00124975839507176,0.0459807642647506
"XP_004944918.1",416201,"ABLIM3","XP_004944918.1",-0.73507518819795,-0.735789045841286,4.31064792571934,0.00125102155239094,0.0459807642647506
"XP_015138097.1",421102,"ASXL3","XP_015138097.1",-0.646210421044693,-0.646906487743374,5.99873533442484,0.00125421184687923,0.0459807642647506
"XP_015146641.1",424684,"KANK4","XP_015146641.1",-0.743005914773912,-0.743563204548416,4.69628662025522,0.0012546109445003,0.0459807642647506
"XP_015141292.1",422838,"BOD1L1","XP_015141292.1",-0.658436342867905,-0.658492719454543,7.66194316691145,0.00125595178550032,0.0459807642647506
"XP_418798.3",420699,"SLC6A20","XP_418798.3",-1.59630450905424,-1.59791510430485,3.712928972073,0.00127638526056243,0.0463965657192466
"XP_015153447.1",395998,"SORL1","XP_015153447.1",0.780715962544947,0.780766711292196,7.40193637573472,0.00127661213457369,0.0463965657192466
"NP_990717.1",396346,"SOHO-1","NP_990717.1",-1.93184526643321,-2.07606976767682,0.471820318288377,0.00127662773720361,0.0463965657192466
"NP_001138698.2",419114,"IGSF1","NP_001138698.2",-1.33189226468777,-1.35767970129553,-0.596869451091281,0.0012959457452173,0.0469843242628902
"NP_001265018.1",418981,"MMP10","NP_001265018.1",-2.01246631419966,-2.01280094144824,4.67039814489649,0.00130423947605914,0.047170520711611
"XP_003641945.1",415704,"MBTPS1","XP_003641945.1",0.646803486195958,0.646889113730571,6.90205686021439,0.00131123612351242,0.0473090192678864
"XP_015150082.1",768437,"IL20RB","XP_015150082.1",2.30825431295018,2.3172254997757,0.843006108829067,0.00131827454924227,0.0474483540771851
"NP_001026190.1",421114,"PCMTD1","NP_001026190.1",-0.541573806507227,-0.541646536467038,7.1943849916782,0.00132472480588422,0.0474601167349337
"XP_015145446.1",424263,"GPD1L2","XP_015145446.1",-0.968306081826304,-0.96953282474151,5.57641369160135,0.00132495606068604,0.0474601167349337
"XP_015134371.1",415362,"IDH3A","XP_015134371.1",0.537798954075631,0.537947360535956,6.95727210809101,0.00134225503080658,0.0477821918978909
"XP_015140591.1",422016,"NCOA1","XP_015140591.1",-0.601590402455069,-0.602016760221118,5.33691779504132,0.00134282723894355,0.0477821918978909
"XP_001235757.2",776223,"SMPDL3A","XP_001235757.2",-0.809218120564316,-0.810982683917924,3.50628347557523,0.00134772685413269,0.0477821918978909
"XP_003640389.1",417712,"KMT2E","XP_003640389.1",-0.602842233460564,-0.602895628811411,7.76319447790901,0.00135036488134073,0.0477821918978909
"XP_015153238.1",776271,"LOC776271","XP_015153238.1",-1.25642668552307,-1.27804247771053,0.494976968707947,0.00135091909824927,0.0477821918978909
"NP_001026079.1",419723,"FLI1","NP_001026079.1",-0.699704048402338,-0.700128013259613,4.23541270665931,0.00135314100373622,0.0477821918978909
"NP_990641.1",396248,"CKB","NP_990641.1",0.678375906719132,0.678438713740935,9.68373349748622,0.00136473670939274,0.048078000538206
"XP_015138322.1",428369,"SLC26A7","XP_015138322.1",2.42385287138181,2.45268517840745,0.230921112007478,0.00137444075398079,0.0481719903758119
"NP_001006131.1",415876,"DHODH","NP_001006131.1",-1.35493235861514,-1.35593851051173,3.24221670503356,0.00137619626865452,0.0481719903758119
"XP_001231953.2",769120,"GCNT7","XP_001231953.2",-1.22909915698904,-1.23152320229209,2.92699948772534,0.00137707972755384,0.0481719903758119
"NP_001264528.1",771906,"IGSF6","NP_001264528.1",-0.977867840271662,-0.980408078742716,1.69524463675088,0.00141950655862514,0.0495401155751956
"NP_990488.1",396065,"AGTR1","NP_990488.1",-1.15478605030916,-1.16309151405747,2.27057032260302,0.00142607247730254,0.0496532508006248
"XP_004940786.1",422289,"GABRA3","XP_004940786.1",-2.63530818661219,-2.74798747948759,1.24860817103044,0.00142993534606324,0.049671963404992
"XP_004935371.1",421342,"MARK1","XP_004935371.1",-1.89663434891787,-1.91478577664427,2.82374222748034,0.00144038186533699,0.0499187562007858
"NP_001264364.1",424855,"TM4SF19","NP_001264364.1",-2.40726074406486,-2.59983048911396,-1.24069862336262,0.00144472861282547,0.0499534983559585
"XP_015138110.1",421104,"DTNA","XP_015138110.1",3.06805226758106,144269481.124121,1.68939044248543,0.00145137130007313,0.0500300616718752
"XP_015141733.1",422977,"NAV2","XP_015141733.1",-0.627163523031342,-0.627485668526911,6.24594068807171,0.00145364174637436,0.0500300616718752
"NP_989441.1",373899,"PDIA3","NP_989441.1",0.714075732868298,0.7141009870195,8.95473755966111,0.00145869757745319,0.0500886568147547
"NP_997062.2",395695,"AKAP9","NP_997062.2",-0.78539252853205,-0.785468786649491,7.48092078308861,0.00151653864120638,0.0519553616598618
"NP_990736.1",396370,"C3","NP_990736.1",-1.32297838584281,-1.32408272979151,2.58277349145987,0.00154043021273736,0.0526531031754188
"NP_001026274.1",422062,"TNFRSF21","NP_001026274.1",-0.648855836620987,-0.648968084327676,7.70805960704714,0.00155017143400736,0.0528411539214926
"XP_004948278.1",101747386,"LOC101747386","XP_004948278.1",-2.90563059154692,-3.45591258408278,1.35571734334137,0.00155466428209063,0.0528411539214926
"NP_001025783.2",416235,"SPINK5","NP_001025783.2",2.48838210048176,2.48887330826272,4.64737585152066,0.00155654466930821,0.0528411539214926
"XP_417279.1",419087,"ACER3","XP_417279.1",-0.631691270361138,-0.631869553632267,6.67774441259533,0.00157261068411042,0.05323906835851
"XP_004938757.1",428070,"HTR2A","XP_004938757.1",-2.30880126911936,-2.67513461800918,-0.93883942236486,0.0015753945380238,0.05323906835851
"XP_004935188.2",770453,"SRD5A1","XP_004935188.2",0.723252641708204,0.724433388231802,3.99990004883421,0.00158361914842737,0.0533962059143559
"NP_990100.1",395537,"VSX1","NP_990100.1",1.99468929284931,2.00794965245804,0.0687332526361314,0.00159268332654533,0.0535808802896566
"XP_015148402.1",107048988,"DOCK3","XP_015148402.1",-0.728930275221974,-0.729512310973706,6.18018720235349,0.00161637496807961,0.0541566248242704
"XP_015132909.1",770445,"SLC14A2","XP_015132909.1",1.49327363861352,1.4975330468194,3.32664414253749,0.00161704858215335,0.0541566248242704
"XP_421780.4",423918,"ENO4","XP_421780.4",-1.16224119448759,-1.16365249128055,4.56711691879857,0.00162650493533224,0.0543514635773101
"XP_015142928.1",423385,"NRXN3","XP_015142928.1",0.782013518788341,0.78307292338281,5.74229999563808,0.00163792547758356,0.0546109215595215
"NP_989775.1",395090,"TNFRSF8","NP_989775.1",-1.0715779006608,-1.07290040258428,3.64775045146117,0.00165932762864323,0.0551049918179767
"XP_015150789.1",418353,"ZDHHC23","XP_015150789.1",0.735933832263653,0.737037198768634,4.92804315690899,0.00166410634008012,0.0551049918179767
"XP_015152111.1",419249,"MYT1","XP_015152111.1",-1.82008935352715,-1.99429346823302,2.87660836528664,0.00166644998316114,0.0551049918179767
"XP_417251.3",419060,"DNAJB13","XP_417251.3",-1.12439652074014,-1.1248581972988,5.40671166290797,0.00166750058925658,0.0551049918179767
"NP_001278581.1",422825,"PROM1","NP_001278581.1",0.775163417604316,0.775459627403094,5.66634318150846,0.00170571881153305,0.0562435361763116
"XP_015141788.1",426630,"AGBL2","XP_015141788.1",-1.54082922098636,-1.54151720137215,3.31980925698576,0.00171657907301004,0.0564769639064998
"XP_015154002.1",395292,"ROBO1","XP_015154002.1",-1.84391456649331,-1.86901794869209,2.21213610885841,0.00172935351336946,0.0567722053389003
"XP_419620.4",421582,"SLC22A3","XP_419620.4",1.30981572224434,1.31462080953324,1.2844072952361,0.00173704397789818,0.0567914299903673
"XP_015143955.1",100858460,"LOC100858460","XP_015143955.1",0.841861590466458,0.84245359625835,3.71578672933597,0.00173754324868433,0.0567914299903673
"XP_015145730.1",396213,"TNR","XP_015145730.1",-1.05959590041028,-1.07022196195447,6.51694682777396,0.00174871062612643,0.0570316389136474
"XP_015128609.1",100859277,"CYP4F22","XP_015128609.1",-2.30249405023723,-2.53043321902782,-1.07402527696628,0.0017538602441761,0.0570749683382537
"NP_001026045.1",419424,"TNFRSF18","NP_001026045.1",-1.60501990701457,-1.62830864121083,0.00651206778791249,0.00176148103078904,0.0571983525149912
"XP_420392.3",422424,"CPE","XP_420392.3",-0.67542151917752,-0.675681048825494,10.1062720539215,0.00179254783080181,0.0580808827520318
"XP_015148800.1",416069,"FAM3D","XP_015148800.1",-2.67694395240963,-2.6932838366632,-0.110244445142098,0.00180347089761911,0.0583083220730229
"XP_001233734.1",770397,"C1ORF216","XP_001233734.1",0.941752773082821,0.94524046208565,3.22572118101953,0.00183658342456568,0.0592506406322627
"NP_001004405.2",423233,"CAPN3","NP_001004405.2",-1.17046887425723,-1.17528247296146,1.62090567780083,0.00186272053632063,0.0599643462306491
"XP_004947618.1",101747314,"NKX3-1","XP_004947618.1",1.182661221649,1.211599918187,3.03057776878077,0.00188708373764912,0.0606179995468062
"XP_416267.2",418030,"PICK1","XP_416267.2",0.550287667563343,0.550566058533491,6.40025175192277,0.00189370862436899,0.060700269790128
"XP_414779.2",416474,"AMZ1","XP_414779.2",-1.43684785716064,-1.50206064172529,1.11090212400528,0.0019136498512537,0.061208110981106
"NP_001006179.1",416724,"SEC23B","NP_001006179.1",0.472328372193323,0.472370138827189,7.45451936675204,0.00193080388187706,0.061624823896576
"NP_990670.2",396282,"BCL2","NP_990670.2",-0.595587784213935,-0.595892486306979,5.95354076054474,0.00194924068529844,0.0620291252692991
"XP_418967.2",420880,"PXDC1","XP_418967.2",-0.727170336582074,-0.727692583602415,3.8227920498548,0.00195177672066483,0.0620291252692991
"NP_001182406.1",420046,"RP5-1028K7.3","NP_001182406.1",1.4156211469929,1.44005345795797,4.33422978390192,0.00196601751739765,0.0622437322886154
"XP_015149199.1",416148,"PPARGC1B","XP_015149199.1",1.1195924703106,1.12343008707616,2.68675814453739,0.00196959732831955,0.0622437322886154
"XP_015131953.1",422613,"WDFY3","XP_015131953.1",-0.602129189459049,-0.602290616856662,6.85727365985731,0.0019710306870533,0.0622437322886154
"XP_015139850.1",421561,"DACT2","XP_015139850.1",0.819471593869131,0.820036791450853,4.26181522912791,0.00198455041198993,0.0624488425812517
"XP_004944678.1",101750778,"CCDC36","XP_004944678.1",-1.4388744282509,-1.47970812265073,3.85917576197289,0.00198588740885684,0.0624488425812517
"XP_004940457.1",421835,"CEP162","XP_004940457.1",-0.658733540859343,-0.658956016480888,5.84190069063752,0.00200094611596036,0.0627901935590333
"NP_001299590.1",418667,"LOC418667","NP_001299590.1",-1.329159116777,-1.33365916732805,1.81296302087999,0.00201101238836424,0.0629737778721103
"NP_989572.1",374088,"IMPG1","NP_989572.1",2.23894989133673,2.45998676974338,0.411656908302154,0.00202033740440058,0.0631334305638732
"XP_427896.3",430337,"ENTPD7","XP_427896.3",0.631003503926243,0.631377311107461,4.52192783900484,0.00203741643932198,0.0635342157706732
"XP_001233594.2",770263,"SLC10A4","XP_001233594.2",1.53761442456597,1.5426835033446,3.25531313834554,0.00204456317969565,0.063624250448154
"XP_421585.2",423706,"OIT3","XP_421585.2",-1.28741721551419,-1.28951065020097,2.82840133570455,0.0020789061872527,0.0645584651122528
"XP_015135600.1",427360,"MPDZ","XP_015135600.1",1.833138774204,1.99512139659254,0.637024056104674,0.00209080944340532,0.0647934038509239
"XP_015142945.1",418110,"KDM7A","XP_015142945.1",-0.687410853008129,-0.688052343573087,4.52705343474864,0.00209891783406967,0.0648773581073069
"NP_001035553.1",418826,"OLFM4","NP_001035553.1",1.93082060729488,1.94909031602002,-0.385374744209805,0.00210346330677693,0.0648773581073069
"NP_001012931.1",423984,"SLC40A1","NP_001012931.1",-0.59887683899585,-0.598930562309551,6.933145486307,0.00210654875022052,0.0648773581073069
"NP_001005798.1",404774,"SNTB1","NP_001005798.1",0.750487547708529,0.750660536839057,6.48383833012949,0.0021117544456148,0.0649038603994819
"NP_999837.1",408048,"PCDH10","NP_999837.1",0.828258551157741,0.835140360836693,5.81006518164183,0.00213370555147609,0.0654438600049249
"XP_015152053.1",418358,"ILDR1","XP_015152053.1",0.680278248622465,0.680616537964441,5.20139596191453,0.00214246379993174,0.0655778315155335
"XP_015151050.1",101747660,"LOC101747660","XP_015151050.1",1.02000577113053,1.02324501189916,2.15002778411592,0.00216160135116824,0.0660283013955011
"XP_015131246.1",417723,"CCDC146","XP_015131246.1",-1.22098088990518,-1.22138150119521,5.49457360924746,0.00218673600876604,0.0666597464549761
"XP_417666.1",419515,"GKN2","XP_417666.1",-2.80486906313127,-2.83327644049957,0.557822369745866,0.00220738306996224,0.0670717408062974
"XP_425541.5",427971,"ADAMTS5","XP_425541.5",-0.765731867588626,-0.768593173087655,1.97324930980169,0.00220923187231026,0.0670717408062974
"XP_015151820.1",395827,"CYP24A1","XP_015151820.1",-3.1212673984734,-144269481.182137,-0.773314657663563,0.00225363741603241,0.0682810995603976
"NP_001034358.1",417547,"KCTD7","NP_001034358.1",0.609657956923714,0.611197617624277,5.05992992160067,0.00226271344238622,0.0684173090868885
"XP_425551.4",427981,"CLIC6","XP_425551.4",1.34033302545279,1.34045510048241,5.51266119287257,0.00229929687521213,0.0693830251010981
"XP_003641583.2",100857573,"LOC100857573","XP_003641583.2",-2.3787312183427,-2.39788195219578,1.30941243782464,0.00232023114789184,0.0698735739033476
"XP_015133426.1",421059,"LPIN2","XP_015133426.1",-0.538751037131019,-0.538858645375399,7.46676480840647,0.00232996040445655,0.070025389459492
"XP_001234722.2",772254,"TMEM196","XP_001234722.2",-1.503771209346,-1.56263092522302,3.38735345601297,0.0023482101707382,0.0701769849218471
"XP_004935171.2",420924,"ANKRD33B","XP_004935171.2",-1.56778013711791,-1.61237794844595,1.22783043047214,0.00235103342532526,0.0701769849218471
"NP_001239059.1",768482,"NIM1K","NP_001239059.1",1.31985149499401,1.3604703983827,0.812441169952997,0.00235411313547146,0.0701769849218471
"XP_015129199.1",107049913,"LOC107049913","XP_015129199.1",0.674992915055388,0.675588120733072,3.95266311714081,0.00235719292363154,0.0701769849218471
"NP_990411.1",395963,"CAPN2","NP_990411.1",-1.21604666440005,-1.21608285668158,8.22975982691193,0.00235849544291138,0.0701769849218471
"XP_004942401.1",423958,"CTBP2","XP_004942401.1",-0.549279647798958,-0.549643585174818,4.85154962312915,0.00237043877981188,0.0703236284348219
"XP_015153832.1",101748163,"SV2A","XP_015153832.1",-1.35010568226998,-1.41040020335956,5.40067375424238,0.00237283984274956,0.0703236284348219
"XP_015151219.1",417544,"CHCHD2","XP_015151219.1",0.533810184822771,0.533871961812333,7.49552367014258,0.00239983940305696,0.0709829726009144
"XP_421488.4",423602,"FAM13C","XP_421488.4",-0.996629188108646,-0.997784551520351,3.70508165393828,0.00241181972442413,0.0711963462919432
"XP_003642878.1",427013,"FKBP10","XP_003642878.1",1.11051919411949,1.11286109386677,1.79423910209986,0.00242651135576091,0.0713699063740272
"NP_001292588.1",417268,"SLC31A1","NP_001292588.1",0.494114067616603,0.49421720425928,6.35408649069494,0.00242725530146655,0.0713699063740272
"XP_004946140.1",101750712,"ZNF750","XP_004946140.1",-1.2010111789004,-1.21409951733762,2.4948054053576,0.00243352302469306,0.0714136216499807
"XP_015148208.1",415883,"MRVLDC3","XP_015148208.1",0.847431244427011,0.848246923370856,3.20388727464716,0.00244683039020745,0.0716633441931936
"NP_001025809.1",416559,"PGP","NP_001025809.1",0.519439976111945,0.519676812928204,5.41588346693162,0.00247430483596471,0.0721354280346011
"XP_015152449.1",395461,"ESPN","XP_015152449.1",1.29729417944051,1.33111427265537,3.18573197926002,0.00247569480384908,0.0721354280346011
"XP_015134265.1",396366,"TPM1","XP_015134265.1",0.813782572361979,0.813937871341914,5.83689666631684,0.00247916542839242,0.0721354280346011
"XP_415661.1",417409,"ADAP2","XP_415661.1",-0.853616568968705,-0.857324228195371,3.72931351536407,0.00248226618529724,0.0721354280346011
"XP_001232858.1",416770,"SDF2L1","XP_001232858.1",0.566756225741213,0.566904006857806,5.78684001047957,0.00249325512868818,0.0723140812761463
"XP_004940182.1",421215,"EML6","XP_004940182.1",-1.47250998718048,-1.47404235047297,5.23138935072442,0.00254924572439782,0.073794735242888
"XP_015156296.1",107055650,"LOC107055650","XP_015156296.1",-0.993198676613075,-0.994651364766771,4.29127893176126,0.00255903380333304,0.0739013908662524
"XP_015132795.1",427162,"CENPK","XP_015132795.1",0.984037455350233,0.986497942358796,4.02921604804346,0.00256496436238291,0.0739013908662524
"NP_001026781.2",431605,"PSIP1","NP_001026781.2",-0.702372773961513,-0.702504154487431,7.30194167490437,0.00257357391581086,0.0739013908662524
"XP_015152071.1",419300,"WFDC2","XP_015152071.1",2.30793464677043,2.30937803409548,3.03265166508787,0.00257515453097556,0.0739013908662524
"NP_998744.1",404771,"GEM","NP_998744.1",-0.918700982209092,-0.919092082443695,3.6532544066338,0.0025776678477149,0.0739013908662524
"NP_001012876.1",420757,"ITGA9","NP_001012876.1",-0.788642332485798,-0.789172866565613,3.77446394728254,0.00260394610131331,0.0745117680370055
"XP_416896.1",418700,"LOC418700","XP_416896.1",-1.25020150015015,-1.25099832690074,3.47590058187365,0.00261426860230315,0.0745290990139689
"XP_015140933.1",422786,"N4BP2","XP_015140933.1",-0.519188087681751,-0.519324843475181,6.56095690081303,0.00261453088862018,0.0745290990139689
"XP_004942623.1",424041,"KMO","XP_004942623.1",-2.63800619949264,-2.68257969382844,-0.74224625932961,0.00263042311162785,0.0748392952731146
"XP_015154228.1",425540,"LOC425540","XP_015154228.1",3.09696799863065,3.27801066164426,-0.854423602420514,0.00264407521453083,0.0750215823803422
"XP_015149479.1",768450,"FAM131B","XP_015149479.1",-0.637853149589126,-0.639596505062588,4.68137887091088,0.00264687513653614,0.0750215823803422
"XP_003641081.2",100857774,"CEP85L","XP_003641081.2",-0.58716833868261,-0.58755652422548,5.51520950391375,0.00265359604765031,0.0750408400003153
"XP_418741.4",420642,"GALNT15","XP_418741.4",-1.04344126396588,-1.04413395132337,5.18782474239486,0.00265775501160458,0.0750408400003153
"XP_001231574.1",416206,"CREBRF","XP_001231574.1",-0.634701376717894,-0.635239801908505,4.93336957371084,0.00266262604272392,0.0750408400003153
"XP_426670.5",429114,"WDR78","XP_426670.5",-1.18578639128094,-1.1876764441296,5.21393889616174,0.00271646848699831,0.0762589400037726
"XP_422733.3",424923,"IQCG","XP_422733.3",5.16245711856066,24.0012980781706,2.35876216404898,0.00272219199972314,0.0762589400037726
"XP_424739.2",427150,"PLK2","XP_424739.2",-0.690114744935852,-0.690245147996268,5.21155396106055,0.00272561551229104,0.0762589400037726
"XP_001233674.1",771592,"RASL10B","XP_001233674.1",1.14492783325758,1.1471017493047,3.94397373487945,0.00272626859222164,0.0762589400037726
"XP_015128524.1",101750514,"LOC101750514","XP_015128524.1",-1.14478429137328,-1.14794080556806,1.95903434044525,0.00273541745029145,0.0763718326261745
"XP_015149548.1",427644,"KCTD16","XP_015149548.1",-1.07093112355244,-1.08797101198022,2.41764386856652,0.00274307834798048,0.0763825423965668
"XP_001232532.2",769288,"STOX2","XP_001232532.2",-1.18686018427368,-1.1969057728148,1.14902095336537,0.0027460283368117,0.0763825423965668
"XP_420116.2",422113,"HID1","XP_420116.2",0.59283668501343,0.592948903351169,7.69257651558837,0.00282342997030129,0.07838954175909
"XP_015132845.1",693251,"RP11-195F19.29","XP_015132845.1",0.861103259144564,0.862214849212244,3.2845558243742,0.00282902660820063,0.0783992030550886
"XP_015158072.1",107057512,"LOC107057512","XP_015158072.1",0.767914240799122,0.770992361036523,5.64264493625778,0.00289932876927922,0.0801718548588791
"XP_422397.4",424559,"CFAP57","XP_422397.4",-0.9763478499012,-0.976807834882689,5.8698076555831,0.00290372721956575,0.0801718548588791
"NP_989495.1",373978,"COL18A1","NP_989495.1",0.671866530809761,0.671977271714893,6.64061734493692,0.00291912686501947,0.080448335761616
"XP_015148453.1",395886,"MITF","XP_015148453.1",-0.575866111392664,-0.576117968738329,5.53873618904697,0.00292718704176031,0.0805219021045557
"NP_990375.1",395912,"MGP","NP_990375.1",-1.26431947541603,-1.2650034895456,4.42532740866761,0.0029427857258273,0.0808021882108132
"NP_989587.1",374106,"CDKN1B","NP_989587.1",-0.588883334225153,-0.589071860713824,5.46556599235908,0.0029592608983743,0.081105467961499
"XP_015146990.1",100857704,"GMNC","XP_015146990.1",1.00382649306931,1.00937860417213,2.04491220012921,0.00299911376004247,0.0818754149057957
"XP_420764.1",422818,"PACRGL","XP_420764.1",0.652920924307768,0.653677848237381,5.39261869862675,0.00300231247262672,0.0818754149057957
"NP_001186345.1",421193,"USP34","NP_001186345.1",-0.759127975713905,-0.759514513119382,5.93948338042472,0.0030037977752143,0.0818754149057957
"XP_015153527.1",428253,"NCAM1","XP_015153527.1",-2.94157382211544,-144269480.976525,2.99468965777937,0.00304276351509955,0.0827864455829544
"NP_001264203.1",416296,"RASGEF1C","NP_001264203.1",-0.859009352206832,-0.8640438938183,2.67807310057371,0.00306042612552499,0.0831156091581213
"XP_422093.4",424244,"SLC15A2","XP_422093.4",0.921909965480194,0.922763501946642,5.0744236099332,0.00307813571398382,0.0834448514696484
"XP_001235051.1",771826,"ERMN","XP_001235051.1",2.72828105506175,2.91426165055988,4.76264852449624,0.00308942251232574,0.0835991015699449
"NP_001289111.1",422071,"C17ORF89","NP_001289111.1",1.56581474229106,1.62047622327717,0.26937803198043,0.00311587781720806,0.0841625080572094
"XP_015144200.1",423879,"CFAP43","XP_015144200.1",-1.26265479369764,-1.26296318317909,6.1941027402422,0.00312714650607159,0.0841662154474533
"NP_990178.2",395652,"FKBP9","NP_990178.2",0.620294105922574,0.620356964297552,6.66417048182588,0.00312728456673606,0.0841662154474533
"XP_004938986.2",419027,"GAB2","XP_004938986.2",-0.72170047304847,-0.723095370416514,5.13660710673162,0.00317304581153934,0.0852442181420201
"NP_001025864.1",417241,"TLR4","NP_001025864.1",-1.39053453533565,-1.41982221574556,-0.24310726699424,0.00322244083112072,0.0864157965789053
"XP_004946911.2",419119,"DLGAP4","XP_004946911.2",-0.596970892742367,-0.597222603844094,6.15775785314647,0.0032424684232965,0.0866939767684332
"NP_990008.1",395400,"BAZ2B","NP_990008.1",-1.0307377789966,-1.03149709252448,5.19572716782151,0.00325794202303695,0.0866939767684332
"NP_001272812.1",416256,"FAXDC2","NP_001272812.1",2.32514363703624,2.48876281162867,-0.242202268772945,0.00325998452052521,0.0866939767684332
"XP_015152517.1",419476,"TMCO4","XP_015152517.1",-0.784151083458478,-0.784783667850366,3.32314084199536,0.00326600121808511,0.0866939767684332
"XP_015154199.1",421172,"ZC3H11A","XP_015154199.1",-0.623061656494117,-0.623148563370907,7.42523657046306,0.00326712557095413,0.0866939767684332
"XP_015136356.1",419030,"USP35","XP_015136356.1",-1.26283067534892,-1.30494374317505,1.45124039673126,0.00327161894932833,0.0866939767684332
"NP_990534.1",396122,"B4GALT2","NP_990534.1",0.493430621478307,0.493539924204521,5.64457858104838,0.00328359131839467,0.0866939767684332
"XP_015153367.1",419671,"MACF1","XP_015153367.1",-0.663827269340696,-0.664024491596799,6.6093819596852,0.0032917453044967,0.0866939767684332
"XP_015153922.1",100857779,"PEAR1","XP_015153922.1",-0.844355450904437,-0.846668843814944,2.88214523004703,0.0032949771116598,0.0866939767684332
"NP_989620.1",374163,"HSP90B1","NP_989620.1",0.58262152158318,0.582630698332103,9.79813558006804,0.0033010000698636,0.0866939767684332
"NP_001186451.1",423003,"GCHFR","NP_001186451.1",1.35621196545639,1.37118157279492,1.14684842937104,0.00330309944049932,0.0866939767684332
"XP_004937733.1",769889,"APOLD1","XP_004937733.1",-1.04394489638537,-1.05411990206217,0.467583255844609,0.00330752590201542,0.0866939767684332
"XP_015155742.1",374146,"ERG","XP_015155742.1",-0.739697884902178,-0.740761425737005,2.97652079184645,0.00330826583370201,0.0866939767684332
"XP_015149547.1",107049044,"GRXCR2","XP_015149547.1",2.25330943736758,2.39301672395802,-0.87364011316048,0.00333986942952888,0.087368878579462
"XP_015142296.1",418153,"ERC1","XP_015142296.1",-0.572324326293674,-0.572534679775592,6.35413982716402,0.00336220853032985,0.0876802189443885
"XP_417606.4",419447,"RBP7","XP_417606.4",-1.44629822056975,-1.45058306128462,0.801505859561545,0.00336351111033907,0.0876802189443885
"XP_015131261.1",417711,"SRPK2","XP_015131261.1",-0.60579143535303,-0.605866096570666,7.7380450536429,0.00337206360307156,0.0877500244583273
"NP_989460.1",373920,"MID1","NP_989460.1",-2.73204823550011,-2.82172573670146,0.65254329786526,0.00338884742418349,0.0880334156087458
"XP_015128096.1",426187,"C12ORF10","XP_015128096.1",0.593075118863042,0.593482926449772,4.03987869499609,0.00339794626090115,0.088116533505348
"XP_015140713.1",428660,"GVIN1","XP_015140713.1",-1.17732940291729,-1.1781546244678,3.6454729513589,0.0034096307923225,0.0882663000778529
"NP_001280023.1",396136,"LCAT","NP_001280023.1",-1.01340433296397,-1.01381305380458,4.64357965554452,0.00345243359683626,0.0891724816220287
"XP_001233248.2",769933,"SLC27A6","XP_001233248.2",1.4053334896131,1.40592405460157,4.22373227689513,0.00345657540732106,0.0891724816220287
"NP_001273153.1",422420,"1-Mar","NP_001273153.1",-0.630832750082673,-0.632152993937643,5.87922178057717,0.00350137121893667,0.090166935406769
"XP_427340.2",429785,"KCNJ9","XP_427340.2",-0.72093680266023,-0.725420397589287,3.25441628740569,0.00350719618874826,0.090166935406769
"XP_429212.2",431660,"AVDL","XP_429212.2",-2.20414765759223,-2.21343613623319,3.31976705239207,0.00351640529683619,0.0902483606852957
"XP_015130290.1",107049088,"LOC107049088","XP_015130290.1",0.597584926403108,0.59766949366633,6.65624815468964,0.00355743195190234,0.0908725832930247
"NP_990320.2",395837,"FGG","NP_990320.2",-2.06630696437827,-2.08640464440642,0.0891955355038365,0.00356064645847136,0.0908725832930247
"NP_001074963.1",417934,"ARL1","NP_001074963.1",0.445907181458857,0.445987362732509,6.69621422204079,0.00356402555475657,0.0908725832930247
"XP_015142635.1",428867,"LOC428867","XP_015142635.1",1.38713021683933,1.405608733715,0.130199716171902,0.0035650621818111,0.0908725832930247
"XP_015129929.1",418784,"MBNL2","XP_015129929.1",-0.725987464499383,-0.726393805435375,6.12103550020722,0.00363480841639688,0.0924413954287081
"XP_015150402.1",427718,"LIF","XP_015150402.1",-3.54514993482236,-4.12595153753847,-1.54159211537229,0.00363898644386961,0.0924413954287081
"XP_015145629.1",395400,"BAZ2B","XP_015145629.1",-0.61183129695849,-0.611930120489489,6.82099418566458,0.00365589429832335,0.0927132311274293
"XP_001231714.3",416212,"LOC416212","XP_001231714.3",0.780542641021802,0.783184394429756,8.46799110103709,0.00366925341648619,0.0928943021729732
"XP_004935689.2",421640,"SYNE1","XP_004935689.2",-0.567332819266809,-0.567347827057339,8.62317581517087,0.00370470690210107,0.093633175967316
"XP_015149412.1",770488,"PDGFRB","XP_015149412.1",-0.828914997520623,-0.829113889463624,4.97553000721795,0.00371665579533438,0.0937758730966755
"NP_001280113.1",415307,"SIN3A","NP_001280113.1",-2.25512566356977,-2.31129167476416,0.133472155888122,0.00372966436562989,0.0937758730966755
"NP_989731.1",378918,"TRAM1","NP_989731.1",0.527134757171183,0.527165654828777,7.68557207104668,0.00373227356697585,0.0937758730966755
