"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_015138797.1",107052834,"LOC107052834","XP_015138797.1",3.63388829542309,144269481.75238,1.45022928196698,0.000739530589910432,0.630860878420577
"NP_989432.1",373889,"HK1","NP_989432.1",1.38671467503766,1.3963421881486,2.86745818988704,0.000749886990856923,0.630860878420577
"XP_004939031.1",101748683,"LOC101748683","XP_004939031.1",3.3839954340892,144269481.476218,6.48124272477863,0.000760226003318631,0.630860878420577
"XP_001233954.1",771678,"GUCY1A2","XP_001233954.1",0.933157348569604,0.934910432791357,2.07238967460179,0.00156430123976092,1
"XP_015130291.1",107049166,"LOC107049166","XP_015130291.1",-3.39399354097013,-144269481.489202,-1.01400675955827,0.00173969028729983,1
"NP_001072958.1",769547,"PNO1","NP_001072958.1",1.49550789356996,1.52337758328499,1.92183600508922,0.00187140577033775,1
"XP_004940033.1",420245,"FBXO43","XP_004940033.1",3.2169488006098,144269481.289722,3.69915398468984,0.00200924546987799,1
"NP_001004370.1",415490,"RHCG","NP_001004370.1",-2.88573987782978,-3.67780213910022,-1.27787310840624,0.00204060747003016,1
"XP_015129718.1",107050496,"LOC107050496","XP_015129718.1",2.85797399912666,3.56581202380299,0.20938176701101,0.00239939629441301,1
"NP_001073221.1",770336,"PRC1","NP_001073221.1",3.34476703641561,3.77385457921214,2.35482997314277,0.00285945113669823,1
"XP_015136991.1",420716,"LOC420716","XP_015136991.1",-2.11743717122193,-2.24617702403283,1.1055644443706,0.00298363461950104,1
"XP_015138136.1",107052707,"CEBPD","XP_015138136.1",-0.893922356434789,-0.897269662133268,5.67452611622515,0.00309787436556161,1
"NP_990694.1",396320,"TECTB","NP_990694.1",-3.25616775094546,-3.71995128922278,-1.33079027207769,0.0031217218787018,1
"NP_001026607.1",427347,"BX255923.2","NP_001026607.1",1.46943452783776,1.47636558114743,2.65114817466995,0.00330031588491079,1
"NP_001001472.2",396093,"NFKBIA","NP_001001472.2",-0.602372265011434,-0.602922409405818,4.81516447467037,0.00339255788876686,1
"NP_001186352.1",421209,"CFAP36","NP_001186352.1",0.857403527990962,0.85808382817284,4.42041324175202,0.00347475455594163,1
"XP_015142599.1",423227,"PLA2G4E","XP_015142599.1",-2.82917978497542,-3.61950976634761,-0.416154499652612,0.00382988561440895,1
"NP_001026726.1",428955,"CH17-360D5.1","NP_001026726.1",2.03352624321335,2.19286464441755,-1.3718167138769,0.00403093292748824,1
"XP_015140745.1",107053196,"LOC107053196","XP_015140745.1",4.22076786834647,144269482.378827,0.631058992561075,0.00404699506320436,1
"XP_015139326.1",421395,"MTA3","XP_015139326.1",2.56058334781777,3.38347417424817,-0.547393779649978,0.00427249184648825,1
"XP_015155759.1",693245,"ERBB3","XP_015155759.1",1.41142185723513,1.44729484761162,2.40760487535212,0.00428049815549491,1
"NP_001004414.2",428264,"IL10","NP_001004414.2",2.33966040766975,2.79606586770551,-1.18933879739568,0.00449175036095386,1
"XP_015154498.1",772107,"ZNF76","XP_015154498.1",-1.34666230055696,-1.34910283305467,3.2922015435332,0.00477364081826268,1
"XP_015128850.1",107049632,"LOC107049632","XP_015128850.1",-3.59275255480229,-144269481.708334,-1.38362396939866,0.00490834975912371,1
"XP_414795.3",416488,"KPNA7","XP_414795.3",2.04215274139851,2.13862163247716,4.98247720179567,0.00509870149838616,1
"NP_001264612.1",415701,"RP11-5A19.5","NP_001264612.1",-3.77634305797008,-144269481.907297,0.447304203349614,0.00517495261465164,1
"XP_015150682.1",101752024,"LOC101752024","XP_015150682.1",2.66651961366939,3.49623406343863,-0.654989590109933,0.0055559847472148,1
"NP_990723.1",396356,"MYLK2","NP_990723.1",-2.0479713991624,-2.26252308233848,-1.29062235515692,0.00561057437387292,1
"XP_003643107.1",427123,"SLC12A2","XP_003643107.1",1.37372154968744,1.374084742973,6.27903063470476,0.0060043262509717,1
"NP_990340.2",395861,"KRT19","NP_990340.2",-1.67440181826614,-1.74040979614836,4.61557725795264,0.00614487724617916,1
"XP_015142079.1",423087,"NAP1L4","XP_015142079.1",0.942343534518951,0.943710479737162,4.5294749499606,0.00618145478400738,1
"NP_996762.1",395911,"CD247","NP_996762.1",1.58260910517566,1.64963081108494,0.503441900028216,0.0061988914000237,1
"XP_015130206.1",107051021,"TXNIP","XP_015130206.1",-0.686766290914714,-0.686906321927993,7.1490622260572,0.00652837079301195,1
"XP_004944819.1",416190,"ECSCR","XP_004944819.1",1.7473934655088,1.87495373805021,0.68840318287789,0.00660820073669977,1
"NP_001026221.1",421376,"NEK2","NP_001026221.1",1.89121055283517,2.00300973545762,3.66400885984927,0.0067363070079194,1
"XP_015155883.1",776432,"RDH16","XP_015155883.1",-1.0751040083073,-1.08384383760087,1.08161519425715,0.00707993166831374,1
"XP_004949005.1",420152,"ZNRF4","XP_004949005.1",2.7907158286739,144269480.802474,6.30223276952057,0.00721193066536405,1
"XP_416657.2",418446,"MAEL","XP_416657.2",1.74984371613331,1.81983042201705,5.49566973168346,0.00729537330715658,1
"NP_001026484.1",424894,"PPP1R2","NP_001026484.1",-2.05534234532653,-2.2033436178983,-0.511334088406192,0.00742703380092569,1
"XP_422091.4",424242,"IQCB1","XP_422091.4",-0.860874763650449,-0.864828826949214,3.32547337890281,0.00745024404488948,1
"XP_004939078.2",419050,"ADAM15","XP_004939078.2",2.79276954191478,144269480.804601,3.67496483743481,0.00797225827787977,1
"XP_004936863.1",424658,"CDCP2","XP_004936863.1",3.13405290936083,144269481.20153,-1.72077590055498,0.00797624670525477,1
"XP_429201.4",431649,"LVRN","XP_429201.4",-3.06217095163998,-144269481.118576,-1.2583368103101,0.00829774060700012,1
"XP_015146584.1",776038,"SGIP1","XP_015146584.1",-5.24998398448165,-144269483.448843,-1.36587533108001,0.00846661040122735,1
"XP_015139462.1",421499,"CEP170","XP_015139462.1",-2.63156281015635,-2.73106129478847,2.0106741782693,0.00849155839374952,1
"XP_413749.1",415363,"CIB2","XP_413749.1",0.759727226612529,0.759913109250402,6.49247985694159,0.00886226914650915,1
"NP_001039304.2",428453,"FYCO1","NP_001039304.2",0.563520754049088,0.563741646865322,6.23493815298718,0.00888670020281448,1
"XP_001233703.4",770366,"C2ORF54","XP_001233703.4",0.834295417461702,0.841155192355169,1.04534952309036,0.00912493723281595,1
"NP_001032923.1",420385,"GHRHR","NP_001032923.1",0.960932282107986,0.969102750525786,9.50017725297512,0.00952798749086651,1
"NP_989945.1",395320,"CDX4","NP_989945.1",2.76927479242913,144269480.78039,0.197891745008152,0.00966447568143993,1
"XP_015136119.1",101747858,"CZH9ORF84","XP_015136119.1",-1.4989951804496,-1.56071890969,2.80180037025912,0.0100266549626836,1
"NP_001304329.1",101749516,"GPR171","NP_001304329.1",-2.00779403968607,-2.22145210840128,-1.03587619113099,0.0101022067416357,1
"XP_015149241.1",414893,"GRIA1","XP_015149241.1",3.22398263798621,3.45589527927737,-0.582140765306384,0.0102398186573212,1
"XP_003641694.2",100857480,"FEV","XP_003641694.2",1.73790559987404,1.74501941948365,6.83202019573889,0.0103976156757491,1
"NP_001264355.1",420266,"DPYS","NP_001264355.1",2.83151850635937,144269480.845354,0.130608284218287,0.0104072500649397,1
"XP_015138246.1",107049079,"DNAJC5B","XP_015138246.1",2.77065343346039,144269480.781686,-0.832993238210788,0.010419822477457,1
"XP_015147078.1",769039,"LOC769039","XP_015147078.1",0.66054862494453,0.663576300247625,3.552405233947,0.0115732470999277,1
"XP_001232027.3",768881,"LOC768881","XP_001232027.3",2.99690428233647,144269481.042557,-1.31267542548079,0.0117481819466527,1
"XP_015138096.1",421099,"LOC421099","XP_015138096.1",3.04186402870877,144269481.092854,0.796857372438626,0.0120306056001793,1
"NP_990798.1",396454,"RBP4B","NP_990798.1",2.47348338015557,2.79929155772098,-1.22061758367388,0.0120421093706373,1
"XP_015132293.1",374116,"PER2","XP_015132293.1",1.16439971103216,1.19169158174001,-0.00207960440264769,0.0125468655551493,1
"XP_015153485.1",374008,"EPHA6","XP_015153485.1",3.36601327172668,4.32741521872823,-0.595605943805555,0.0130174808285173,1
"XP_015129050.1",429798,"LOC429798","XP_015129050.1",-2.69307339341998,-144269480.685462,-0.504422094999747,0.0132095051469121,1
"XP_015153236.1",419600,"SRSF4","XP_015153236.1",-2.64275220766638,-4.20093540198348,0.549002114516439,0.0137237598247811,1
"NP_001103232.1",428099,"NTF3","NP_001103232.1",1.1756275463979,1.21418107852313,0.169851582618574,0.0139021143289741,1
"XP_015151379.1",107054772,"LOC107054772","XP_015151379.1",2.74465058277196,5.73944967178522,1.22397333009121,0.0139053073739889,1
"XP_015156500.1",107055930,"LOC107055930","XP_015156500.1",-1.65412463894533,-1.81120162795069,1.55737714890393,0.01538800778851,1
"XP_428489.4",430939,"SH3BP1","XP_428489.4",2.18635135588015,2.38300207256228,0.00333715978122604,0.0156759751104225,1
"NP_001186577.1",420650,"SGOL1","NP_001186577.1",1.45431795698521,1.54563132252307,4.54568253909285,0.0160101673402792,1
"XP_015138478.1",420257,"ODF1","XP_015138478.1",2.51442440876017,144269480.474867,5.83285164578515,0.0162373461582165,1
"XP_015148422.1",374208,"PTPRG","XP_015148422.1",1.60357933432584,1.64372493522962,0.758419738117036,0.0164650799743471,1
"XP_015135583.1",427347,"BX255923.2","XP_015135583.1",-0.700255637114208,-0.701577020194537,3.84452754051058,0.0165745044590011,1
"XP_015151015.1",422099,"ABCC3","XP_015151015.1",-0.714437257731821,-0.717866133047636,2.99114925812641,0.0169908862775217,1
"NP_001025880.1",417485,"NCF1","NP_001025880.1",2.75883749151405,144269480.76832,-1.51788213467937,0.0171196603312198,1
"XP_001231377.2",768497,"C5H11ORF91","XP_001231377.2",2.51204860825549,144269480.472414,1.73636126473207,0.0172976771019193,1
"XP_015157898.1",107057371,"ANKRD39","XP_015157898.1",0.673339604081358,0.675778922539773,2.7561428877032,0.0173124224468718,1
"XP_421073.2",423146,"FADD","XP_421073.2",-0.851782250422316,-0.861341677279613,1.71984655339465,0.0173578022500648,1
"XP_004939740.1",101749622,"SERPINB10 CPOX","XP_004939740.1",-2.67448005631786,-144269480.666694,-0.992601537164091,0.0174000568226088,1
"XP_004949312.1",768932,"LYRM7","XP_004949312.1",1.2181364384567,1.22868827947167,2.244677909414,0.0175501640545956,1
"XP_015151371.1",107049138,"LOC107049138","XP_015151371.1",-1.67528331506525,-1.83269214405295,-0.942842807208615,0.0180107379003635,1
"NP_001026172.1",420897,"OVALY","NP_001026172.1",3.48133381587432,3.63809327644039,10.3854197983013,0.0181687015814009,1
"XP_015135940.1",415615,"FBXL17","XP_015135940.1",-3.9072559542726,-8.36610865804977,1.1165419603825,0.018212648668301,1
"XP_001232955.1",771032,"C8ORF4","XP_001232955.1",-0.696967674004503,-0.699145811430771,3.20535382024113,0.0183342167295413,1
"XP_004940775.1",101750621,"LOC101750621","XP_004940775.1",-0.818265250742098,-0.821892611280907,2.54145809176275,0.0183486280379163,1
"XP_015141620.1",101747322,"WT1","XP_015141620.1",2.02386889766816,2.45576566902992,4.71391975926974,0.0188109318418652,1
"XP_015144731.1",424033,"LOC424033","XP_015144731.1",2.72066453330892,144269480.727162,-0.153951914591588,0.0191552263454773,1
"XP_428808.2",431254,"NKX6-3","XP_428808.2",2.51129547957764,144269480.471529,1.40773633913191,0.0193087680060632,1
"XP_015152063.1",418362,"SPIRE1L","XP_015152063.1",2.0207865747663,2.45268794144841,3.5515979284505,0.019507921569986,1
"XP_015152151.1",771330,"LSM14B","XP_015152151.1",-2.00828924740462,-2.41880810854246,1.3745173913698,0.0195461734754688,1
"XP_015144411.1",771374,"PNLIPRP3","XP_015144411.1",-2.80989999980948,-3.59958120308283,-0.791340072506652,0.01977034157321,1
"XP_004937734.1",417960,"GPRC5A","XP_004937734.1",2.13137465177846,2.57290909649937,-0.853367735751007,0.0198147373920666,1
"XP_015157131.1",418565,"CASK","XP_015157131.1",1.56890018880786,1.71077425819371,1.79323661773164,0.0200514655248406,1
"XP_003641574.1",423899,"NRAP","XP_003641574.1",2.09847314849113,2.15604468244486,2.487004260004,0.0201597395840201,1
"XP_015155539.1",420123,"FKBP8","XP_015155539.1",0.838026043001378,0.842945665343034,2.95233135586787,0.0205413032679845,1
"XP_414452.3",416121,"CAND2","XP_414452.3",1.12198664113149,1.16302579426186,0.0606274071434956,0.020823501228768,1
"NP_989640.1",374200,"SOX18","NP_989640.1",0.68711160588024,0.689175574532812,2.81315572835693,0.0208486105178803,1
"XP_418213.1",420093,"LARP6L","XP_418213.1",2.34473490040339,3.14579620928993,4.95009655132321,0.0208845372823473,1
"XP_414584.4",416266,"FAT2","XP_414584.4",-0.996040796509289,-0.996570877895185,4.98440711859622,0.0208905743412795,1
"XP_015141344.1",422877,"MSANTD1","XP_015141344.1",2.86343480059701,144269480.894174,0.0851136453704975,0.0210515753572225,1
"NP_001006294.1",419312,"NELFCD","NP_001006294.1",1.71359809999815,1.92929999490375,-0.730774025585615,0.0212533456173177,1
"XP_015146243.1",107053969,"PKDREJ","XP_015146243.1",0.705867938040598,0.712770331524315,6.80674381695732,0.0214989988570641,1
"XP_015130570.1",107051501,"LOC107051501","XP_015130570.1",1.80838830982376,2.09814905468989,0.242827210181309,0.0215247259421008,1
"XP_015138601.1",101749956,"TMEM71","XP_015138601.1",2.54613914538826,144269480.508314,-1.26099334678585,0.0219941107239703,1
"XP_015146018.1",424439,"RC3H1","XP_015146018.1",-0.766290595777524,-0.776080486750415,0.55786948407518,0.0224107193885521,1
"XP_004944649.1",427587,"KBTBD12","XP_004944649.1",-1.93215496422875,-2.08039987256523,1.30422613204784,0.0224992640547185,1
"NP_001264456.1",424379,"REG4","NP_001264456.1",2.93014912559293,144269480.969057,0.421006366128538,0.0226198478907122,1
"XP_015157102.1",101748402,"LOC101748402","XP_015157102.1",1.05908634876746,1.08211247118135,2.93245772296258,0.0236878698483561,1
"XP_015137472.1",420534,"ABCB1LA","XP_015137472.1",1.08519256171768,1.11680176667365,-0.707613227452282,0.0237727294506214,1
"XP_015130112.1",107050953,"LOC107050953","XP_015130112.1",1.36206754675707,1.41177110122643,-0.575170552706012,0.0241519939478124,1
"XP_015155921.1",107055436,"LOC107055436","XP_015155921.1",1.21391372664106,1.21422901780892,6.04978727759789,0.0241799723887239,1
"XP_015134831.1",396440,"TNC","XP_015134831.1",2.54760214897842,144269480.513951,-1.17196510767827,0.0247597602365488,1
"XP_015155114.1",420019,"CNTD1","XP_015155114.1",1.29568961509895,1.31263413522529,3.85251945270123,0.024868975812398,1
"XP_421865.4",424009,"SPAG16","XP_421865.4",-0.923498629241894,-0.929523803037043,3.47814080276984,0.0249144023845591,1
"XP_015155653.1",771165,"ARRDC2","XP_015155653.1",-1.07046007389172,-1.08269840217392,0.551162955422346,0.0252815412245251,1
"XP_004942570.1",424030,"ASB1","XP_004942570.1",-0.484308852247836,-0.484449091304219,5.59476470404088,0.025447992937081,1
"XP_015156296.1",107055650,"LOC107055650","XP_015156296.1",-0.735167328001692,-0.736077582226582,4.29127893176136,0.0254769564679544,1
"NP_989457.2",373915,"SREBF1","NP_989457.2",0.859440118560598,0.863683909556457,1.57400419670065,0.0259432696412892,1
"NP_001186460.1",423009,"C5H15ORF57","NP_001186460.1",-0.808057221432402,-0.808458046840955,4.8779009673942,0.0259486534970747,1
"NP_990443.2",396007,"PMEL","NP_990443.2",2.54662231556672,144269480.5094,-1.3731389366483,0.0262700915382863,1
"XP_015146548.1",107054001,"LOC107054001","XP_015146548.1",-1.90419171230728,-2.11325368113381,0.436708807681733,0.0263658741646815,1
"XP_015148755.1",416083,"MAGI1","XP_015148755.1",1.22574070143476,1.27557725830453,-0.359740079906481,0.0266327134570566,1
"XP_015155861.1",768978,"LOC768978","XP_015155861.1",2.49658295651296,144269480.455512,-1.56070212313333,0.0269390860638805,1
"XP_419850.2",421826,"C6ORF163","XP_419850.2",1.87612333073159,2.25010949321249,2.5152768523062,0.0272840593774328,1
"NP_990740.1",396377,"OPNP","NP_990740.1",2.49713437878156,144269480.455906,-1.33876777438619,0.0278481477966203,1
"XP_015153204.1",107055016,"LOC107055016","XP_015153204.1",1.84920458752405,2.13933169720693,-0.126159862930626,0.0279110100890294,1
"XP_015133621.1",768684,"CAPN14","XP_015133621.1",-2.38234195947349,-144269480.318257,2.77120357961227,0.0281534444274482,1
"XP_015143955.1",100858460,"LOC100858460","XP_015143955.1",0.733335495259017,0.740155097826114,3.71578672933609,0.0290364731326779,1
"NP_001006580.1",427255,"TMC1","NP_001006580.1",1.08904168518373,1.10458674716929,0.18885013007823,0.0293701274985763,1
"XP_429544.5",418040,"CDC42EP1","XP_429544.5",0.637437906932352,0.641421256212289,3.55312159598898,0.0298016072197373,1
"XP_004937598.1",101747406,"PPP1R3A","XP_004937598.1",-1.44590830473444,-1.52177666597573,0.161462702439728,0.0299941111213116,1
"XP_015146533.1",424710,"DEPDC1","XP_015146533.1",1.47987796430115,1.6166009960053,5.35912539819865,0.0301838392876479,1
"NP_001121533.1",415713,"LOC415713","NP_001121533.1",1.34131617142838,1.41257164154567,-0.574586250847817,0.0303736025334986,1
"XP_015154688.1",101750937,"LOC101750937","XP_015154688.1",1.49517677234413,1.61395154016379,-0.367318979075159,0.0305825012000664,1
"XP_015144981.1",424061,"BOLL","XP_015144981.1",-1.20696776174252,-1.24851978244514,5.69738288125642,0.0306473586306766,1
"NP_001186333.1",420166,"TRIM55","NP_001186333.1",1.59831508842717,1.65022535022223,0.0566670540156558,0.0308769181636337,1
"XP_001234364.2",771059,"GTSF1","XP_001234364.2",-1.01973616120602,-1.02195839346293,6.2718670570863,0.0314071261102394,1
"XP_004948608.1",429784,"SOST","XP_004948608.1",1.72506204205893,2.00633251825415,-0.797160232596576,0.0314448317870102,1
"XP_015151744.1",100858260,"LOC100858260","XP_015151744.1",2.1495308201997,2.930550226697,-1.21512922313316,0.0317527523638562,1
"XP_015153698.1",419759,"ZBTB16","XP_015153698.1",-0.614107413817153,-0.614849875505007,5.38648413596562,0.0317592518749678,1
"XP_001232475.1",769240,"EFCAB10","XP_001232475.1",-2.91121899599991,-144269480.931631,-0.294633921166147,0.0318828075973213,1
"XP_001233360.1",771165,"ARRDC2","XP_001233360.1",-0.87792392940684,-0.878974292841449,3.56084293919351,0.0321273317153461,1
"XP_015133123.1",427210,"POC5","XP_015133123.1",2.14085863713256,2.23042677396074,2.43434270563106,0.0330684954207687,1
"NP_001026387.1",423619,"RGR","NP_001026387.1",1.44904696513082,1.52420385463057,-0.648358805178928,0.0335649534265354,1
"XP_015134014.1",100859007,"ARHGAP36","XP_015134014.1",1.40039163537801,1.50108574226244,-0.795232795431867,0.0336153041412301,1
"NP_998751.1",407088,"MASP1","NP_998751.1",1.74358978583366,2.0252484247429,-1.37110358708672,0.0336285544360503,1
"XP_424765.4",427177,"CMYA5","XP_424765.4",-1.04325199660133,-1.07578055045602,0.350395312884842,0.0341582718080201,1
"XP_015149845.1",396015,"HSD3B2","XP_015149845.1",1.68020164258949,1.89490500223257,4.06469202563281,0.0353780677598246,1
"XP_003642878.1",427013,"FKBP10","XP_003642878.1",-0.849972844813254,-0.856794408547229,1.79423910210031,0.0353890067318188,1
"NP_001159385.1",422926,"LOC422926","NP_001159385.1",1.18086608891673,1.18699566639195,9.5326966079316,0.0357398322743661,1
"NP_001026364.1",423213,"NUSAP1","NP_001026364.1",1.20307248237396,1.21555625326847,3.80696216979252,0.0360914967331649,1
"XP_015128673.1",101747902,"LOC101747902","XP_015128673.1",-1.75240433573638,-2.12627775253616,1.24542489932483,0.0362466328318971,1
"XP_015153334.1",419652,"MTMR9LP","XP_015153334.1",-1.799957428975,-2.1810118030573,-0.699412708105539,0.0363103287840971,1
"XP_015134509.1",396382,"ISL2","XP_015134509.1",2.18853200257085,144269480.067457,1.52228992032183,0.0370469914588305,1
"NP_001289075.1",771947,"LOC771947","NP_001289075.1",-0.668428752804,-0.668812047478202,4.64052752025681,0.03706998264203,1
"XP_015145654.1",107053893,"LOC107053893","XP_015145654.1",-0.894238546433571,-0.89911844488393,4.3446125701158,0.0374083335853676,1
"XP_417678.2",419527,"DOCK5","XP_417678.2",-0.715474759858496,-0.722047228122477,1.51491111165445,0.0374242863480089,1
"XP_003643153.2",100859250,"FRMPD1","XP_003643153.2",-1.30821222299246,-1.41002761708296,-0.514607972478175,0.0376204070857906,1
"NP_990814.2",396476,"APOV1","NP_990814.2",2.1766349656478,144269480.055373,-0.246085989694597,0.0380725941299336,1
"XP_004947089.1",100859257,"P2RY11","XP_004947089.1",-1.44401629573353,-1.5683670023074,-0.202342440834387,0.0382069529307353,1
"XP_015156300.1",107055658,"LOC107055658","XP_015156300.1",0.803587577872208,0.80358774860352,16.0295336441394,0.0382110328687256,1
"XP_428854.5",431303,"BCDIN3D","XP_428854.5",-0.532442137011603,-0.535997278196074,2.190117228083,0.038438182195749,1
"XP_422632.4",424818,"TRIM42","XP_422632.4",1.59448753150802,1.86543682125241,5.03979885489454,0.0385665382060045,1
"NP_001180517.1",428900,"TSHR","NP_001180517.1",-1.33317672162641,-1.34412590745535,1.30035571253447,0.0386936794642137,1
"XP_421675.1",423804,"CEP55","XP_421675.1",1.34176582041403,1.43232538000679,2.494569084035,0.038864897546621,1
"XP_003640434.2",100859707,"IL2RB","XP_003640434.2",-0.981880805130697,-1.01042966817784,0.0350465031002231,0.0388990855486116,1
"XP_428951.2",431400,"NRARP","XP_428951.2",0.515112851885773,0.515349672546109,4.896361419873,0.0391427717623637,1
"NP_001264952.1",417400,"C18H17ORF67","NP_001264952.1",1.37977537945508,1.47844195886268,-0.146087143271429,0.0391480958299398,1
"XP_004946225.1",417404,"COPRS","XP_004946225.1",2.18630391918945,144269480.065246,3.41194797186501,0.0391960804012392,1
"XP_418989.1",420903,"MARVELD3","XP_418989.1",-1.81102091528873,-2.19209930209765,1.71696585151775,0.0399014658792931,1
"XP_015155141.1",428314,"KRT12","XP_015155141.1",2.1739847493496,144269480.052552,-0.654823291980126,0.0402461696104035,1
"XP_004940717.1",428708,"AGTR2","XP_004940717.1",-1.84709474507734,-2.22921127665406,-0.0844570172881936,0.0404542745214148,1
"NP_001264266.1",423685,"PBLD","NP_001264266.1",0.825490369491549,0.828149237554824,4.29020462116742,0.040661677751847,1
"XP_015147333.1",425038,"GPR87","XP_015147333.1",2.17435077489236,144269480.0529,-1.17729369230543,0.0409074714339853,1
"XP_015133445.1",421064,"GREB1L","XP_015133445.1",1.28197177261627,1.3608604638302,1.10011616395182,0.0411724325342857,1
"XP_015134040.1",422301,"LOC422301","XP_015134040.1",-0.756893282609586,-0.765552160651142,6.08551108823449,0.0412906879759932,1
"NP_990774.2",396424,"PLAU","NP_990774.2",-1.00710539877589,-1.02001454059413,2.8394932326395,0.0414383856561994,1
"XP_004948066.1",419741,"LOC419741","XP_004948066.1",1.87041426683376,2.28927980048777,4.06320728467106,0.0416140554610965,1
"XP_015147838.1",415710,"ESRP2","XP_015147838.1",-0.610831582446361,-0.611451244243995,6.0046012955328,0.0417198707734193,1
"XP_015131821.1",422698,"CCDC109B","XP_015131821.1",-1.5641658174765,-1.67850837350408,1.88683107197319,0.0425042995627848,1
"XP_421513.1",423629,"LOC423629","XP_421513.1",1.85005575535052,2.26835846529267,0.363216045631135,0.0426268304846258,1
"XP_015154931.1",771865,"HOXB9","XP_015154931.1",1.86337258230001,2.15449381390371,-0.00939627124627176,0.0427555722652726,1
"NP_001006582.1",427293,"TMEM175","NP_001006582.1",-0.60822996163129,-0.609945112142998,3.23881443766586,0.0430322832367473,1
"XP_004945781.1",101752216,"CALII","XP_004945781.1",-2.11194618159185,-2.39783880811057,0.481988870359543,0.0434007395588591,1
"XP_004938850.1",418936,"ATP8A2","XP_004938850.1",-2.38297938713061,-144269480.314582,-0.106653887909697,0.0435342825209554,1
"XP_418173.5",395079,"FBN3","XP_418173.5",1.51852998238644,1.72074308223442,0.0358348124669755,0.0437036669943282,1
"XP_015147745.1",107054248,"LOC107054248","XP_015147745.1",2.19349468323022,144269480.072929,-1.27746195074023,0.0440476793409911,1
"XP_004949292.1",427473,"CDC14B","XP_004949292.1",-0.475086030056669,-0.475508149622149,5.93840563351649,0.044871949766094,1
"XP_004941928.2",423412,"TC2N","XP_004941928.2",-0.652375917058638,-0.655730473972261,3.28435874994325,0.0449272950218597,1
"NP_001006536.1",424563,"CDC20","NP_001006536.1",0.790686612202586,0.804742874931184,4.65837063431028,0.0451553911145993,1
"XP_015130802.1",416928,"IGLL1","XP_015130802.1",-1.28606696767042,-1.29612251146598,6.59582595647489,0.0454942503677264,1
"XP_004942657.1",424070,"SGOL2","XP_004942657.1",2.96601995439112,3.05873504111123,4.41814631755167,0.0455614562875105,1
"NP_001264445.1",423472,"AMN","NP_001264445.1",-2.49744263829625,-144269480.442935,-1.66160648656794,0.0456086359721308,1
"NP_001034402.1",427284,"CLTA","NP_001034402.1",-0.794618948428802,-0.795916622510987,5.2475979084619,0.0458786797145936,1
"XP_015131711.1",422542,"UFSP2","XP_015131711.1",-0.567379364189526,-0.568767346563949,2.96987253359624,0.0465950356469401,1
"XP_004940182.1",421215,"EML6","XP_004940182.1",-0.955068158419785,-0.955409697438491,5.23138935072442,0.0476648763624643,1
"NP_001264434.1",416931,"VPS29L","NP_001264434.1",1.53102244829018,1.59962504350419,4.30642575689662,0.0481728144370181,1
"XP_015158186.1",100859027,"FBL12","XP_015158186.1",-0.53348931004691,-0.535589408898346,2.08629739909451,0.0482909294168398,1
