"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_428850.2",431299,"KRT75L2","XP_428850.2",-1.51962015282281,-144269479.135297,-1.64296458636705,0.143848739187945,1
"XP_420532.3",422573,"VEGFC","XP_420532.3",0.365632128589536,0.365820000707543,3.9948809610163,0.143896361437888,1
"NP_001186632.1",420665,"CMTM8","NP_001186632.1",0.579990351405813,0.581846232312663,2.98430492843091,0.144113650282432,1
"NP_001012918.1",423305,"G2E3","NP_001012918.1",-0.337586183976387,-0.337918899040553,4.67138352661011,0.144333276805307,1
"XP_015156671.1",107056159,"LOC107056159","XP_015156671.1",-1.61956825857641,-2.26839336507198,-1.6462253678506,0.144403723865521,1
"NP_001026409.1",423926,"CACUL1","NP_001026409.1",0.841029612311335,0.844242704816197,2.65855833250474,0.144526559698961,1
"XP_424602.4",427000,"ERI2","XP_424602.4",-1.04153484329912,-1.08309513204494,1.26337684039929,0.144616137900213,1
"XP_015132191.1",107051794,"C4H4orf32","XP_015132191.1",-0.37676475834404,-0.377533896679206,2.89284034454103,0.144898284557584,1
"XP_015150133.1",430233,"TFAP4","XP_015150133.1",0.387152022274772,0.388593667553207,2.50648424448983,0.144931955369433,1
"XP_015154203.1",421174,"PTPRVP","XP_015154203.1",0.726427160968177,0.731091368909816,3.38524581389807,0.145163662427519,1
"XP_003642171.3",771589,"ITPRIPL2","XP_003642171.3",0.333622835208114,0.333913874379411,4.71888214894244,0.145242496200024,1
"NP_001264417.1",771519,"LXN","NP_001264417.1",0.355884613692747,0.356294680905237,3.29085074631463,0.145284271653036,1
"XP_015151816.1",395688,"PTPN1","XP_015151816.1",-0.331030839106253,-0.331221154330827,4.36499709584237,0.145318698956894,1
"XP_015144308.1",423827,"DNMBP","XP_015144308.1",-0.324633261137734,-0.324769375715937,5.24320405778916,0.145524740768465,1
"XP_015154875.1",419950,"MRC2","XP_015154875.1",0.441275160414295,0.441494114890636,5.24856365551277,0.145629842625968,1
"XP_414494.3",416162,"NUDCD2","XP_414494.3",0.33495073782901,0.33537542339359,3.67969976435679,0.145686260466718,1
"NP_001041543.1",422219,"IL13RA2","NP_001041543.1",-0.906122993715945,-0.943175924763347,1.57748760150999,0.14582436772515,1
"XP_015151034.1",422095,"SPAG9","XP_015151034.1",-0.341624627541166,-0.341769955847874,4.8392349457305,0.14587027789462,1
"XP_015141242.1",422839,"RAB28","XP_015141242.1",0.601299986007711,0.602084946710901,4.24279797670911,0.14602182836259,1
"XP_414884.1",416584,"NSMCE1","XP_414884.1",-0.77139368334867,-0.773901234885359,2.75231118479737,0.14605050197959,1
"NP_990200.1",395678,"RBPMS2","NP_990200.1",-0.910512474906037,-0.917003256547672,4.15602220384583,0.146206432516198,1
"XP_015141744.1",422996,"ANO9","XP_015141744.1",-1.19678871909623,-1.24875167265995,-0.0327827688384401,0.14640174709463,1
"XP_004936479.1",101752037,"BTBD6","XP_004936479.1",-0.344103790342831,-0.344200530168408,5.39172013255455,0.146411860644341,1
"XP_425996.3",428436,"TRIL","XP_425996.3",0.3950897724888,0.396205241634664,3.11514028024148,0.1464942091712,1
"NP_001264558.1",427515,"CALML4","NP_001264558.1",0.725528067035435,0.726700949037737,2.35895600834618,0.146549052825718,1
"XP_003641622.2",424048,"DNAH7","XP_003641622.2",-0.998474049721891,-1.03559263857327,3.80305295987068,0.146566003165479,1
"NP_001264810.1",419390,"SSPO","NP_001264810.1",0.426636323032321,0.427484778841667,2.63491298134355,0.146613880926036,1
"XP_418054.2",419933,"PRELP","XP_418054.2",0.571728215353889,0.572457203151636,4.78028555030112,0.146620440341711,1
"XP_004935238.1",420992,"LOC420992","XP_004935238.1",1.34408054818077,1.56731302491011,-1.40542336751239,0.146761387901899,1
"XP_414493.1",416161,"CCNG1","XP_414493.1",0.329171766376799,0.329269481677888,6.23781867394766,0.14687089331267,1
"NP_001108110.1",417336,"FN3KRP","NP_001108110.1",0.321899379048619,0.322210396689684,4.32661976793899,0.146895005064949,1
"XP_015132612.1",429131,"NEU4","XP_015132612.1",1.38806515636544,1.67135562929288,-1.46099800643362,0.146971900140524,1
"NP_001025851.1",417105,"STRBP","NP_001025851.1",0.462137586748442,0.465451210063362,3.06440097122661,0.147031649208,1
"NP_989738.1",378928,"GRPR","NP_989738.1",-0.66323388528987,-0.686255738038846,0.959586648670802,0.147038895841392,1
"XP_420193.5",422199,"F8","XP_420193.5",0.415905984936432,0.416366213491565,3.72885115745765,0.147066900796719,1
"NP_001182524.1",426298,"C22H2ORF42","NP_001182524.1",0.433506125578308,0.435098977523115,3.59429030052884,0.147135489286302,1
"XP_004942394.2",427084,"C6H10ORF88","XP_004942394.2",-0.404545916947708,-0.40515058395008,3.6769910445115,0.147159392807921,1
"NP_990582.1",396181,"ITGB2","NP_990582.1",0.617154366963433,0.626071187339746,1.29806991263903,0.147220220568022,1
"XP_015143071.1",423260,"PLEKHD1","XP_015143071.1",0.680145975463761,0.694782144985316,0.573205067416082,0.14727721576222,1
"NP_001012884.1",421100,"KLHL14","NP_001012884.1",-0.386970755760104,-0.387071183849474,4.89868894177018,0.147499003915103,1
"XP_004943944.1",427511,"KBTBD13","XP_004943944.1",-1.53214085343614,-144269479.149309,-0.973678733359894,0.14774339771349,1
"NP_990620.1",396226,"ITGA6","NP_990620.1",-0.608783071399777,-0.611169777685265,2.2274237135496,0.147779188263239,1
"NP_001004382.1",417890,"EPYC","NP_001004382.1",1.47593998261424,2.24946328274287,-1.3856656592421,0.147843204049053,1
"XP_416786.1",418585,"TMEM47","XP_416786.1",-0.360958347226976,-0.361038724502849,6.82129897705946,0.147856375182929,1
"NP_001004412.1",425031,"MME","NP_001004412.1",0.436305867848579,0.436524721823032,4.98249385716316,0.147943201523133,1
"NP_001075166.1",416692,"CALML3","NP_001075166.1",-0.352622620936299,-0.353600511908907,1.97913628196266,0.148039444202382,1
"XP_015144297.1",423834,"HPSE2","XP_015144297.1",0.876331493222909,0.92475528276127,1.63029515539587,0.148179777453853,1
"NP_001092322.1",416804,"PIWIL1","NP_001092322.1",0.51194145112997,0.514666106252706,7.08662834596538,0.148216597340453,1
"NP_001156704.1",427638,"GPX3","NP_001156704.1",0.482720915281476,0.48275437810465,7.8932782031504,0.14824099295588,1
"XP_015144903.1",424071,"AOX1","XP_015144903.1",0.54425158916845,0.548689562828745,1.21883192730988,0.148253936474568,1
"NP_001092077.1",422263,"PCDH19","NP_001092077.1",0.391918596575329,0.393019384692496,3.27975649513191,0.148372335182116,1
"NP_001264473.1",424409,"RGS16","NP_001264473.1",0.886371622146804,0.887183631894837,4.76874357239323,0.148455801474846,1
"XP_015145975.1",424414,"KIAA1614","XP_015145975.1",-0.688136884315084,-0.707991167781495,-0.327949881017514,0.148564006634889,1
"XP_425796.4",428237,"IGSF9B","XP_425796.4",-0.429804616511017,-0.430147810540842,4.44147787405104,0.148654913742761,1
"NP_001034389.1",422688,"CAMK2D","NP_001034389.1",1.36901612261603,1.76827478205693,-0.48831551134957,0.148711468832279,1
"XP_419256.4",421176,"GPR37L1","XP_419256.4",-1.30845380540147,-1.31801154975537,4.84715808068704,0.148820921137994,1
"XP_414663.2",416347,"LARS","XP_414663.2",-0.407224280619158,-0.407324988190997,5.92739818193192,0.148888176530487,1
"XP_423365.5",425630,"CDCA7","XP_423365.5",0.407371144281591,0.408783503453103,6.24937586428714,0.148930277859002,1
"XP_004938512.2",428008,"RGNL","XP_004938512.2",-1.52194714721297,-144269479.138084,-1.43021000413207,0.149007920770832,1
"XP_015128870.1",776930,"MZT2B","XP_015128870.1",0.510692897754089,0.516603079585244,0.592038376262648,0.149083033215802,1
"XP_418763.1",420664,"GPD1L","XP_418763.1",0.305873853597934,0.305909171013564,6.73109314823548,0.14914477435252,1
"XP_414586.1",416268,"CCDC69","XP_414586.1",0.644708203103731,0.655787082553532,0.503621608939831,0.149161663665627,1
"XP_015142409.1",395351,"DPF3","XP_015142409.1",0.373995450017642,0.375463842863826,2.33530328332485,0.14921123052963,1
"NP_001073182.2",396243,"COL1A2","NP_001073182.2",0.578604193086499,0.578763358323614,7.55727486639818,0.149235840553575,1
"XP_004936109.1",770387,"TXK","XP_004936109.1",0.842083320543293,0.882050520303229,-0.622016835346175,0.149261367593142,1
"XP_416310.2",418074,"NUAK1","XP_416310.2",0.33043732018169,0.33051251130097,5.7933138091899,0.149531474198358,1
"XP_419670.2",421631,"IYD","XP_419670.2",-0.725172573510053,-0.747017876473838,-0.216899027631951,0.149735014989225,1
"XP_015128414.1",107049412,"LOC107049412","XP_015128414.1",-0.776617128566749,-0.811239487579722,-0.482022790882338,0.149833758100351,1
"NP_001171642.1",424780,"TFDP2","NP_001171642.1",-0.501282496691303,-0.503307980142731,3.34053301097985,0.149940813761561,1
"NP_001244300.1",426732,"NME5","NP_001244300.1",-0.414321673279074,-0.414569405584483,5.22156509921435,0.14996036956328,1
"XP_004939481.1",100857134,"GADL1","XP_004939481.1",-0.520795366197275,-0.521586584758657,3.52944773613284,0.150057975363099,1
"XP_426175.3",428618,"FLRT1","XP_426175.3",-1.49011829035598,-144269479.102768,0.767516463432782,0.150073949155058,1
"NP_001073188.1",417956,"HIST1H2B7","NP_001073188.1",0.377925699645796,0.378915554743175,4.7027794309991,0.150156218459075,1
"XP_015132443.1",429143,"GPC2","XP_015132443.1",0.548262334962788,0.549856353337127,4.40873119464535,0.150404873482483,1
"XP_415522.4",417245,"PAPPA","XP_415522.4",0.416218400425295,0.41627011712086,5.77489560736749,0.150510738279306,1
"NP_001239089.1",423337,"TRAPPC6B","NP_001239089.1",0.334602083286977,0.334785021812239,5.48380832015203,0.150641110280938,1
"NP_989877.2",395228,"RDM1","NP_989877.2",0.472406136060453,0.472440553111865,6.24733857847475,0.150741626107786,1
"XP_015145946.1",425485,"SFMBT2","XP_015145946.1",0.311075951802252,0.311116762674923,6.66492699710391,0.150827278416323,1
"XP_004947428.1",419386,"ARHGEF16","XP_004947428.1",-0.733694579384283,-0.764161930157643,-0.132526085523644,0.150833304637671,1
"XP_424187.3",426549,"RETSAT","XP_424187.3",0.356954124639128,0.357128376732747,5.75909466744792,0.150884404857399,1
"NP_990027.1",395432,"FGF10","NP_990027.1",-0.355898746259408,-0.356174900942595,3.48017730841923,0.151285912513603,1
"XP_015152996.1",100859431,"AEBP1","XP_015152996.1",0.566491575393388,0.567688861900342,3.81814963658639,0.151287637554131,1
"XP_420796.2",422850,"STK32B","XP_420796.2",-0.421229632647267,-0.421335994029655,5.33823789044059,0.151289747939361,1
"XP_015143834.1",395180,"CXCL12","XP_015143834.1",0.466623630658708,0.467063824135836,4.79151565569894,0.151337849895991,1
"NP_989902.1",395258,"IL15","NP_989902.1",0.923218200847258,0.973338533339144,-0.438588910533516,0.151624174052516,1
"XP_015151574.1",100858849,"LOC100858849","XP_015151574.1",0.502245073395066,0.505926006919125,2.08599645490491,0.151685428979251,1
"XP_015138606.1",101749300,"HHLA1","XP_015138606.1",0.843869049860484,0.844106274117709,4.06800900339123,0.1517654785759,1
"XP_015140121.1",428633,"CNR1","XP_015140121.1",-0.376328798037197,-0.37636983787701,7.1719243618418,0.151853604076317,1
"XP_015134208.1",768996,"TACR2","XP_015134208.1",1.04499985210736,1.07679357679935,0.252565301452097,0.152100532422313,1
"XP_418543.3",420438,"XRCC2","XP_418543.3",0.385216122295058,0.387716828050718,2.15604882081288,0.152177163038916,1
"XP_015154270.1",107055156,"PSRC1","XP_015154270.1",-0.601196182581158,-0.611214959753144,0.622837305925225,0.152476731118835,1
"XP_015151102.1",422076,"AATK","XP_015151102.1",0.505071207660555,0.505325706445241,6.01769277343036,0.152523377668612,1
"XP_015129677.1",107050424,"LOC107050424","XP_015129677.1",-0.654815821437036,-0.670598759950249,-0.24346682026663,0.152575790713472,1
"XP_015156870.1",107056348,"LOC107056348","XP_015156870.1",0.509719735472771,0.512090941033543,2.27983462091096,0.152702935089956,1
"XP_003640952.3",428554,"KCNK12","XP_003640952.3",-0.767561389076605,-0.782259012545173,2.27314941175301,0.152815180044133,1
"NP_001171210.1",771738,"ATOH8","NP_001171210.1",0.819788568494843,0.843846792298269,0.547837904233204,0.15313462663277,1
"NP_001006567.1",426430,"LOC101749001","NP_001006567.1",0.360295592029489,0.360342053226669,7.51394028493538,0.153532546372648,1
"XP_015143168.1",423354,"AREL1","XP_015143168.1",-0.30904193507381,-0.309090579719275,7.14684722348408,0.153546098642144,1
"NP_001186371.2",416728,"HAO1","NP_001186371.2",0.469011117116432,0.471914047514428,1.26441733208756,0.153577431238633,1
"XP_004934782.1",418800,"PCDH9","XP_004934782.1",-0.439116496148334,-0.439372818148797,6.46357006421058,0.153727290758852,1
"NP_001005618.1",419485,"PLOD1","NP_001005618.1",0.401634190865784,0.401734802728127,5.64834226394198,0.154040482407675,1
"XP_004937975.2",418146,"IQSEC3","XP_004937975.2",-0.448701333563286,-0.449074429496556,5.6076980884949,0.154114713947721,1
"XP_015152950.1",426128,"TSPAN33","XP_015152950.1",-0.428126288032212,-0.432379971049954,3.06005957297955,0.154125677113014,1
"NP_996867.3",404529,"GJA4","NP_996867.3",0.74906629719267,0.769238898911479,2.49926209619495,0.154405736967006,1
"XP_015134436.1",100857587,"DAPK2","XP_015134436.1",-0.380338970447538,-0.38063163844146,4.54169552218581,0.154468666119642,1
"NP_001075888.1",424018,"PRLH","NP_001075888.1",-1.49956977301714,-144269479.112848,-0.046902215099045,0.154508380496228,1
"XP_422198.4",424355,"F13B","XP_422198.4",0.844978090606339,0.902312655758429,0.0884900414240577,0.15489096773039,1
"XP_015152156.1",418370,"CCDC181","XP_015152156.1",0.3484413519322,0.348598025757892,6.59066103976085,0.155045568535316,1
"XP_015149490.1",395229,"TCF7","XP_015149490.1",0.717305484432601,0.72761909354497,0.328371712232492,0.155095562887465,1
"XP_015146341.1",424530,"SYDE2","XP_015146341.1",0.356717098042976,0.357103726722295,2.84704486150071,0.15509980535524,1
"XP_015135135.1",770984,"ZNF618","XP_015135135.1",-0.497540078522524,-0.502169036633625,1.04151908797526,0.155271215666405,1
"XP_425978.4",428417,"PTCHD3","XP_425978.4",0.494399578355715,0.496054348264895,4.42608979107474,0.155387102906934,1
"NP_001264522.1",424619,"SSPO","NP_001264522.1",1.13401600114605,1.15846021045841,1.8460052060806,0.155408599971908,1
"XP_416643.3",418432,"NSUN3","XP_416643.3",0.385000010153271,0.385488140719891,3.44800164893543,0.155408966633514,1
"XP_003643812.3",100859598,"OR4S2","XP_003643812.3",1.16971690534169,1.33981427571462,1.4503099591387,0.155452740174968,1
"NP_990482.1",396056,"BFSP1","NP_990482.1",-1.39715441147618,-144269478.945693,2.7936384126739,0.155493813595083,1
"XP_015128929.1",101750635,"LOC101750635","XP_015128929.1",0.412376981966265,0.412601722836778,5.4359413358445,0.155654928074463,1
"NP_001039292.1",416194,"PCDH1","NP_001039292.1",-0.370028108938391,-0.370408319839586,5.04238999152118,0.15577983202298,1
"XP_015145903.1",100857694,"FMO5","XP_015145903.1",-1.52277201051533,-144269479.139331,-1.64210334788052,0.15578996241233,1
"XP_417587.4",419426,"TTLL10","XP_417587.4",0.886288947605482,0.898274793690549,2.08499349863755,0.155922889775434,1
"XP_015133622.1",101748653,"C3H2orf71","XP_015133622.1",-0.676959330482099,-0.677416769845863,4.62270633781603,0.155950460044756,1
"XP_004935233.2",420980,"ELP2","XP_004935233.2",-0.316295378899601,-0.316437344656577,5.06851057468256,0.156019677830456,1
"XP_004949637.1",427368,"TEK","XP_004949637.1",0.362555493052679,0.363117684347466,3.25482856883659,0.156111827885703,1
"NP_001025508.1",374062,"FZD1","NP_001025508.1",0.36353718254085,0.363619702696788,5.5597522641206,0.156499788648449,1
"NP_001289079.1",769402,"PKIB","NP_001289079.1",0.325483198770224,0.325544717984568,5.41270107237579,0.156502596730299,1
"XP_418848.2",420750,"AVL9","XP_418848.2",-0.301946098367965,-0.301996405430743,6.73654135942877,0.156553918457817,1
"NP_001264913.1",100858439,"LOC100858439","NP_001264913.1",1.79652696343783,1.92846368232394,-1.21848677052406,0.156605172677834,1
"NP_001025859.1",417194,"ASB6","NP_001025859.1",0.317859141059472,0.318206456195625,4.04127986967852,0.156744787039886,1
"XP_004938998.2",419085,"MYO7A","XP_004938998.2",0.670492421391386,0.670671678338995,4.86455518071966,0.156800243735255,1
"XP_416018.1",417774,"MDFIC","XP_416018.1",0.409088068215827,0.409144441922982,6.01125267433228,0.156924474544833,1
"XP_015129295.1",418642,"ARHGAP6","XP_015129295.1",0.405047886608368,0.407310287010053,2.73327924796227,0.156954591500442,1
"XP_004938193.1",101747965,"TMEM139","XP_004938193.1",0.919167480536713,0.963944365945317,0.742562789667113,0.157115138648934,1
"XP_015145021.1",769745,"AGBL3","XP_015145021.1",-0.38889848027544,-0.389307173425465,4.78983609094039,0.157237764179411,1
"XP_004935953.1",396392,"GATA4","XP_004935953.1",1.22315306014902,1.49958367862592,5.2679598604717,0.157441186904791,1
"NP_001072952.1",768673,"CD200R1","NP_001072952.1",0.652616265387621,0.657214104699287,1.72185931126081,0.157486774416621,1
"XP_015129966.1",100857799,"KCNJ10","XP_015129966.1",-1.08213551828279,-1.09316226873736,4.74145407211561,0.157590792379077,1
"XP_015147751.1",426648,"CERS3","XP_015147751.1",0.423323700528647,0.424686123298225,3.29224992091549,0.157668335653364,1
"XP_015129390.1",101749246,"LOC101749246","XP_015129390.1",1.37037159174358,1.66503738180607,-1.32300416254761,0.157731910212845,1
"XP_004947813.1",419613,"RSPO1","XP_004947813.1",0.928442824312762,0.987416976893165,0.545877917598443,0.158254513755834,1
"NP_990614.2",396220,"LAMP1","NP_990614.2",0.337310170395528,0.337328750865115,8.24978951449986,0.15829128526266,1
"NP_996874.1",404536,"ADIPOQ","NP_996874.1",1.25183974108436,1.42774104866492,0.252252416251774,0.15840755612476,1
"XP_001231901.4",374052,"F5","XP_001231901.4",0.467276355736856,0.467720173902144,4.56945864163095,0.15862602822099,1
"NP_001269259.1",419647,"CCDC28B","NP_001269259.1",-0.540625023817086,-0.547573673111919,0.310045080567965,0.158863309975101,1
"XP_015148094.1",415886,"ADAT1","XP_015148094.1",-0.526483418084054,-0.527447012279366,3.46382724782555,0.15921593156221,1
"NP_990309.1",395826,"GREM1","NP_990309.1",0.706516700021425,0.730667171743105,1.5597614979475,0.159308891980678,1
"XP_004937159.1",427402,"C9ORF24","XP_004937159.1",1.20846607366441,1.35475739399761,2.20387351659653,0.159315378110298,1
"XP_015157100.1",107056589,"LOC107056589","XP_015157100.1",-1.13619874959006,-1.15182150121473,1.67247399095571,0.159395223220115,1
"NP_001185750.1",768833,"ROMO1","NP_001185750.1",0.339542922755715,0.339701149872699,4.89243196610425,0.159708711791714,1
"NP_001026080.1",419743,"ATP12A","NP_001026080.1",-1.12256449839832,-1.12614387411105,1.0191401552277,0.159726521535282,1
"NP_001244129.1",416495,"ATP5J2","NP_001244129.1",-0.305755254207649,-0.305859097893341,6.57163283726273,0.159753042663688,1
"XP_426613.3",429057,"CFHR2","XP_426613.3",0.439749492863457,0.439811237236835,6.20142546826932,0.159821760702458,1
"XP_003640434.2",100859707,"IL2RB","XP_003640434.2",0.680133068154856,0.698669865511932,0.0350465031002231,0.159949954520218,1
"XP_015153276.1",101749609,"EVA1B","XP_015153276.1",0.600435440117203,0.607985371344484,0.98019107020673,0.160058372557998,1
"XP_004947135.1",419221,"FAM217B","XP_004947135.1",-0.36681791075163,-0.367074455402695,4.85592660947879,0.160157892337064,1
"XP_419235.5",421153,"DENND2D","XP_419235.5",0.379688393740517,0.380128319649258,3.87895738323571,0.160207670121893,1
"XP_015138862.1",428545,"ASB3","XP_015138862.1",-2.05590004368672,-2.1396088242459,1.44213602432288,0.16027464870528,1
"XP_015129358.1",107050083,"LOC107050083","XP_015129358.1",-0.350935069483759,-0.352012060167759,2.38660736562335,0.160284181749593,1
"XP_004940642.2",422131,"MID2","XP_004940642.2",0.320274218052234,0.320461489278153,4.96944951539667,0.160425199530863,1
"XP_015143389.1",771493,"BTBD11","XP_015143389.1",0.359798706622299,0.359996343244066,5.30068924469517,0.160437021348369,1
"NP_001072946.1",420624,"RP11-292K15.2","NP_001072946.1",0.304759913715762,0.304846635622353,6.86205251524396,0.160530188732116,1
"NP_001238945.1",421501,"PLD5","NP_001238945.1",0.619533775107213,0.625224827491893,1.60962084792671,0.160621304932074,1
"XP_015140696.1",422004,"ESCO2","XP_015140696.1",-1.23507350759039,-1.51669193241773,3.31355657275835,0.160786384916873,1
"XP_015132091.1",422513,"LOC422513","XP_015132091.1",0.510176016191871,0.511085246546629,2.86321338748539,0.160929126312427,1
"XP_419375.4",421310,"THUMPD2","XP_419375.4",0.384708613940385,0.385367841014435,3.22506000712911,0.161020593106498,1
"NP_001128594.1",100189558,"ANGPTL3","NP_001128594.1",0.64582817984301,0.648828180675255,1.42638139927696,0.161034929188263,1
"NP_001011689.1",419155,"CBFA2T2","NP_001011689.1",0.330852564323,0.331115992767055,4.10410246632356,0.161105364304221,1
"NP_001269336.1",425507,"CMKLR1","NP_001269336.1",0.500625340961498,0.504409981725695,1.91459101773766,0.16110655051829,1
"XP_015143594.1",423660,"RTKN2","XP_015143594.1",-0.46472337851703,-0.466463480479276,4.33540466841197,0.161263829681285,1
"XP_015140058.1",770953,"DDO","XP_015140058.1",-0.697449535853701,-0.717051546146094,0.464297294753191,0.161305143778306,1
"XP_015134190.1",423679,"ASAH2","XP_015134190.1",1.46162223984292,1.89167299222707,-1.72920059354571,0.161325031570814,1
"XP_015135580.1",427237,"PLIN2","XP_015135580.1",-0.317184659642717,-0.317222558851143,6.37682606680502,0.161412370334716,1
"NP_001243081.1",771801,"IL5RA","NP_001243081.1",-1.58086768312238,-1.93925113267502,-1.31095478550567,0.161415219747604,1
"XP_015134150.1",422339,"ALG13","XP_015134150.1",-0.577840194238559,-0.578643993985023,4.70315002598483,0.161618689094141,1
"XP_004940637.1",422133,"NHSL2","XP_004940637.1",-0.639485972600214,-0.648472983801518,1.63690301897866,0.161687163772244,1
"NP_990552.1",396144,"CNGA3","NP_990552.1",-0.5628981873193,-0.569814004880151,2.16223123559102,0.161945990654618,1
"XP_004947421.1",101751184,"CCDC27","XP_004947421.1",-0.681040786445818,-0.686525275844862,3.52372997496518,0.1619696044209,1
"XP_015138412.1",420234,"PLEKHF2","XP_015138412.1",-0.351244360769541,-0.351440635072231,4.96780532230019,0.162382727657993,1
"XP_004947002.1",419138,"CEP250","XP_004947002.1",-0.374730632288733,-0.374974440214849,4.61688493817577,0.162493833518299,1
"XP_015148807.1",101748153,"LOC101748153","XP_015148807.1",0.368888472698408,0.369000724992158,5.48409456893761,0.162629730809576,1
"NP_001239052.1",428307,"RND2","NP_001239052.1",-0.386158709777106,-0.386592302589416,4.40480513142927,0.162700498105234,1
"XP_424397.3",426785,"INDOL1","XP_424397.3",0.639627842594906,0.64722595769303,0.803003330059914,0.16276969562207,1
"XP_015151259.1",417615,"ALDH3A2","XP_015151259.1",0.334939140711123,0.335195283667468,4.9773083863379,0.162974695091094,1
"XP_015148867.1",107054440,"LOC107054440","XP_015148867.1",0.312741937498647,0.312871532529789,5.39233484951478,0.163021090111493,1
"XP_015148105.1",107054321,"LOC107054321","XP_015148105.1",-0.643384274228874,-0.650456285193662,0.0682228130764755,0.163148753824834,1
"NP_990199.1",395677,"TACR1","NP_990199.1",-1.04911557282275,-1.20146755417272,1.01820819116501,0.163182150029296,1
"XP_415292.4",417001,"RTN4R","XP_415292.4",0.44897858276841,0.450266295625577,3.91153356544935,0.163209672022969,1
"XP_015151946.1",771781,"TBC1D20","XP_015151946.1",-0.30112313113946,-0.301240993534449,5.07419168866655,0.163574524869143,1
"XP_004938851.1",418939,"FAM123A","XP_004938851.1",0.406685108612286,0.407541029609318,4.1234566601991,0.163591044636901,1
"XP_015145127.1",396226,"ITGA6","XP_015145127.1",-0.309453128394236,-0.309515153410361,6.25798383880404,0.163665483943533,1
"XP_004937863.1",427912,"ASCL4","XP_004937863.1",-1.37825639896122,-1.98196394650932,2.14134102574254,0.163740520469258,1
"XP_425837.4",428277,"LOC428277","XP_425837.4",0.816521903479538,0.868019199006242,-0.238462081205261,0.163786500289436,1
"NP_990367.1",395897,"TGFBI","NP_990367.1",0.385190652630663,0.385350675707226,4.92407536899499,0.164129065534149,1
"XP_015147992.1",769532,"CCDC79","XP_015147992.1",-0.691903203930237,-0.693086894256106,4.44214696617203,0.16422443677841,1
"NP_001026262.2",421948,"MYCN","NP_001026262.2",0.448420340176088,0.44952681406472,3.51777675639478,0.164272520421347,1
"XP_015135172.1",107052190,"AKNA","XP_015135172.1",0.758332763962537,0.781760989065259,-0.0362789972019506,0.164304246727526,1
"NP_001026274.1",422062,"TNFRSF21","NP_001026274.1",0.327398012186356,0.327443074065822,7.70805960704712,0.164315207069662,1
"XP_004943985.1",415562,"ANP32A","XP_004943985.1",0.30585254385744,0.305927789072704,5.86892477490828,0.164344006621463,1
"XP_015146686.1",418232,"SULT4A1","XP_015146686.1",-0.352618231319002,-0.352752158455753,6.57113692505403,0.1648119900615,1
"XP_015149385.1",100857510,"FNDC9","XP_015149385.1",-0.91850591504432,-0.979937016201677,0.229031062462106,0.164820006222027,1
"XP_425441.3",427867,"LGR5","XP_425441.3",0.477991096700898,0.47832804771498,6.06113890257423,0.164837986834184,1
"XP_425565.4",427995,"PTCHD1","XP_425565.4",0.353164439824995,0.353878222276123,3.36257395272995,0.164853837930462,1
"XP_015128483.1",426080,"RBM14","XP_015128483.1",-0.318210813554689,-0.31834989083951,5.20451315085821,0.164952587930322,1
"XP_015128668.1",396160,"WNT-1","XP_015128668.1",-1.3249738711639,-1.49669618807774,-1.40514355115986,0.165028171111889,1
"XP_015130967.1",416920,"KREMEN1","XP_015130967.1",-0.353933104046888,-0.35397001226021,5.96909457434897,0.165073635743564,1
"NP_990182.1",395657,"SPON1","NP_990182.1",0.473035567110454,0.473467340534413,7.24570981969251,0.165164753240015,1
"NP_001035732.1",417954,"HIST1H101","NP_001035732.1",0.39329150518759,0.393466263782633,4.95070459954047,0.165277071920247,1
"XP_015151853.1",419203,"OSER1","XP_015151853.1",-0.337467957057722,-0.337900772437002,5.18175655319059,0.165847339245716,1
"XP_015154249.1",770905,"PTPN7","XP_015154249.1",1.1298636732173,1.28381780315285,-0.840263170612584,0.165864580022435,1
"XP_001233004.3",769715,"XRRA1","XP_001233004.3",-0.475439627836163,-0.478244329376527,4.71356197854199,0.165909442780368,1
"XP_015130845.1",107051576,"GP1BB","XP_015130845.1",-0.693971013121583,-0.697553791719169,2.58979449418605,0.165941122692868,1
"XP_015140946.1",422782,"NSUN7","XP_015140946.1",0.594556701821561,0.596436057045932,3.61896947156736,0.165972374461263,1
"XP_003642151.1",771857,"CDC23","XP_003642151.1",-0.303920100650695,-0.303958950191004,6.56136003816078,0.166322775652087,1
"XP_015145696.1",771739,"FMNL2","XP_015145696.1",0.33758212643241,0.337668474614003,7.10284760386347,0.166362553473575,1
"XP_015144010.1",423752,"LOC423752","XP_015144010.1",0.351130087096057,0.351398629091422,5.20882542410544,0.166468725083797,1
"XP_424802.3",427215,"PGM5","XP_424802.3",0.513502355328135,0.514315034767392,4.91013782513394,0.16647126197205,1
"XP_015147770.1",415620,"PRMT7","XP_015147770.1",-0.301221609442922,-0.301309258498877,5.5928418859304,0.166490219888117,1
"XP_015151602.1",417619,"NXN","XP_015151602.1",0.309668914092332,0.309891242032702,4.92726488288469,0.166672999914376,1
"NP_001025880.1",417485,"NCF1","NP_001025880.1",-1.69191905684622,-2.35273387463663,-1.51788213467937,0.166746668901257,1
"XP_015154609.1",100859805,"LOC100859805","XP_015154609.1",0.922679904602787,0.984677868134547,-0.767710796072867,0.166755131919484,1
