"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"XP_015141337.1",395619,"RGS12","XP_015141337.1",0.991605141721213,0.991672833337717,6.54593154215678,0.000881269465135181,0.483619967319101
"XP_015141970.1",423056,"TRIM66","XP_015141970.1",4.40253311882466,144269482.569965,2.95598962574809,0.000884611096300192,0.483619967319101
"NP_989737.1",378927,"BRS3","NP_989737.1",1.25409369850792,1.25503797369262,2.91562966011895,0.000913552469371791,0.483619967319101
"XP_015154501.1",107049139,"LOC107049139","XP_015154501.1",-2.94857491445375,-3.1168761534718,3.87662489609258,0.000938942160557938,0.483619967319101
"XP_003642254.3",416911,"MN1","XP_003642254.3",0.811765240666087,0.812316115309381,3.88972846381184,0.000991933508648066,0.493883693955872
"XP_015142346.1",425201,"RTN4RL2","XP_015142346.1",1.23006465434114,1.23330003035495,2.18517965862145,0.0010477872501638,0.49871834631158
"XP_003643035.3",100858556,"DMRT2","XP_003643035.3",2.64932014027051,2.99450278527939,-0.42502762785972,0.00106841983544022,0.49871834631158
"XP_004942928.2",424214,"LOC424214","XP_004942928.2",1.25810552402675,1.27051028398934,0.72516081857756,0.00114654035348497,0.507068633788488
"XP_001233678.4",427856,"WNT16","XP_001233678.4",1.65616691105167,1.66825222617002,3.82044862125286,0.0011542032234591,0.507068633788488
"NP_001025554.1",414344,"TRH","NP_001025554.1",-1.19286613650933,-1.1944864398431,2.72904538111353,0.00128138016011444,0.527614799594724
"XP_004936376.1",423462,"LOC423462","XP_004936376.1",3.24536979749178,3.76239290874963,1.56221570963224,0.00131470547937159,0.527614799594724
"XP_015144045.1",395508,"TCF7L2","XP_015144045.1",-0.952574926707306,-0.9526705257881,6.29547614893884,0.00131691224279284,0.527614799594724
"NP_001165239.1",421019,"CBLN2","NP_001165239.1",-1.23093535269374,-1.23119645031401,5.22562942297525,0.00134226165793663,0.527614799594724
"NP_990831.2",396497,"CST3","NP_990831.2",-1.22636193544744,-1.22641495921585,8.68072921892653,0.00145881016845575,0.543621970230442
"XP_015142718.1",423192,"ATG13","XP_015142718.1",2.99570103649639,3.01511342467719,3.63225307238232,0.0014624150952635,0.543621970230442
"XP_015153553.1",107055038,"LOC107055038","XP_015153553.1",3.62279000715431,144269481.738012,3.55140655708137,0.00149216715401005,0.543621970230442
"XP_015150936.1",100859572,"MCHR1","XP_015150936.1",1.61240754556467,1.63671588493522,-0.389774332154472,0.00165335311029317,0.574207771557471
"XP_015143689.1",396422,"VCL","XP_015143689.1",0.964632863081283,0.968476052368424,1.92193980720438,0.00167821144922145,0.574207771557471
"XP_003641870.2",415520,"LRRK1","XP_003641870.2",0.766078956276864,0.766377363559313,4.74560221886301,0.00172654481827382,0.574207771557471
"XP_418053.3",419932,"BTG2","XP_418053.3",1.51597983816753,1.52865098657736,3.79173122660108,0.00172988884783331,0.574207771557471
"XP_420710.1",422756,"RASL11B","XP_420710.1",0.88899058650048,0.889390126424945,5.45143218842186,0.0018468446526979,0.581403434340006
"XP_004944649.1",427587,"KBTBD12","XP_004944649.1",-4.34463779010798,-144269482.509784,1.30422613204784,0.00187707501362401,0.581403434340006
"XP_004938245.1",770247,"MAB21L3","XP_004938245.1",2.00240772858528,2.11433852231774,0.438702652359176,0.0018900602752843,0.581403434340006
"XP_015156300.1",107055658,"LOC107055658","XP_015156300.1",1.31517383030101,1.31517413805501,16.0295336441394,0.00191370150746634,0.581403434340006
"NP_001239327.1",770884,"ARFIP1","NP_001239327.1",-1.00293878901293,-1.00394398284876,4.86611129302974,0.00194618542659171,0.581403434340006
"XP_015150189.1",100857269,"LOC100857269","XP_015150189.1",-0.722224945710474,-0.722677728498403,6.16650512038054,0.00205356966366004,0.596647727051915
"NP_989933.1",395301,"KCNMB1","NP_989933.1",1.97680069589943,2.03678946396655,2.76999575242689,0.00209333730296005,0.596647727051915
"XP_015149385.1",100857510,"FNDC9","XP_015149385.1",1.40464115526042,1.41407920798597,0.229031062462106,0.00211704689922685,0.596647727051915
"NP_989777.1",395093,"PHACTR1","NP_989777.1",0.635064417609385,0.635094765965824,7.11790510557081,0.00220021813683691,0.597347623863654
"NP_001007087.1",417772,"CAV2","NP_001007087.1",-0.816896193582929,-0.818108066837172,5.05207299748409,0.00220408899625214,0.597347623863654
"XP_004949868.1",419080,"LOC419080","XP_004949868.1",3.49089266694574,144269481.593881,-1.59443592204024,0.00226790821839375,0.597347623863654
"XP_001233360.1",771165,"ARRDC2","XP_001233360.1",-1.45955173976598,-1.46155139310678,3.56084293919351,0.00231302698870137,0.597347623863654
"XP_015130497.1",107051411,"LOC107051411","XP_015130497.1",-2.8818296600164,-2.99580704203398,1.12404302098551,0.0023300273079157,0.597347623863654
"XP_015130659.1",395496,"SLC5A1","XP_015130659.1",1.35919951128781,1.37928357718465,0.961756078428562,0.00235947712445307,0.597347623863654
"XP_003643093.1",769132,"SLCO4C1","XP_003643093.1",1.25365097424517,1.27810955774117,4.3159168397082,0.00241984047706164,0.602419286764496
"XP_015136050.1",769007,"MEF2C","XP_015136050.1",0.767081769214835,0.767251058881612,5.28644296791896,0.00251540689840999,0.615944800681148
"XP_015139878.1",428589,"RHOU","XP_015139878.1",-0.807886174297015,-0.808087486439703,5.40240896789328,0.00271550094857314,0.644516770682666
"NP_990410.1",395962,"FSHR","NP_990410.1",1.71917343581068,1.76626995873287,2.05264484857265,0.00271838766506045,0.644516770682666
"XP_015142156.1",423085,"PTPN5","XP_015142156.1",-6.45263914611194,-144269484.673299,1.09841020699147,0.00283226227748716,0.661023463106653
"NP_990469.1",396039,"FOXC2","NP_990469.1",2.58375658677138,2.7994150416537,-1.10680197944981,0.00289187688268556,0.664553307641141
"XP_015148252.1",415905,"PRKCD","XP_015148252.1",0.617674845996112,0.617816187666212,5.94563370752202,0.00295992976302869,0.666982313120836
"XP_004936337.1",768516,"OXT","XP_004936337.1",-1.43532937820318,-1.435591641159,5.15128006762158,0.00303626251034875,0.666982313120836
"XP_015149845.1",396015,"HSD3B2","XP_015149845.1",-3.884363640175,-144269482.019114,4.06469202563281,0.00303640605825914,0.666982313120836
"XP_015152053.1",418358,"ILDR1","XP_015152053.1",-1.33941851323975,-1.36935701747868,5.20139596191466,0.00308565202249984,0.667976583479422
"NP_989932.1",395300,"SULT1C3","NP_989932.1",3.55966110152018,4.08707970304839,0.667693354747885,0.00346084865826042,0.713427280940278
"NP_989694.1",378785,"NPVF","NP_989694.1",-1.98403020517815,-1.98578352896182,3.29961470635692,0.00346316186196197,0.713427280940278
"XP_015145654.1",107053893,"LOC107053893","XP_015145654.1",-1.55244133720138,-1.56799086203843,4.3446125701158,0.00350424080158279,0.713427280940278
"XP_015139559.1",421648,"TIAM2","XP_015139559.1",0.565903514189244,0.565970295101212,6.50782300355537,0.00351988329453875,0.713427280940278
"NP_001186461.1",423654,"REEP3","NP_001186461.1",-0.65525703503004,-0.655333453812847,6.79566086000331,0.00353441914638686,0.713427280940278
"XP_015147786.1",415616,"LOC415616","XP_015147786.1",-1.73649666394709,-1.77698838989789,0.392527004371509,0.0035836498428783,0.713719702707643
"XP_015139108.1",395802,"PROX1","XP_015139108.1",-0.697327750945942,-0.697831413726241,5.31940381566352,0.00377917022224649,0.740571832140765
"XP_015149205.1",374175,"CAMK2A","XP_015149205.1",0.652902220947914,0.652915065481689,8.20583978218543,0.00381763614345845,0.740571832140765
"XP_422169.5",424324,"GALNT5","XP_422169.5",-1.04277300051289,-1.04469180765115,2.92318139130756,0.00407968875832777,0.766378906382202
"XP_015153698.1",419759,"ZBTB16","XP_015153698.1",-0.931043747600951,-0.93212391738796,5.38648413596562,0.00418055570307271,0.766378906382202
"XP_003642417.2",100859449,"LOC100859449","XP_003642417.2",-7.62456666708848,-144269485.854499,0.0900735965376144,0.00421456056858195,0.766378906382202
"XP_015135044.1",417216,"CIZ1","XP_015135044.1",2.40484779874087,2.42368503724447,2.02410268120352,0.00427438586727604,0.766378906382202
"XP_003641458.1",423444,"BCL11B","XP_003641458.1",1.06689151168061,1.06824286943642,2.35683589888521,0.00429260985195895,0.766378906382202
"XP_418802.3",420703,"CDCP1","XP_418802.3",0.706551547619963,0.707632325156846,5.72391448466567,0.00440274961886827,0.766378906382202
"XP_001235350.2",772177,"HEPACAM2","XP_001235350.2",3.18755755202672,144269481.258674,-0.827522441794984,0.00441717014168125,0.766378906382202
"NP_989516.1",374005,"HCRT","NP_989516.1",-1.15446023717674,-1.1556694199318,3.12507107662138,0.00443077670139694,0.766378906382202
"XP_015136417.1",107052461,"TIMM10B","XP_015136417.1",-5.43802346435444,-144269483.641679,-0.39126366961979,0.00444008497432125,0.766378906382202
"XP_015135719.1",395264,"ALDH1A1","XP_015135719.1",-1.28000408974453,-1.28894050770296,6.99758564064503,0.00447369347191412,0.766378906382202
"NP_001026172.1",420897,"OVALY","NP_001026172.1",4.57111223820343,5.03124200064577,10.3854197983013,0.00454583195115901,0.766378906382202
"NP_989815.2",395143,"SOX4","NP_989815.2",0.987302277035508,0.991197786313411,2.16471223801845,0.00456636022414246,0.766378906382202
"XP_420100.2",422097,"WFIKKN2","XP_420100.2",-3.77280089582208,-144269481.899094,-1.33913517053381,0.00472557015709788,0.784287127073012
"NP_989991.1",395378,"CACNG3","NP_989991.1",0.929522758580172,0.929713747815698,4.85213320947321,0.00490258728678501,0.801183208284791
"XP_015149407.1",770421,"SYNPO","XP_015149407.1",0.956457217818587,0.959006682096105,2.29897261714164,0.00500666233308263,0.801183208284791
"NP_990126.1",395576,"DACH2","NP_990126.1",0.679454487121286,0.680123193550117,4.74612741104204,0.0050469434874995,0.801183208284791
"XP_015132697.1",101749520,"KCNJ13","XP_015132697.1",-2.41103718227741,-2.44195751701191,1.33210050465649,0.00506539345366443,0.801183208284791
"NP_989640.1",374200,"SOX18","NP_989640.1",0.927703768366804,0.930925214704866,2.81315572835693,0.00509556167818538,0.801183208284791
"XP_003640835.1",100858092,"SLC6A18","XP_003640835.1",2.40743126796769,2.74160932339311,-0.589067634658318,0.00518777588038211,0.807185503388204
"XP_015144339.1",423805,"MYOF","XP_015144339.1",-1.36394786523795,-1.38872533618033,3.03229235794861,0.00526284527719465,0.80807663939384
"XP_004937159.1",427402,"C9ORF24","XP_004937159.1",2.17936777221435,2.26048718383475,2.20387351659653,0.0054381101621065,0.80807663939384
"XP_015147852.1",415715,"SLC12A4","XP_015147852.1",2.29334154017687,2.32623790181131,1.47282862106413,0.00552662344704551,0.80807663939384
"XP_015133818.1",107052033,"LOC107052033","XP_015133818.1",0.810292727285617,0.814983954426054,2.01027586530819,0.0055564477605489,0.80807663939384
"XP_004948605.1",429523,"NXPH3","XP_004948605.1",-1.60632101603109,-1.62417309189011,0.386311046800417,0.00561700562267718,0.80807663939384
"XP_015153808.1",426758,"TMEM79","XP_015153808.1",2.06607121096783,2.23247218587527,1.48069906653494,0.00566236092744387,0.80807663939384
"NP_001186218.1",428757,"MBOAT4","NP_001186218.1",1.74212337247614,1.81049277761465,0.439906107593144,0.00568304208281141,0.80807663939384
"XP_015132565.1",424839,"DGKG","XP_015132565.1",0.691355746047341,0.691473377361473,5.82313817982648,0.00569562131223129,0.80807663939384
"XP_015155537.1",420116,"DDX49","XP_015155537.1",-0.630254947284809,-0.631271420450753,4.81036623554167,0.00574082123383237,0.80807663939384
"NP_001264975.1",395177,"BMP10","NP_001264975.1",3.17005914075341,144269481.240377,-0.956935433364602,0.00580659430445761,0.80807663939384
"NP_001001472.2",396093,"NFKBIA","NP_001001472.2",-0.623807483229343,-0.624414890685123,4.81516447467037,0.00580891200732052,0.80807663939384
"XP_004945000.1",100858009,"TNIP1","XP_004945000.1",1.50579471851264,1.54435634081169,0.117240927097448,0.00584269110628203,0.80807663939384
"XP_015139940.1",421711,"PTPRK","XP_015139940.1",4.4449299432469,144269482.614351,-1.15479917785254,0.00592412873566584,0.808527888226047
"XP_015143957.1",423749,"SORBS1","XP_015143957.1",0.727269507262909,0.727847485213399,3.18029011344816,0.00595421220491834,0.808527888226047
"XP_015155921.1",107055436,"LOC107055436","XP_015155921.1",1.62981000372059,1.63128024505785,6.04978727759789,0.00605040969626569,0.812856645621734
"XP_015134040.1",422301,"LOC422301","XP_015134040.1",1.12365407621768,1.13647445076108,6.08551108823449,0.00611400024871481,0.812856645621734
"NP_989809.2",395135,"NUF2","NP_989809.2",1.63135317911103,1.69717848458315,4.97070773650231,0.00633721016393052,0.812856645621734
"NP_989785.1",395105,"CRHR2","NP_989785.1",0.719388335036787,0.719663877556327,4.4752715665365,0.00634142447062324,0.812856645621734
"XP_424573.3",426962,"GFPT2","XP_424573.3",2.27114370904753,2.43490645166624,1.004964618255,0.00635610815478224,0.812856645621734
"XP_003642939.2",100858730,"CRLF1","XP_003642939.2",1.11164276254875,1.12501002662545,1.11996862616213,0.00647058578545395,0.812856645621734
"XP_015153833.1",426041,"OTUD7B","XP_015153833.1",-0.701743348925473,-0.701961418567714,5.17064482670524,0.00648868047516064,0.812856645621734
"NP_001073575.1",426054,"IL7R","NP_001073575.1",-3.62301139920931,-144269481.738621,-0.717599086180022,0.00660231041791678,0.812856645621734
"XP_015138136.1",107052707,"CEBPD","XP_015138136.1",-0.949509377543475,-0.953122768742459,5.67452611622515,0.0066297564633992,0.812856645621734
"XP_015144290.1",769927,"LOXL4","XP_015144290.1",-1.40810170399703,-1.44752373959888,-0.376692629107528,0.00666232431547646,0.812856645621734
"XP_015142525.1",423196,"MDK","XP_015142525.1",0.760147534840457,0.760780222043367,7.04812092820545,0.006700876775651,0.812856645621734
"NP_990340.2",395861,"KRT19","NP_990340.2",2.15859973909191,2.35241306927696,4.61557725795264,0.00673721446464332,0.812856645621734
"XP_001231246.1",768449,"F2RL2","XP_001231246.1",-1.26214757016085,-1.28469831180116,0.464356372633698,0.00678197470372882,0.812856645621734
"NP_990326.1",395844,"ALDH1A2","NP_990326.1",0.829412838228507,0.829786244096223,6.47072557245313,0.00678824074252986,0.812856645621734
"XP_003642579.2",100858651,"CAMK2N1","XP_003642579.2",0.669522042580282,0.669528121877956,9.29996297331629,0.00680555938050979,0.812856645621734
"XP_015141109.1",395113,"PPP3CA","XP_015141109.1",0.546383281103974,0.546400717626693,7.97228320908019,0.00688870496180495,0.812856645621734
"XP_420455.4",422490,"HGSNAT","XP_420455.4",-0.555820099831457,-0.556214157537764,4.99201779699461,0.00695680944953863,0.812856645621734
"XP_429786.3",420789,"LOC420789","XP_429786.3",3.21326363662646,144269481.285311,1.58909462897571,0.00699740606497528,0.812856645621734
"XP_419257.4",421177,"ELF3","XP_419257.4",2.17137734331244,2.42030475957684,3.75666138403371,0.00703829475031349,0.812856645621734
"XP_015140591.1",422016,"NCOA1","XP_015140591.1",0.542705684333471,0.542873367124052,5.33691779504129,0.00709079897740324,0.812856645621734
"XP_015152887.1",396311,"ANK1","XP_015152887.1",-4.67509448849789,-144269482.854095,-0.973347256331499,0.00720734586362882,0.812856645621734
"XP_015140413.1",421903,"DLGAP2","XP_015140413.1",0.671256397239219,0.671456711984327,4.42985977278706,0.00720765936679275,0.812856645621734
"XP_015134641.1",100858970,"NRN1L","XP_015134641.1",0.820440528966628,0.822391149799426,1.50613445781515,0.00727062988856145,0.812856645621734
"XP_015145739.1",396397,"LHX9","XP_015145739.1",-1.14345143494791,-1.14436389566727,3.26477417305909,0.00733843663972584,0.812856645621734
"XP_414663.2",416347,"LARS","XP_414663.2",-0.767774600525388,-0.768256001123611,5.92739818193192,0.0073465653852135,0.812856645621734
"NP_001264632.1",421683,"PERP1","NP_001264632.1",2.09659312918555,2.17557880532248,-1.02621760477881,0.00740173402664104,0.812938979087773
"XP_004935738.1",421672,"HIVEP2","XP_004935738.1",0.59118912897878,0.591257335074385,6.25796474768468,0.00755235038409154,0.814183759839004
"NP_001269259.1",419647,"CCDC28B","NP_001269259.1",-1.32513138427903,-1.35726632785244,0.310045080567965,0.007559858722858,0.814183759839004
"XP_015149926.1",416541,"TEX2L","XP_015149926.1",0.652939003419455,0.653553606882828,3.18674492282244,0.00757659119084298,0.814183759839004
"NP_990471.2",396041,"SLC16A8","NP_990471.2",-3.18707669797644,-3.70601157953337,-0.384857321299344,0.00777311552682675,0.823959836418024
"XP_015150164.1",101749629,"VASN","XP_015150164.1",-0.684397559545541,-0.686507494046005,3.29001957657043,0.00777788959864373,0.823959836418024
"NP_001186039.1",424063,"SATB2","NP_001186039.1",1.37886066568376,1.3836048854094,1.31965120667212,0.0079358146638756,0.831648235118598
"XP_003641327.1",100857896,"CABP4","XP_003641327.1",2.72961458297962,3.59231602029259,-1.06358937475147,0.0079618194832938,0.831648235118598
"XP_416128.2",417885,"C12ORF50","XP_416128.2",2.96008750079998,144269480.998903,1.75331915387675,0.00810152869335727,0.840364820088038
"XP_004940707.1",428707,"HTR2C","XP_004940707.1",0.921299009401174,0.922096863134262,2.95539072929731,0.00816027772180727,0.840621160900933
"XP_421783.2",423923,"EMX2","XP_421783.2",0.829036470110294,0.831921592667891,4.14784224254368,0.00830311395102133,0.847303605566485
"XP_420872.3",422934,"SMOX","XP_420872.3",-0.633477056026736,-0.633576850916518,5.97719983306278,0.00837371546582453,0.847303605566485
"XP_015129282.1",429167,"LOC429167","XP_015129282.1",0.867144216146427,0.868671098307325,4.48962029729922,0.00845023597489999,0.847303605566485
"NP_001232910.1",429107,"DMRTB1","NP_001232910.1",2.32374436068367,2.79487813109698,3.11636894943531,0.00845204774917362,0.847303605566485
"XP_015132237.1",423579,"TRIM9","XP_015132237.1",0.706054347205952,0.706237204913309,4.66287435373892,0.00874974548610687,0.871299655506522
"NP_001026363.1",423197,"DGKZ","NP_001026363.1",0.518812921135937,0.518939989293623,6.03929237756994,0.00897325995335591,0.887639628630975
"XP_015141186.1",422810,"SOD3","XP_015141186.1",-1.72462244694728,-1.72686599884606,3.9642748654884,0.00914923573367969,0.899092987855089
"XP_015138375.1",395718,"EYA1","XP_015138375.1",-1.25648572781575,-1.28909367285831,4.41397815868764,0.00924333685535856,0.899384900795653
"XP_001234978.3",771736,"CDK18","XP_001234978.3",-0.643658470294817,-0.643760525160169,5.93356820430668,0.00931026301987493,0.899384900795653
"NP_001289047.1",768830,"CKS2","NP_001289047.1",-0.659195896363805,-0.660166037261796,5.35299805209356,0.00939588237714431,0.899384900795653
"NP_001012570.2",420109,"GATAD2A","NP_001012570.2",-0.712762130203915,-0.715106883872138,3.69668709598775,0.00948505357900066,0.899384900795653
"NP_001292058.1",768422,"MLN","NP_001292058.1",3.21616229055754,144269481.288341,-0.491871533693322,0.00948735748442553,0.899384900795653
"XP_421854.1",423998,"NUP35","XP_421854.1",-0.840125576691727,-0.841089079615124,4.93995938654198,0.00951347756080292,0.899384900795653
"NP_001304268.1",422030,"OvoDA1","NP_001304268.1",3.21239433950924,3.57610654055507,9.06859423668257,0.00974109063409252,0.915111137115974
"XP_418852.1",420754,"NEUROD6","XP_418852.1",1.51387500857831,1.51608186439801,1.96100566061643,0.00988613703897597,0.919491369131881
"XP_015145201.1",429029,"TBR1","XP_015145201.1",1.17860626817682,1.1808204753261,1.66476595879541,0.00991083286002764,0.919491369131881
"XP_429544.5",418040,"CDC42EP1","XP_429544.5",0.854284987907057,0.860145359164736,3.55312159598898,0.00999986739569406,0.922024810428902
"NP_001007855.1",418155,"ADIPOR2","NP_001007855.1",-0.518972163091931,-0.519094449086048,6.07412283356784,0.0101412427664346,0.925801697284955
"NP_001265057.1",769096,"SYCE3","NP_001265057.1",-2.0713809539289,-2.18229708272856,0.710446458719688,0.0101647906778291,0.925801697284955
"NP_001004384.1",418090,"IGF1","NP_001004384.1",0.996379530519137,0.997504244209554,3.01360723184329,0.0104408578145375,0.934822607041063
"NP_990114.1",395561,"WNT4","NP_990114.1",0.811852623940671,0.814458022496966,2.842301682587,0.0104663182491237,0.934822607041063
"XP_015132630.1",418815,"LMO7","XP_015132630.1",0.671165477530708,0.671295998129556,6.41204524939718,0.0104791523602579,0.934822607041063
"XP_424768.3",427181,"HOMER1","XP_424768.3",0.571301610764556,0.571423445025257,5.67315710282838,0.0105296162854695,0.934822607041063
"XP_015143488.1",418055,"RBFOX2","XP_015143488.1",0.741755662197773,0.742186727442564,3.96296021592105,0.0105767570857562,0.934822607041063
"XP_003641250.2",422666,"NUDT6","XP_003641250.2",-0.586960153437043,-0.587052667730869,6.10519071946762,0.0107477989923924,0.939487817522234
"XP_015141643.1",418124,"DGKI","XP_015141643.1",0.741984558775865,0.742458437021499,3.87727682910643,0.0107553335205397,0.939487817522234
"NP_990658.1",396267,"FGF3","NP_990658.1",2.30719193179673,2.42442215505951,-1.12115097694166,0.0109116857186025,0.947173854128053
"XP_015135973.1",100857745,"LOC100857745","XP_015135973.1",0.591175881315634,0.591391627698679,4.30456375531455,0.0110657579009447,0.947173854128053
"XP_015138399.1",414835,"LOC414835","XP_015138399.1",0.867650652545088,0.869784386916178,4.12080426785416,0.0112289022320046,0.947173854128053
"XP_015140563.1",776992,"LOC776992","XP_015140563.1",0.542645835409781,0.543327973370425,3.88388879547928,0.0112765960923811,0.947173854128053
"XP_015155488.1",420096,"PRSSL1","XP_015155488.1",-3.48576728985709,-144269481.589206,-1.35438806283473,0.0113361822759744,0.947173854128053
"NP_001007954.1",424492,"GCLM","NP_001007954.1",-0.671694742062071,-0.671869476662679,6.16504320801215,0.0113436157063375,0.947173854128053
"XP_015141554.1",428809,"CYP26B1","XP_015141554.1",1.0556709341244,1.06339563302176,2.38246917230256,0.0114262066319041,0.947173854128053
"XP_004936891.1",424662,"TMEM61","XP_004936891.1",1.1716019783589,1.17349446255243,2.19905194426722,0.0114580294235052,0.947173854128053
"XP_015132945.1",427409,"DNAJB5","XP_015132945.1",0.700647143729554,0.701535645985795,3.54143590777371,0.0115298072764125,0.947173854128053
"XP_015155653.1",771165,"ARRDC2","XP_015155653.1",-1.42949656499826,-1.44711337757255,0.551162955422346,0.0115369869424837,0.947173854128053
"XP_428808.2",431254,"NKX6-3","XP_428808.2",-3.37052094661649,-144269481.460907,1.40773633913191,0.0115860608913355,0.947173854128053
"NP_001026709.1",428767,"ANXA5","NP_001026709.1",1.05685784810126,1.05686534457468,11.2432406075553,0.01166204827441,0.947173854128053
"XP_003642352.3",417147,"ADAMTSL2","XP_003642352.3",1.50520166985074,1.57840103113915,-0.967050781536683,0.0116725936740006,0.947173854128053
"XP_420414.5",422448,"LOC422448","XP_420414.5",2.18293614783535,2.43174571143124,3.91082962593076,0.0117310814094992,0.947173854128053
"XP_015150750.1",427798,"FOXK2","XP_015150750.1",3.72548748840113,144269481.850418,-1.17753678539337,0.0117959364687019,0.947289801252693
"XP_015132669.1",424755,"AMMECR1L","XP_015132669.1",1.86134949520604,1.99938629985667,-0.606739723289009,0.0119792632378203,0.955238276427905
"XP_015139471.1",428580,"ZBTB18","XP_015139471.1",0.588650724664266,0.588765756263943,5.60296884136358,0.0120228155565673,0.955238276427905
"XP_015139724.1",421650,"ARID1B","XP_015139724.1",0.927973652436516,0.93688767618283,0.990198161565929,0.012294654110949,0.957996761574607
"XP_419775.1",421743,"BET3L","XP_419775.1",1.11504137523356,1.11594884871005,3.47421619273668,0.0123209810906795,0.957996761574607
"NP_001239240.1",770813,"MRPS18C","NP_001239240.1",0.520426966397992,0.520570023768302,5.45296712482721,0.0123699351059078,0.957996761574607
"NP_001289105.1",770205,"ABRACL","NP_001289105.1",0.623362744614735,0.624656055860327,3.62938579634526,0.0123907634071893,0.957996761574607
"XP_426425.2",428868,"RHOV","XP_426425.2",-0.819252467539278,-0.82142800989117,4.30402909756955,0.0124388252903061,0.957996761574607
"NP_990267.1",395776,"LHCGR","NP_990267.1",-1.10001307611542,-1.1036923547811,3.69155285010952,0.0124751089154951,0.957996761574607
"XP_015151113.1",422077,"BAIAP2","XP_015151113.1",0.754490229825538,0.754801799318723,4.20405514889907,0.0125538038445173,0.957996761574607
"NP_990635.1",396241,"TF","NP_990635.1",-2.07721188488843,-2.0773546057212,8.96207321580061,0.0126956922697305,0.957996761574607
"NP_001138861.1",423117,"GAL","NP_001138861.1",-1.71039105397342,-1.72064063553477,1.76804857942086,0.0127668468972625,0.957996761574607
