"GeneID","Entrez","logFC","logCPM","LR","PValue","FDR"
"100857587","DAPK2",100857587,-0.892400655914911,5.93155705305905,49.7615940161143,1.73609251568718e-12,5.73525396276074e-10
"415476","CEMIP",415476,-2.61134612427623,4.14519830108993,49.5193970749597,1.96420043716011e-12,6.35639312898938e-10
"395825","SEMA3A",395825,-1.43642388834254,5.14914123496213,48.9279717697251,2.65536751763206e-12,8.4212325454183e-10
"418254","A2ML1",418254,5.88950111306319,5.59324024468439,48.6542188585419,3.05310826817546e-12,9.49277211930554e-10
"396219","LPL",396219,-1.79563254221497,4.87486139153166,48.4030092330565,3.47035248494611e-12,1.0582572952652e-09
"101747855","LOC101747855",101747855,1.65087791734464,8.07385852114717,48.0805272729187,4.09068917560227e-12,1.22388789165142e-09
"416889","FICD",416889,1.16761607375175,5.70543561542008,47.9686080234097,4.33098147791056e-12,1.27178469065237e-09
"417403","SCPEP1",417403,-1.03806130297975,5.53558599317181,47.755560266972,4.82812968186089e-12,1.34906113388218e-09
"770947","FAM167A",770947,2.41856463021276,3.76649416349581,47.7353855396908,4.87807052278333e-12,1.34906113388218e-09
"417707","NAMPT",417707,-0.871642957391859,6.52824129319921,47.7182332463482,4.92093598090594e-12,1.34906113388218e-09
"724086","SIX2",724086,-2.34476121137116,7.25295976886723,47.7128574009213,4.93444824148115e-12,1.34906113388218e-09
"396095","STMN2",396095,3.95575659822804,7.39872304012416,47.5029589619579,5.4920982892712e-12,1.4760712300504e-09
"427942","A2ML2",427942,4.69250966781157,3.2399179024578,46.7856480762172,7.91912377674535e-12,2.09289242879752e-09
"395667","ANPEP",395667,1.82077253238546,4.91850253227854,46.6394481333596,8.53251917699371e-12,2.21803535392769e-09
"419910","ITPR3",419910,1.57287919676387,4.74030903821882,46.0895270791333,1.12970739327885e-11,2.86407439603592e-09
"419173","MAFB",419173,-1.82023903600072,4.99906506095269,46.0539651871755,1.15040075296966e-11,2.86407439603592e-09
"415797","CDH11",415797,-1.47588681491895,5.95790145176117,46.0445186362815,1.15596116129343e-11,2.86407439603592e-09
"386578","CHRNA3",386578,4.13289021459146,4.6983652457447,46.012429583704,1.17505100535589e-11,2.86658212183512e-09
"424152","CYBRD1",424152,-1.43778393008358,6.09136750348222,45.4839284646056,1.53896441458043e-11,3.69747859424271e-09
"396255","CALB2",396255,-2.73471306502858,6.93213059082752,44.9684771944193,2.00231914673607e-11,4.73892159847669e-09
"770671","MMEL1",770671,-1.57586385751217,4.84886780531221,44.480484812955,2.56905320980092e-11,5.99080540409019e-09
"100857394","A2ML3",100857394,1.90434526475769,6.57719818500364,44.4229156847995,2.64571997781389e-11,6.06635114915612e-09
"100859316","ATP2C2",100859316,2.90660784203826,3.49859724846129,44.3992015999507,2.67796292136551e-11,6.06635114915612e-09
"418376","TTF2",418376,0.744989358341866,6.64642353926283,43.2210598760488,4.88915958509562e-11,1.09193526113889e-08
"423971","BNIP3",423971,-0.665639042671429,6.28935058322196,43.0437693573227,5.35288176500149e-11,1.17889786316151e-08
"424846","SNED1",424846,1.19622741500837,6.05531703682429,41.8593714535141,9.80795608921492e-11,2.13047616036549e-08
"417268","SLC31A1",417268,0.775549003607122,5.90830379438997,41.42104169575,1.22729206232017e-10,2.62988786921769e-08
"423705","PLA2G12B",423705,1.62898773423626,6.36057431980366,41.237945485689,1.34780484919259e-10,2.84961886581959e-08
"427606","NRG2",427606,2.36966446064624,1.39066771419714,41.1491571164619,1.41044069922744e-10,2.94281028521705e-08
"395687","LSAMP",395687,1.1165785322492,7.04037590154449,40.8728170984422,1.62465275179603e-10,3.34572969938048e-08
"373945","ABCA1",373945,-1.06488709561478,7.00329967708131,40.8208213619237,1.66845913847896e-10,3.3837589462189e-08
"421113","SNTG1",421113,-1.75345806935215,4.68013206659082,40.8006178999035,1.68579779751084e-10,3.3837589462189e-08
"373928","PPARG",373928,-1.99390043721342,1.98079144189299,40.5017325569759,1.96441777585286e-10,3.86586708781421e-08
"422949","ALMS1",422949,0.945057288594459,6.09904212232101,40.4914881170914,1.97474449210412e-10,3.86586708781421e-08
"100857387","WDR27",100857387,1.52162468187179,4.99141235030062,40.1944575329602,2.29899571198498e-10,4.39881485366915e-08
"101750689","BHLHE41",101750689,-1.31912104140308,4.87938134786332,40.1915130435333,2.30246347262748e-10,4.39881485366915e-08
"421383","SERTAD4",421383,-1.45438940229944,2.21456177337599,40.04826429332,2.47764791856507e-10,4.67715036246266e-08
"425029","SLC33A1",425029,1.13160228581723,5.89610468259332,39.9007488225204,2.67200744010307e-10,4.9847084679664e-08
"424389","DNM3",424389,1.37289883276723,7.17239608081168,39.7870511380216,2.83216569994051e-10,5.19437598827779e-08
"429496","KIAA1324",429496,1.86975390257726,6.90087365173538,39.7748504641047,2.84991304143386e-10,5.19437598827779e-08
"424797","COL4A3",424797,-1.11633937320272,5.93959499463253,39.5362391027755,3.22027647702611e-10,5.80271864729579e-08
"423789","LIPA",423789,-1.05887067867558,6.26987324339586,39.4011401329541,3.45095417215903e-10,6.14851464133997e-08
"420922","CTNND2",420922,1.21308080486854,5.531768883086,39.3750997626502,3.49728352696056e-10,6.16182498744596e-08
"416285","MGAT4B",416285,-0.942898450927239,5.86782176808156,39.340523361912,3.55976336295771e-10,6.2029854556506e-08
"770784","TTC12",770784,1.17177156160194,6.73989156350564,39.0486843930522,4.13367595656614e-10,7.12474996122493e-08
"395576","DACH2",395576,0.992464326380627,4.76128956702425,38.9027510978487,4.45452392537492e-10,7.59520278329785e-08
"100857454","GPX2",100857454,3.9817151858831,1.17474612688326,38.8603314878367,4.55238143533629e-10,7.67948004469443e-08
"770171","PIGQ",770171,0.823678722451392,5.46406238409772,38.7249514778687,4.87931703525228e-10,8.1443505503153e-08
"395193","NR13",395193,-0.919498238562321,6.05873260891237,38.6081061312611,5.18033258283434e-10,8.5567222672921e-08
"373903","DIO2",373903,2.3173753663641,5.16203485078543,38.5145122739794,5.43480539492629e-10,8.80606062517176e-08
"374106","CDKN1B",374106,-0.853981194669287,5.49311455547298,38.511803710078,5.44235316432385e-10,8.80606062517176e-08
"101751605","LOC101751605",101751605,5.34453102823446,3.54734940331864,38.4220249357872,5.69856204683918e-10,9.12748468451807e-08
"421702","VNN1",421702,-2.28278207454563,7.76781695927382,38.3831926422534,5.81308944398323e-10,9.15082681539797e-08
"374009","ACO2",374009,0.672717007813658,7.34117640260136,38.3780085629087,5.82855211171845e-10,9.15082681539797e-08
"418981","MMP10",418981,-3.3229030961919,4.73381152789451,38.1227727332121,6.64302691728733e-10,1.03273017477868e-07
"420576","COL28A1",420576,2.06127505559837,3.81585898316321,37.8730444463446,7.55012546116538e-10,1.16235281007475e-07
"420343","FBXO32",420343,-1.05445681187769,6.429535228886,37.8442124729432,7.66253657401102e-10,1.16831579282782e-07
"396136","LCAT",396136,-1.91241052694374,4.39615354345416,37.8054448968899,7.81633086452484e-10,1.18041484303591e-07
"424505","EPHX4",424505,-1.38787856331247,4.85519268570151,37.7580238528401,8.00866288200471e-10,1.19805063509386e-07
"418226","TSPO",418226,-0.996095199292842,4.71330260795391,37.7207321328178,8.16323456774913e-10,1.20976084617568e-07
"419681","PPT1",419681,-0.852732908113258,5.49555045307855,37.527363970823,9.01394652474187e-10,1.32346435224844e-07
"424327","CCDC148",424327,1.15621386360687,5.50291013091574,37.5062858461058,9.11188562290831e-10,1.3255703699308e-07
"421068","ABHD3",421068,-0.901487545136973,6.01643398396472,37.4189887723718,9.52898413136209e-10,1.37364637610008e-07
"419014","CTSC",419014,-0.835780404507091,6.03848357055466,37.3951413694688,9.64621340687091e-10,1.37801807200678e-07
"419347","KCNG1",419347,1.65513616202638,7.65863698192145,37.080335960478,1.13361159832973e-09,1.60497134952809e-07
"416758","IFT140",416758,0.91472457231907,5.96628469922369,36.934941636948,1.22137353038564e-09,1.71392213020576e-07
"418255","RIMKLB",418255,1.51165504493308,7.75525627819776,36.8797118928885,1.25646626410798e-09,1.74770048683861e-07
"427223","RLN1",427223,-2.23863902439056,5.29050964674922,36.8598346025508,1.26934177192461e-09,1.75025673716596e-07
"421767","ARMC2",421767,1.21461938382566,5.65493691560995,36.799275266315,1.30938916274254e-09,1.78991240979384e-07
"423123","RAB3IL1",423123,-0.764862331869933,6.09127120189018,36.6618880697326,1.40499583061963e-09,1.88591134031789e-07
"107053203","C4H4orf46",107053203,-0.776831053352831,5.57301854407269,36.6496190335251,1.41386645947532e-09,1.88591134031789e-07
"421803","FHL5",421803,-1.59448793463434,2.45371695587585,36.6476493621842,1.41529576526347e-09,1.88591134031789e-07
"418030","PICK1",418030,0.608545336343998,6.44113903483049,36.5812272711308,1.4643518920405e-09,1.93501899600719e-07
"422113","HID1",422113,0.828977814983339,7.38376135228464,36.3706215244889,1.63143897466069e-09,2.13799403480947e-07
"422057","RCAN2",422057,1.4622811992198,5.11900415559446,36.3542114991199,1.64523315240736e-09,2.13839853260028e-07
"768548","FAM222A",768548,1.44806463760619,6.79460311990771,36.3177837332887,1.676272942478e-09,2.16102927226615e-07
"423197","DGKZ",423197,0.881564933570845,5.63831030615902,36.1335433889316,1.84247871854481e-09,2.35614395483589e-07
"421753","SLC16A10",421753,-1.12485822850833,6.96589596829253,36.1157830348785,1.85934775761381e-09,2.35869419139858e-07
"416898","FOXN4",416898,2.73032658084227,-0.602934881343341,36.0347850408968,1.93826328210045e-09,2.43928895748149e-07
"769140","BMF",769140,-1.2561692966606,3.97444662343762,35.9326160969385,2.04260661772411e-09,2.55036323915363e-07
"415478","LOC415478",415478,-1.70329462729663,3.93585428405381,35.8502776508104,2.13077665765452e-09,2.63966605159592e-07
"418291","LRRC23",418291,1.32963056689908,5.67403802529113,35.7621301845588,2.22939542381521e-09,2.74042815778587e-07
"422456","GAB1",422456,-0.871936641638486,6.197211193642,35.5719304053015,2.45804088421528e-09,2.98353272510755e-07
"100857874","RNF43",100857874,1.50229434112508,2.24277494137359,35.5665840153854,2.46479653773784e-09,2.98353272510755e-07
"415462","TM6SF1",415462,-1.09059949445422,6.06884052291278,35.4329412608411,2.63984277832355e-09,3.17121113150579e-07
"420482","ARMC4",420482,1.37062393216103,6.02625281913762,35.3279299303388,2.78607850614141e-09,3.32171780991612e-07
"419533","LOXL2",419533,1.91074248550053,4.14975307936585,35.0614624149774,3.19460926090523e-09,3.78036709329659e-07
"771253","TMEM38A",771253,0.793410648751619,6.43131685907196,35.0097695405943,3.28055242375161e-09,3.85331257655032e-07
"395912","MGP",395912,-2.66375072906417,4.87257553508634,34.9598001821115,3.36583036305281e-09,3.92440971080356e-07
"770954","KCNK2",770954,-1.81220525587252,3.24205243946622,34.8284894083232,3.60065818104222e-09,4.16756472823259e-07
"421703","EPB41L2",421703,-0.68150973147513,7.509299813245,34.6762256143451,3.89357695063083e-09,4.47394563088066e-07
"427004","DNAH3",427004,1.32971568895665,7.03775758623629,34.5250657903629,4.20797452635511e-09,4.80042101182827e-07
"421186","FKBP5",421186,1.35692153163333,7.74302224099676,34.395419857233,4.49780482583778e-09,5.09440650880784e-07
"424312","RND3",424312,-1.02337813054906,4.19204182143409,34.287885901465,4.75331335918026e-09,5.30582534011736e-07
"424241","ARHGEF1",424241,1.01049726081592,4.9740592320472,34.2835763291009,4.76385081360726e-09,5.30582534011736e-07
"426017","DAGLA",426017,1.00309020738634,5.70628802105049,34.2750181920813,4.78484595848384e-09,5.30582534011736e-07
"426961","EOGT",426961,-1.02336148154814,5.56069287759507,34.1504038378318,5.10126537468276e-09,5.61741423932949e-07
"421763","ZBTB24",421763,1.05788832128869,5.77436211601357,34.1233121000437,5.17278317651171e-09,5.65688433309974e-07
"428164","PLTP",428164,-1.71373883356751,5.06324662846832,34.0595663165604,5.34504792157068e-09,5.80523458166756e-07
"428334","C2CD4C",428334,1.69341639425448,2.03785796680155,33.9758675506482,5.57998783282938e-09,6.01917463028404e-07
"415318","BBS4",415318,0.784194213442072,5.56726601585369,33.9458440382469,5.66675999990188e-09,6.07147387286784e-07
"770701","KLHL25",770701,1.05794607883284,4.49496620092809,33.7472419568447,6.27579563614945e-09,6.67887861761221e-07
"421509","ERO1LB",421509,0.839351197829775,6.67552730231991,33.7299549828994,6.33181309305676e-09,6.69357068110673e-07
"427591","FAM107A",427591,2.29882935291243,3.86022192335466,33.7094414155616,6.39893619367389e-09,6.71973054457529e-07
"422219","IL13RA2",422219,2.74638734212341,1.46644170906407,33.6243100999151,6.68519815383166e-09,6.97415704771767e-07
"420533","CROT",420533,-0.62839594972313,6.07732323286017,33.4512171126212,7.30740334617072e-09,7.56596000989262e-07
"427417","CREB3",427417,-1.11333941289142,6.58249723688013,33.4404662739672,7.347908441215e-09,7.56596000989262e-07
"424472","SLC35A3",424472,1.0120419615202,4.89877675996136,33.3587668678775,7.66315889654149e-09,7.83965874983603e-07
"424449","C8H1ORF21",424449,-0.889822148667935,4.69184265282273,33.3159587552611,7.83371331711712e-09,7.96276872240553e-07
"396499","CRYBA1",396499,3.97597206691626,2.61136090168628,33.260474910959,8.06043951429816e-09,8.14104390944115e-07
"374102","SDC2",374102,-1.27258695091742,6.91536630201776,33.1733573188285,8.42976653361686e-09,8.46017771668117e-07
"416102","CHL1",416102,1.80756020239542,6.98707751481567,33.1162155179735,8.68117109723229e-09,8.65769371627751e-07
"396010","LIMK2",396010,0.775684986060767,5.61860049078731,32.9698323009077,9.36000426467837e-09,9.27634922656281e-07
"425199","PDE7A",425199,1.02848183975344,6.88604780023127,32.9562443250876,9.42565192897428e-09,9.28338898371088e-07
"100859693","DLGAP1L",100859693,2.67127362962768,2.36725738435812,32.9336406164898,9.5358805783701e-09,9.33397890933424e-07
"417480","WBSCR17",417480,1.06865700131348,5.89859117322845,32.8655288116184,9.87590140475634e-09,9.60749500461481e-07
"395092","PDE6B",395092,3.55368328479714,1.11908988451632,32.8247103609685,1.0085463184793e-08,9.63687960461537e-07
"428699","FRMPD3",428699,1.30890108674619,5.17638286292956,32.8154542637506,1.01336000972296e-08,9.63687960461537e-07
"395610","ANGPT2",395610,-1.36715057752176,5.59216294369008,32.8115327243304,1.01540636441477e-08,9.63687960461537e-07
"417919","ELK3",417919,-0.97619918164712,3.93009881659107,32.8061366588827,1.01822893024474e-08,9.63687960461537e-07
"772101","CSRNP3",772101,1.69258921822072,5.96222922459626,32.8008583103968,1.02099752385406e-08,9.63687960461537e-07
"421519","KCNK1",421519,0.877569936859734,5.8691503648465,32.7189986505839,1.06491250444961e-08,9.99190389530029e-07
"420752","PDE1C",420752,-1.13837353393896,4.8540090054628,32.6815291044575,1.08564003423651e-08,1.01264670722873e-06
"424099","ADAM23",424099,-0.908512640099214,6.86044300350518,32.360013348513,1.28095421791637e-08,1.18784158090643e-06
"427802","CYGB",427802,-1.86034439397825,4.63914650937296,32.2502222833574,1.35541580010442e-08,1.2495830431544e-06
"395326","NFIL3",395326,-0.834649461548899,5.92782755085494,32.1872029317054,1.40009902286016e-08,1.28331619684934e-06
"770592","MT3",770592,-2.27682331077749,3.99760966997946,32.1338562843347,1.43907518211487e-08,1.31146064153997e-06
"404774","SNTB1",404774,0.957772022251707,5.97939780702995,32.0583828038534,1.4960813470342e-08,1.35562068113836e-06
"418189","LOC418189",418189,1.82630478083372,5.26279944789243,32.0129046337804,1.5315181588382e-08,1.37984565026689e-06
"416108","BHLHE40",416108,-1.04165191299834,5.45936888324852,31.9380450819338,1.59168949496324e-08,1.42595595037469e-06
"107052099","LOC107052099",107052099,1.18781203734045,5.14558641244647,31.9183056357363,1.60794665460487e-08,1.43242753382412e-06
"416636","EMP2",416636,1.21741842660149,5.8227687836434,31.8158734107751,1.69501804694468e-08,1.50155872460345e-06
"107049029","BHLHA15",107049029,1.27186785283175,2.89884891177087,31.7389976923284,1.76345424475774e-08,1.55350521995131e-06
"418356","LOC418356",418356,5.39264420786333,-0.280512144432481,31.7258947380095,1.77539179466203e-08,1.55538053524618e-06
"419006","CCDC67",419006,2.56804474475602,5.7543465115786,31.7025337523672,1.79687617143717e-08,1.56555304672963e-06
"418939","FAM123A",418939,1.33718599490972,5.88342882388008,31.4554957709843,2.04064206430782e-08,1.75848570266258e-06
"423098","BRSK2",423098,1.15423019974152,5.66493123689374,31.4458390476083,2.05081625140275e-08,1.75848570266258e-06
"100859132","RASGRF2",100859132,0.810614570671906,5.76886992048025,31.4451112204495,2.05158513585532e-08,1.75848570266258e-06
"772254","TMEM196",772254,-2.36700005938577,3.20922022315966,31.4244014677346,2.07358456387173e-08,1.76778658222118e-06
"415534","PARP16",415534,-0.603802241229081,6.71193008412075,31.3527928450388,2.15148984688105e-08,1.82439435839534e-06
"426765","APCDD1",426765,1.25248908132114,4.45046996642661,31.2380991871335,2.28242390669382e-08,1.91533299735643e-06
"426419","UNC5A",426419,1.71491043587575,2.54661172057217,31.2377024214233,2.28289043640263e-08,1.91533299735643e-06
"100857889","PLCXD3",100857889,2.21049510817859,5.84574377165872,31.220950552405,2.30267521965184e-08,1.92176426094838e-06
"422083","CCDC40",422083,1.18034138382854,7.07393385523611,31.1005834757124,2.44997736657261e-08,2.03399429852051e-06
"421114","PCMTD1",421114,-0.774187486787963,7.10253279336839,31.0637686039603,2.49688844586344e-08,2.06214375448211e-06
"419434","SAMD11",419434,0.994766746774989,5.79701323769982,31.0010682985765,2.57886446982622e-08,2.11881108279971e-06
"418196","ETNK1",418196,0.916020638950078,8.84676390762377,30.9895779775703,2.59417696198276e-08,2.12040536526601e-06
"423235","SNAP23",423235,-0.732662635833171,5.60980124524424,30.9237257332327,2.68370788510219e-08,2.18233620174694e-06
"417213","ODF2",417213,0.845450318645655,8.05858701482481,30.8280971005588,2.81926219245261e-08,2.26956068182698e-06
"419311","CTSZ",419311,-0.981223192273373,5.82444164653186,30.8278668368542,2.81959673532141e-08,2.26956068182698e-06
"770363","BSG",770363,0.946601769028214,8.00390763494025,30.8159758012847,2.83692700808672e-08,2.27197735188036e-06
"428772","ELOVL6",428772,1.08995511926505,4.90215559601298,30.6807154180538,3.04173165129489e-08,2.42375571832076e-06
"419156","TOX2",419156,-1.29438518286995,4.76478941849907,30.6467339395892,3.0954722193317e-08,2.45424514909713e-06
"428385","ASAP1",428385,-0.710104082025189,6.15702235932258,30.5626905860171,3.23250504234351e-08,2.54494718949341e-06
"395477","CASP6",395477,1.27217857394712,4.61076416925453,30.5518072174541,3.25068925741163e-08,2.54494718949341e-06
"416023","SEC61A1",416023,0.746057125811046,7.47883035601507,30.5408158571634,3.26915791944359e-08,2.54494718949341e-06
"424427","FAM20B",424427,0.719399249735953,5.99481620837058,30.5379031735846,3.27406966422814e-08,2.54494718949341e-06
"415402","AQP9",415402,-1.31741272575503,4.60527271165961,30.5221476275436,3.30076714979624e-08,2.55150209202273e-06
"395998","SORL1",395998,1.27204501866453,6.73780836297541,30.5139851717979,3.31468393111359e-08,2.55150209202273e-06
"771284","MKX",771284,-1.7860456930036,2.77617825466321,30.5020485285916,3.33514151274217e-08,2.55484729311849e-06
"770263","SLC10A4",770263,2.62026670688074,2.37842768803062,30.2334155952896,3.83052654203448e-08,2.92022400851157e-06
"421215","EML6",421215,1.25262979981803,6.55078914383108,30.0868494386453,4.13123214529413e-08,3.12878880421502e-06
"396241","TF",396241,3.47139633881132,8.60284249625144,30.0810672687039,4.14356844854105e-08,3.12878880421502e-06
"771165","ARRDC2",771165,-1.52302503144659,3.08973791323444,30.0193876546579,4.2774813010948e-08,3.21459815125404e-06
"417557","SLC43A2",417557,-0.949427489592816,5.93672053840251,29.9799170742797,4.36544252587187e-08,3.26522745909199e-06
"421312","CHGB",421312,2.0249566218087,9.32298188244127,29.956156339938,4.41926541717824e-08,3.28996674742701e-06
"418970","SLC35F2",418970,-1.12636806806913,4.70712795402753,29.9429923592214,4.44937019159447e-08,3.29690014617353e-06
"100857899","TTC25",100857899,1.02229334389715,6.86531271580712,29.9306116631662,4.47787113314741e-08,3.30258616550319e-06
"416906","SEZ6L",416906,2.11055250055058,5.28464051459056,29.9111841992134,4.52296321233931e-08,3.3153472280307e-06
"421746","NT5DC1",421746,0.953311089730956,5.47789999194191,29.8995272156621,4.55023772124543e-08,3.3153472280307e-06
"427636","NMUR2",427636,-1.89035067583787,5.34239835985753,29.8962663524437,4.55789680084942e-08,3.3153472280307e-06
"416839","IFT81",416839,0.747729961786526,7.2452253136312,29.7742357635125,4.85400032924847e-08,3.5146065397668e-06
"429301","WFIKKN1",429301,2.21283504510739,1.57868856343807,29.7286337890645,4.96953380826338e-08,3.58190443625602e-06
"416246","CYFIP2",416246,-1.0255954992157,6.9866405186958,29.6989285484351,5.04627046172312e-08,3.60642597129556e-06
"421358","USH2A",421358,1.1883089487943,5.0534432793206,29.6978642139884,5.04904184667727e-08,3.60642597129556e-06
"420785","PDIA4",420785,0.812126187173019,8.01896430245875,29.6790463146014,5.09829374497351e-08,3.62527551184058e-06
"422448","LOC422448",422448,1.26277579150959,4.95187413367143,29.6681434346585,5.12704968266137e-08,3.62944762580185e-06
"395561","WNT4",395561,-1.7728044444258,3.44573236964453,29.6358256691268,5.21324485345764e-08,3.66221771054307e-06
"395572","FZD3",395572,1.21344744890739,5.29869986107485,29.6334893434962,5.21953208414412e-08,3.66221771054307e-06
"416817","CCDC92",416817,0.69037648724325,6.40064345024639,29.6043464574586,5.29859919004193e-08,3.70131662363414e-06
"107053227","LOC107053227",107053227,1.66923577432273,9.41075180170406,29.5429302929908,5.46917784107461e-08,3.80371723797895e-06
"425183","CSDC2",425183,1.78653982061887,4.45418635175472,29.4719155108257,5.67328684012178e-08,3.92844145955507e-06
"417862","GLIPR1L",417862,1.19530481144798,6.50669547762588,29.3686685057052,5.98372883855687e-08,4.12539079099984e-06
"422127","LLGL2",422127,0.790973143346374,5.34106350494453,29.3056646639869,6.18147245709229e-08,4.24327310615205e-06
"100857480","FEV",100857480,2.36263194757835,6.70639198448888,29.2285528324824,6.43242875001953e-08,4.39650959866636e-06
"415392","LARP6",415392,-0.736784722201838,4.32848878362786,29.1985342112157,6.5328608823877e-08,4.44599034386359e-06
"418601","PRDX4",418601,-0.618568842855847,5.9055018911055,29.1698840336503,6.63017971933693e-08,4.49293845339853e-06
