"GeneID","Entrez","logFC","logCPM","LR","PValue","FDR"
"421007","TDP2",421007,0.715631473366549,5.19051417831716,45.7431404243094,1.34820641107589e-11,5.62592343695536e-09
"422822","NCAPG",395850,4.3137075944156,1.20507608118209,45.4678470151316,1.55165209801144e-11,6.15214526135682e-09
"395850","MMP27",395850,4.31370761334243,1.20507608118209,45.4675259378801,1.55190647949973e-11,6.15214526135682e-09
"100858532","MRPL49",100858532,2.97649340615877,1.24896840247684,45.1868027411878,1.79108000792269e-11,6.92711114283663e-09
"420728","TRANK1",420728,0.817765767758707,6.97277179579124,45.137496763128,1.83674649743673e-11,6.93459266901289e-09
"107049052","LOC107049052",107049052,1.56303707413022,2.3241298313595,44.8124069961088,2.16844327723122e-11,7.99651280164081e-09
"419021","PCF11",419021,0.804807902322909,5.89728479414206,44.6580698489857,2.34628546469227e-11,8.45569286673304e-09
"428070","HTR2A",428070,2.54430950287768,1.07476613656342,44.1568875661528,3.03083491862566e-11,1.0679988734366e-08
"396003","PSMB5",396003,-1.31869588473083,5.78861994010185,44.0745050108841,3.1611153432498e-11,1.08969143473722e-08
"417465","CCL5",417465,5.58077403884963,0.479930873324471,43.8492555169706,3.54666032668396e-11,1.19658282553676e-08
"428913","ZBTB42",428913,-1.573187412216,3.61799867757737,43.7510397908401,3.72918340850007e-11,1.22853414561652e-08
"428334","C2CD4C",428334,2.2998671187506,2.03785796680155,43.7161219354014,3.79631538974644e-11,1.22853414561652e-08
"373923","CELF1",373923,-0.83984826106852,6.35807546397249,43.5420595536589,4.14944471104626e-11,1.31595489566121e-08
"107051332","LOC107051332",107051332,-2.48833735546004,1.08189623436531,43.0256213260435,5.40276635665657e-11,1.67983659053928e-08
"418065","PRDM4",418065,0.637915783678693,5.67432504964026,42.8404257065769,5.93920500889432e-11,1.81111488126995e-08
"419880","HIPK1",419880,-0.768627684453095,6.809503253205,42.3096017540835,7.79091217103449e-11,2.33095272256781e-08
"425772","TRIM7.2",425772,-0.971381622687746,6.09462128583932,41.951488988446,9.3566107589633e-11,2.74755142231261e-08
"431544","SLC5A5",431544,5.26359509183968,-0.449014479086084,41.4813044453424,1.19003574018952e-10,3.43098122403366e-08
"777583","YRK",777583,2.3256679988791,1.45786327926757,41.4431898856566,1.21346555626958e-10,3.43605773674406e-08
"373995","KERA",373995,3.23236096926379,0.426700040116451,41.1546902965561,1.40645354299293e-10,3.91265505811207e-08
"418279","LPAR5",418279,2.51538115544254,0.634238417221006,41.092240111968,1.45211717651022e-10,3.97003828757285e-08
"396181","ITGB2",396181,2.39949981409841,2.27391197874422,40.9033533206672,1.59946458688572e-10,4.22907167273684e-08
"417729","MAGI2",417729,1.10690730746931,5.59862540489122,40.8362847232593,1.65530914713149e-10,4.22907167273684e-08
"100857119","LOC100857119",100857119,3.87662005621833,0.112991413913555,40.8322847962089,1.65870069119924e-10,4.22907167273684e-08
"107056100","LOC107056100",107056100,6.59660543405596,0.450577979094937,40.7954961625774,1.69022186996679e-10,4.22907167273684e-08
"431593","HSPB3",431593,3.5528949144435,0.846887516752531,40.7786751843344,1.70483348434335e-10,4.22907167273684e-08
"423261","SLC39A9",423261,-0.625906473391919,6.34187146860466,40.7763262369731,1.70688394434734e-10,4.22907167273684e-08
"396045","GLI1",396045,2.76035586016425,0.594093092777516,40.661768862191,1.80993866112409e-10,4.41541497683765e-08
"101751513","LOC101751513",101751513,3.65609809987886,0.717557340319572,40.520482132697,1.94565742582278e-10,4.67458936382906e-08
"427775","LOC427775",427775,3.46703478792002,0.248407119182324,40.3166893982775,2.1595626206625e-10,5.11107230982765e-08
"420953","RPRD1A",420953,-1.41905337628075,8.63260429933452,39.9711528104469,2.57741261790149e-10,6.01029880618586e-08
"107049326","LOC107049326",107049326,4.8059854891231,-0.370141967951516,39.800683856046,2.81246612779327e-10,6.46337324469824e-08
"425791","EHF",425791,4.23921270397821,1.83270558239281,39.2875072008164,3.65774125234328e-10,8.28582900548678e-08
"396114","P2RY6",396114,3.45622790667721,0.455601688891143,39.1903719383334,3.84431297843768e-10,8.46847047701232e-08
"428185","B3GALT6",396114,3.45622760565801,0.455601688891143,39.1899326645788,3.84517799296769e-10,8.46847047701232e-08
"421666","RP3-468K18.7",421666,0.661014355385531,6.72060191183607,38.5507679379756,5.33477745430062e-10,1.15881597387459e-07
"386575","YBX1",386575,0.848854545421815,10.1223073716175,38.2299809160006,6.2878861124182e-10,1.34739202817048e-07
"421234","CD93",421234,2.96727391926642,0.788291619696525,37.9640006339,7.20620854489766e-10,1.52358465195256e-07
"107050801","LOC107050801",107050801,2.27066209294748,1.63082380509445,37.6623958147123,8.41104758896153e-10,1.7549208107653e-07
"107056038","LOC107056038",107056038,4.69682304400251,-0.518808509180876,37.1681202104399,1.08371038951209e-09,2.23173969434977e-07
"395889","IGF1R",395889,-0.94501179407841,4.87752428785704,37.0382716725563,1.15833213288552e-09,2.35482982450842e-07
"427025","LOC427025",427025,2.70294297679714,3.14153498756489,36.914091414715,1.23450485494897e-09,2.47791689682605e-07
"424447","COLGALT2",424447,-0.674729468186375,6.84349086513103,36.8717673581004,1.26159657106839e-09,2.50064210342894e-07
"101749097","SCAMP3",101749097,-1.09287076790276,4.72101733975055,36.8453520337426,1.27880596693954e-09,2.50346002688398e-07
"107052852","LOC107052852",107052852,5.10159340764319,-0.115646409404739,36.7281574220546,1.35803700150748e-09,2.6261454552322e-07
"421312","CHGB",421312,2.19025542594631,9.32298188244127,36.5019344459142,1.52514815603977e-09,2.91376355599717e-07
"100857581","LOC100857581",100857581,1.48706442635433,6.06163702390452,36.4785937160223,1.54352108661009e-09,2.91376355599717e-07
"101751890","LOC101751890",101751890,3.08093639646163,2.58839739889903,36.3008472348073,1.69090341512318e-09,3.15443005336568e-07
"426883","ACCN2",426883,1.91412178486123,2.97921225559416,36.2693584425134,1.71844549065362e-09,3.16853373782494e-07
"107050790","LOC107050790",107050790,-1.64839459277157,3.27852363590666,36.0760279535816,1.89767036201411e-09,3.45877688855836e-07
"423378","AHSA1",423378,0.528598001751751,6.69786034806304,36.0536520992484,1.91958678005063e-09,3.45896449673442e-07
"421774","SEC63",421774,0.56133165868939,7.10108447257984,35.8326344508911,2.15015973799153e-09,3.83090819835188e-07
"424500","EVI5",424500,0.585028094974253,7.42718143220227,35.6928823197662,2.31006479104561e-09,4.0700774879567e-07
"425053","GGNBP2",404747,3.33453680642035,0.236222764701152,35.5402807952207,2.49830479018966e-09,4.30657193769703e-07
"404747","SLC6A4",404747,3.33453632390477,0.236222764701152,35.5400426891838,2.49861019277371e-09,4.30657193769703e-07
"426376","FAM107B",426376,0.707645118978388,5.77697980914045,35.4265109279627,2.64857234231688e-09,4.51595824001278e-07
"107053242","LOC107053242",107053242,3.49243205644673,-0.106429704766778,35.1980097712577,2.97827764075098e-09,5.02410090950939e-07
"768838","MZT2B",768838,-1.23447418765715,3.97077758807306,35.1496139929687,3.05321922087333e-09,5.09630496688298e-07
"422332","MAGT1",422332,-0.627416141018747,6.45412510627423,35.1036061910841,3.12621321177312e-09,5.11644981832194e-07
"395975","PACSIN2",395975,0.759031764924807,7.0177454969416,35.101360532046,3.12982047283363e-09,5.11644981832194e-07
"419042","RAD51AP1",419042,0.90171882934796,6.18323639863087,35.005660284914,3.28748289432376e-09,5.30081525725206e-07
"101750340","LOC101750340",101750340,5.69734179515575,-0.973265429036145,34.992687968372,3.30945771878637e-09,5.30081525725206e-07
"417369","UNC13D",417369,5.02965568033632,-0.261600250213318,34.8788616342167,3.50869592742272e-09,5.5637391321142e-07
"101750767","LOC101750767",101750767,2.16062897995169,9.34765598647044,34.8413946782563,3.57687013021857e-09,5.61568610444315e-07
"101748546","LOC101748546",101748546,4.23342377193198,0.459232118125399,34.6432377350029,3.96011835754351e-09,6.11414791628064e-07
"770310","AJAP1",770310,1.21214327789185,5.07488798084763,34.6376618114896,3.97147780397872e-09,6.11414791628064e-07
"374212","ADORA1",374212,3.87490816788425,0.0575480188942535,34.5014317358441,4.25937904686297e-09,6.42899160140474e-07
"396210","NFIA",396210,-1.11851322703441,5.70773433064055,34.4855132744078,4.29435596391231e-09,6.42899160140474e-07
"100859541","SYCE2",100859541,-1.09424641302981,3.19214943532891,34.4840358073647,4.29761688685692e-09,6.42899160140474e-07
"421097","MEP1B",421097,4.06058279579198,0.413697752802718,34.238360496665,4.87582961862856e-09,7.22579722080309e-07
"771569","DRCC1",771569,3.61602630809237,0.24293848533837,34.146671249373,5.11105967636344e-09,7.50426604519398e-07
"769813","C1H12ORF69",769813,2.65412583626706,0.805543118833081,33.8994583442523,5.80348547844959e-09,8.44274029649313e-07
"107050337","LOC107050337",107050337,2.08814279515137,2.45117089991464,33.8498436853937,5.95338749565586e-09,8.58207868351045e-07
"107052050","LOC107052050",107052050,3.83623491084172,-0.397040350879323,33.6760769405483,6.5096346908961e-09,9.29939435076933e-07
"777286","MFSD5",777286,-1.13048870511333,4.07562810308106,33.5917232652799,6.79813815986513e-09,9.62482828580191e-07
"101751641","LOC101751641",101751641,-0.628786331429836,5.84443876373479,33.5613516390504,6.90512050719767e-09,9.68977839669322e-07
"100859120","AHNAK2",100859120,-1.11657910097608,7.1172279315952,33.5000459806321,7.12623064374769e-09,9.91233678227255e-07
"425953","GRAMD4",425953,0.780762758917102,5.34242628615567,33.2924824108142,7.92885568145415e-09,1.09328577861581e-06
"100857447","GTPBP3",100857447,2.1792019448691,1.46897097699266,33.2214916536338,8.22365853224716e-09,1.12415994263658e-06
"107051583","LOC107051583",107051583,3.53932225444387,-0.0391460704146113,33.0792738492779,8.84768480756684e-09,1.19912596575716e-06
"101749417","LOC101749417",101749417,5.75620162298863,0.500030542209006,32.950233951417,9.45483679464092e-09,1.27055378858153e-06
"427859","ZNF277",427859,0.899159532062913,3.69459860068141,32.7698571508348,1.03741108023075e-08,1.3823720587579e-06
"107053156","KHK",107053156,2.39129893141738,0.758075613402062,32.7449100822304,1.05081100949923e-08,1.38855918146911e-06
"107056913","LOC107056913",107056913,2.59552349894738,0.438868226896181,32.6645154601295,1.09518462939408e-08,1.43523493126462e-06
"395851","HMGA2",395851,2.71796521201639,0.339037192629153,32.5507773938514,1.16118676675374e-08,1.50470874073237e-06
"424442","LAMC1",424442,-0.897629629018719,6.76377014669823,32.5407781084584,1.16717648426614e-08,1.50470874073237e-06
"429123","CHST2",429123,-0.750699300539282,5.05853727158959,32.3551344224308,1.28417446021314e-08,1.64218987222579e-06
"100859241","RAD23A",100859241,-0.877234986001707,4.41804274256992,32.2461696389406,1.35824581782005e-08,1.7230163146538e-06
"107050634","CACNG7",107050634,2.97018799592387,1.83684161169626,32.216089008404,1.37943737126599e-08,1.7360109838226e-06
"771389","TMEM132E",771389,1.81330048252991,2.66236456306079,32.1949931780831,1.39449647558332e-08,1.74114414278148e-06
"100859356","G6PC3",100859356,-1.22783892635634,4.60078015450227,32.1611058051839,1.41903220516774e-08,1.75793700604257e-06
"378891","CSNK1E",378891,-0.69130424900978,4.83593688575574,32.0999437662073,1.46441553206962e-08,1.80009589860682e-06
"418059","HMGXB4",418059,-0.543237616945393,5.97654848311978,31.9825638872114,1.55562617315606e-08,1.89750494059505e-06
"395904","ZFHX4",395904,-0.856261071247234,6.49808212147757,31.7966457248911,1.71188128836104e-08,2.07216042668252e-06
"424446","RGL1",424446,0.609372605462574,7.33017655265669,31.6745667208937,1.82293937345957e-08,2.18987497310215e-06
"770888","GAREML",770888,3.39128955875179,0.398391553463731,31.5490259377951,1.94467900370808e-08,2.31855450840594e-06
"770198","SLC13A1",770198,3.96303884470413,-0.438479737524106,31.5180639687363,1.97593508882756e-08,2.33823900772676e-06
"426155","LOC426155",426155,4.7225678844776,-0.347170680407989,31.4536569029049,2.0425755647212e-08,2.39919412813216e-06
"100859846","LOC100859846",100859846,-0.800855127346686,5.95119105848105,31.425890397235,2.07199505914414e-08,2.41157972758875e-06
"107055308","NAGLU",107055308,1.41187541241252,2.59586644624556,31.3890699841554,2.111663127121e-08,2.41157972758875e-06
"374241","PI15",374241,3.15814737019524,1.28703636733207,31.3843506330278,2.11680216736337e-08,2.41157972758875e-06
"374047","CCND2",374047,-1.02134850019638,5.50493192576481,31.3792557141605,2.12236423852998e-08,2.41157972758875e-06
"107050805","LOC107050805",107050805,2.15481909034923,4.85159430943803,31.3688929907324,2.13372232962926e-08,2.41157972758875e-06
"107052734","LOC107052734",107052734,4.97942055791158,-0.378209682616663,31.3592285419182,2.14436994128784e-08,2.41157972758875e-06
"107052149","LOC107052149",107052149,5.12979896507687,-0.0439806278445411,31.1353740882513,2.40645734931598e-08,2.67778831729965e-06
"374213","ACVR2B",374213,2.16283261843037,0.917561318235426,31.1286111817278,2.41485608484486e-08,2.67778831729965e-06
"419603","FAM110D",419603,2.04820116577545,0.838251815099085,30.961568037892,2.63188692780956e-08,2.89818270932473e-06
"100857736","EIF2B1",100857736,0.661105021930813,4.83771175573912,30.8951106078708,2.72357083043872e-08,2.97845949367357e-06
"416873","CCDC63",416873,0.77226939172133,3.86541902646391,30.8461210783929,2.79319871896687e-08,3.01979063445707e-06
"107049962","LOC107049962",107049962,1.64428280857004,3.43754760371172,30.8417808355167,2.79945275439988e-08,3.01979063445707e-06
"423035","CTR9",423035,0.478310539215077,6.68267761911351,30.6235421437372,3.13269436654295e-08,3.35642801150483e-06
"431296","FIGNL2",431296,5.39721006810942,0.078950397988053,30.5808787312403,3.20234298281584e-08,3.40802366969871e-06
"418366","GTPBP8",418366,-0.762833730762502,4.43003609542482,30.5645141938616,3.22946809452048e-08,3.41397837165409e-06
"419608","SF3A3",419608,0.775585766621398,6.0660196265949,30.4466553977956,3.43174484926901e-08,3.60378662747409e-06
"418843","GTF2F2",418843,0.573992047082112,4.89889968307583,30.351451564531,3.60437144761341e-08,3.76016566084249e-06
"101748025","RPUSD3",101748025,-1.44503461429879,3.30445457032895,30.3385355424799,3.62845189209172e-08,3.76054651326134e-06
"395840","AvBD2",395840,4.60554534315581,1.7857771108084,30.2886727550177,3.72293721544186e-08,3.83341658605594e-06
"107049545","LOC107049545",107049545,-1.05379720673603,5.82614059696542,30.2634849298092,3.77159888491309e-08,3.85846732374625e-06
"769989","C1QTNF5",769989,1.98123860597452,1.31182084576426,30.2387435447848,3.82001839098424e-08,3.86877534241912e-06
"107053153","TRIM54",107053153,3.78013516294822,0.257418174459754,30.2301270935523,3.83702680101806e-08,3.86877534241912e-06
"107050564","LOC107050564",107050564,-1.80954144953438,2.47204234618779,30.2211295047837,3.85486853819904e-08,3.86877534241912e-06
"396338","MTNR1B",396338,5.55424061912377,-0.103437413271936,30.1733863828582,3.95094055492655e-08,3.94025562135033e-06
"415820","HNF4beta",415820,2.22794146310734,0.383869415190847,30.1303710918274,4.03955151022246e-08,4.00344801859985e-06
"421209","CFAP36",421209,0.750695779059171,5.70173672758921,30.0213099906696,4.27324296298592e-08,4.20874619031476e-06
"107056878","LOC107056878",107056878,6.20840644946186,-0.718758503430578,29.8887092082077,4.57569662766053e-08,4.47881613733414e-06
"107055727","LOC107055727",107055727,2.1207702733091,2.13345370062437,29.8639392785136,4.63452852425779e-08,4.50857170608317e-06
"431081","SLC35F6",431081,-1.29741500244707,3.67701327837219,29.7990603168588,4.7922420427984e-08,4.63357207760087e-06
"419176","ZHX3",419176,-0.864966517026932,5.06032285533694,29.7257148302506,4.97702217967871e-08,4.78306913352517e-06
"107056159","LOC107056159",107056159,4.38613427480395,0.0321280338763044,29.6984054584745,5.04763232771173e-08,4.82170516991114e-06
"107056118","LOC107056118",107056118,4.29367288679655,0.229402526523725,29.6326537711826,5.22178251692876e-08,4.9581919383796e-06
"415632","ADGRG3",415632,2.84271219130549,0.274534720291676,29.555594801484,5.43355857022571e-08,5.12856775286126e-06
"776812","ATRAID",776812,-1.7676908555695,3.6104258859428,29.4814336520266,5.64549323731001e-08,5.29707611029733e-06
"428198","EPHA8",428198,3.88258710824582,0.46518839678398,29.4476131163226,5.74487493763908e-08,5.35861658153782e-06
"428460","STAC",428460,1.15525733627828,6.22409134945282,29.2314153993312,6.42293274250764e-08,5.95604938584465e-06
"422046","CYP2K1L",422046,5.17280073826599,-0.307702083678705,29.2151352265608,6.47712688014872e-08,5.97138377549525e-06
"431122","NUP160",431122,-0.822259959488774,5.03531449946364,29.1850984194334,6.57832002873659e-08,6.02961969339168e-06
"414136","HSPB2",414136,5.84313890711657,-0.00498324401672262,29.1429029194245,6.72315685791325e-08,6.12695967217991e-06
"107055117","ZBTB7B",107055117,2.05123043732409,1.52189811108421,29.0210321856452,7.15967332487846e-08,6.48748228071987e-06
"414870","SLC5A7",414870,3.14255067301549,1.50736801516921,28.9363469716762,7.47961483715303e-08,6.73887798140543e-06
"777320","OTUB1",777320,-0.998649247436164,4.60498625145678,28.8883646579144,7.6672103260682e-08,6.86886746556291e-06
"404531","RBM12",404531,-0.533572119970689,5.81832386347002,28.8355078488171,7.87932563330996e-08,7.01923969479753e-06
"422876","HGFAC",422876,2.97105443934403,0.232930911883572,28.8243627126304,7.92479650833276e-08,7.02030716383422e-06
"770637","SON",770637,-0.556301955631584,8.17045476366879,28.7836015407871,8.09334826324881e-08,7.12979018946314e-06
"430443","LOC430443",430443,1.57016749912112,4.41828384069041,28.7526355943609,8.22379276396109e-08,7.20467855569785e-06
"430595","TUT1",430595,-1.97360099958669,1.13672200389881,28.7177392976289,8.37332045600513e-08,7.2953704654326e-06
"395238","WFDC1",395238,-1.44918927306761,3.84078430614491,28.6923705435925,8.483730773836e-08,7.32483709893259e-06
"107054359","LOC107054359",107054359,7.36189998121199,0.369415327303671,28.6887681103847,8.49952718801537e-08,7.32483709893259e-06
"422500","LARP1B",422500,0.600637716703587,6.72429872156154,28.6694589799922,8.58470007155968e-08,7.35824805593091e-06
"770984","ZNF618",770984,-0.655865605913036,6.50723545128326,28.6568643947919,8.64071530892836e-08,7.36644207815467e-06
"771904","PFN2",771904,-0.539918609830799,7.858354454787,28.6389187363006,8.72116309262032e-08,7.3952664791273e-06
"107049454","LOC107049454",107049454,3.46768175267212,0.583782073163452,28.5794422507009,8.99319210569906e-08,7.58537485213139e-06
"422040","TRAM2",422040,-0.723204653043856,4.96638860961269,28.497879422037,9.38011676013538e-08,7.86986833150618e-06
"423174","PRDM11",423174,-0.625756333245501,6.28593385057578,28.4417017919194,9.65627639236991e-08,8.05892498704261e-06
"101749360","LOC101749360",101749360,-1.03061519816255,3.84042565563357,28.4310161695723,9.7097200966674e-08,8.06110112946885e-06
"417878","CCDC59",417878,0.705063100312075,4.67461916302234,28.4057639814858,9.83719874412694e-08,8.12439898362609e-06
"420873","NRN1",420873,4.00600785651839,4.29462245231151,28.3627112796204,1.00584175174389e-07,8.26405837171131e-06
"424691","PGM1",424691,-0.807621781045066,5.67693090190863,28.3255838363824,1.02531895822843e-07,8.38066119620014e-06
"107057048","LOC107057048",107057048,2.56222862486549,0.477620015016863,28.1383946112279,1.12942883580085e-07,9.1842836150226e-06
"101750781","SSH1",101750781,-0.710689445852814,4.99088373651303,28.1017885899937,1.15099438076878e-07,9.31189688563807e-06
"426514","LOC426514",426514,-1.41911358539651,3.85585985717146,28.0058878887264,1.20946892731242e-07,9.7353039494381e-06
"421721","TRDN",421721,4.53168141308265,0.0506493132654728,27.9402476516797,1.25119971963994e-07,9.9318051789519e-06
"420049","MVP",420049,4.30962957808324,-0.205596493134254,27.9366801730865,1.25350864495998e-07,9.9318051789519e-06
"396153","RAB2A",396153,0.410631024860466,7.87017686799434,27.9347966833637,1.25472938934808e-07,9.9318051789519e-06
"420732","SFRP4",420732,4.26994751358632,3.15843821014129,27.9283222441749,1.25893475497845e-07,9.9318051789519e-06
"416501","USP22",416501,0.716470288348557,6.41019998733495,27.8692397036414,1.29796940446357e-07,1.0189059825039e-05
"416569","RBBP6",416569,0.568360305149384,7.6949741403045,27.8101283531512,1.33823695612986e-07,1.04534105484489e-05
"421106","LOC421106",421106,-0.681485549723828,4.04806642834241,27.7801624822366,1.35912595978742e-07,1.05396793360749e-05
"423726","RPS24",423726,0.908236562622562,7.81502992104231,27.775259987846,1.36257442384774e-07,1.05396793360749e-05
"430990","RPS20",430990,-0.838038116242763,7.92207075208268,27.7391453435279,1.38824951137001e-07,1.06861516999001e-05
"427264","ADAMTSL5",427264,2.09093187811632,0.916753478048615,27.6349969239428,1.46503973645819e-07,1.12227705802017e-05
"395637","ELAVL1",395637,-0.437761506806206,6.94698698574999,27.6174032555755,1.47842584279128e-07,1.12708647063179e-05
"420508","DNAJC1",420508,0.631608660384301,5.85902786621232,27.5991622621658,1.49243390451929e-07,1.13232174277332e-05
"107053341","LOC107053341",107053341,5.16204393010308,0.245772710252884,27.5208167251715,1.55412734872078e-07,1.17351416041263e-05
"100859273","LOC100859273",100859273,-0.853445705955015,5.79491964105182,27.5071922704981,1.56511394161553e-07,1.17620908872974e-05
"416696","LOC416696",416696,3.13918317371279,3.88266193462956,27.462940011524,1.60133827288638e-07,1.19775570722449e-05
"417124","CUTA",417124,-0.955927560365989,5.11723168642156,27.3937513998322,1.65966647664984e-07,1.23555546104397e-05
"419223","TAF4",419223,0.549665331061852,5.15727481880045,27.3662119933795,1.68347126242674e-07,1.24742073870564e-05
"107054187","LOC107054187",107054187,2.72709608048447,0.261075917651395,27.3497954637168,1.69782402514062e-07,1.25220444496069e-05
"107054480","LOC107054480",107054480,2.31963349364991,1.1462721153633,27.3235135225822,1.72105776316753e-07,1.26346356252535e-05
"420109","GATAD2A",420109,-0.649559732890581,5.67021524922417,27.1573815702159,1.87547742999561e-07,1.37048136439817e-05
"428312","DNAJC7",428312,0.542022515331845,6.49304871866052,27.1168882997781,1.91517509284896e-07,1.39307024987642e-05
"107054425","LOC107054425",107054425,2.77919482829101,1.23126750498122,27.1011840101486,1.9307964988661e-07,1.39802009509223e-05
"417992","TOB2",417992,-0.654113981672802,6.43889608653679,27.0358944884265,1.99712242398937e-07,1.43924190994471e-05
"424144","OLA1",424144,0.574061896718119,5.61129730761228,27.0274361804529,2.0058804445846e-07,1.43924190994471e-05
"378796","CAV3",378796,5.83370213761992,0.331883130523895,27.0102103404885,2.0238358733874e-07,1.4455840290227e-05
"424575","ATP6V0B",424575,-0.840793536938557,5.87654228286647,26.9865344719086,2.04877767672863e-07,1.45683711299937e-05
"769879","BAAT",769879,4.04846891797946,0.628957941596022,26.9445228863605,2.09379639486963e-07,1.48220220685035e-05
"415636","COQ9",415636,-0.750885022942337,4.61151506166986,26.9060747920165,2.13586493836202e-07,1.50377561854188e-05
"415817","USP10",415817,-0.479121112782792,6.25351533981519,26.8924424685702,2.15098351493302e-07,1.50377561854188e-05
"424824","MRPS22",424824,0.662703619672955,6.12823549913057,26.8852549274452,2.158997808553e-07,1.50377561854188e-05
"420346","ATAD2",420346,0.571328291266474,6.56700574278425,26.8823861110609,2.16220496328151e-07,1.50377561854188e-05
"420187","TCEB1",420187,-0.56168654727628,6.08266250333379,26.8266760373411,2.22544073557554e-07,1.54099623336338e-05
"417828","RASSF3",417828,-0.694698516494025,6.33980735944859,26.7662242484466,2.29615763482807e-07,1.58305093980299e-05
"420724","CLASP2",420724,-0.463939505130041,7.80708034699074,26.757745861261,2.30625419141093e-07,1.58312868888325e-05
"426906","COPA",426906,-0.475582342890908,8.2832574167789,26.7232372538721,2.34781027923745e-07,1.60470808611501e-05
