"GeneID","Entrez","logFC","logCPM","LR","PValue","FDR"
"421632","PLEKHG1",421632,1.02368712700112,5.6608886482329,48.6534634236998,3.05428452226952e-12,1.27452078077968e-09
"430115","PSMF1",430115,-0.879801182180721,6.06064052690811,48.4786482871905,3.33904634272007e-12,1.35762199632083e-09
"107052577","LOC107052577",107052577,2.51993596979375,2.53477415146378,48.2355427140487,3.77974704029847e-12,1.49838622045032e-09
"414835","LOC414835",414835,2.17138152259675,3.85244384249474,47.6249575206758,5.16072788257867e-12,1.98792375483929e-09
"101750635","LOC101750635",101750635,-1.3830395842716,6.83335243707926,47.5856091271698,5.26535900253833e-12,1.98792375483929e-09
"425544","EIF4G3",425544,-0.924027258663641,7.39045979043311,47.0772199322004,6.82442714371152e-12,2.51662653994962e-09
"419301","WFDC8",419301,3.15214965237537,2.06979369339504,46.8240323187166,7.76552678713097e-12,2.7985899605349e-09
"395851","HMGA2",395851,3.40993268389808,0.339037192629153,46.4220732900604,9.53354708946656e-12,3.35941013772603e-09
"422314","AMER1",422314,-1.0127759182167,5.87231332566577,46.3595185802238,9.84281817243758e-12,3.37786938839276e-09
"772218","LOC772218",772218,3.38773125897791,1.74261789873282,46.3261315500187,1.00119733401311e-11,3.37786938839276e-09
"416678","UBE2H",416678,-0.612685282338157,6.43401119866957,46.2453207411189,1.04335427709309e-11,3.44676432747192e-09
"107055027","LOC107055027",107055027,-0.835676129302099,6.42737845316333,46.1712151880853,1.0835730697569e-11,3.50657513615004e-09
"395502","HOXB3",395502,6.25209824187696,0.688141160578396,46.1309358710352,1.10608072222518e-11,3.50782440246493e-09
"396210","NFIA",396210,-1.23089072466932,5.70773433064055,45.944281178031,1.21664570460008e-11,3.78281390938106e-09
"427790","MYOCD",427790,-1.88822502124409,3.60664917168739,45.5988289946777,1.45128317050721e-11,4.42557639129478e-09
"417992","TOB2",417992,-0.92203986524874,6.43889608653679,45.3703714372749,1.63082877328669e-11,4.87925506754851e-09
"107055688","LOC107055688",107055688,-3.59284591017915,14.5699843637844,45.314265943094,1.6782223060473e-11,4.92806872351705e-09
"426398","THOP1",426398,-0.893521976902043,6.05024832132522,45.2431448003608,1.74028630757379e-11,5.01740363258138e-09
"107055739","LOC107055739",107055739,3.14896626983988,2.18200982492106,45.0972815633921,1.87485478129355e-11,5.30885219053068e-09
"768993","TACR3",768993,1.56495958664834,4.42645667672114,44.7179751046918,2.27558608151519e-11,6.33052078852392e-09
"107052268","LOC107052268",107052268,1.1111929994353,4.37843692237543,44.5934412072089,2.42502672947362e-11,6.62993945676952e-09
"100857489","CDC6",100857489,3.94633523663652,1.83805479056575,44.2141366023499,2.94347911151421e-11,7.83137842483729e-09
"373995","KERA",373995,3.75691307637549,0.426700040116451,44.2010315186543,2.96325096481199e-11,7.83137842483729e-09
"425473","SMG5",425473,-0.900989559882089,5.72631317927613,44.1438852231271,3.05103395442335e-11,7.93118777299853e-09
"427775","LOC427775",427775,3.97358953784176,0.248407119182324,44.1073605375627,3.10849852708385e-11,7.95023566838203e-09
"415820","HNF4beta",415820,2.97254294231867,0.383869415190847,43.6952617324828,3.83699635612377e-11,9.65765892365947e-09
"395832","PXN",395832,-0.932581152041574,5.23627481590333,43.3876402300281,4.49015354199673e-11,1.11250569867878e-08
"423726","RPS24",423726,1.19267996332918,7.81502992104231,43.2233725197704,4.88338420845154e-11,1.19132035989871e-08
"101751055","LOC101751055",101751055,3.9081449571349,0.736089172323994,43.146238056787,5.07974733085234e-11,1.2204477791716e-08
"419461","FBXO42",419461,-1.14756896154687,4.91189983142037,43.0848777390644,5.24158293417743e-11,1.23456678056208e-08
"100857739","ANKLE1",100857739,4.498210287402,-0.0240182947789885,43.0653261670811,5.29422596192355e-11,1.23456678056208e-08
"420788","ADCY1",420788,2.34799109365742,2.03007444278254,43.0093895132819,5.44777781809365e-11,1.25196250523929e-08
"422786","N4BP2",422786,0.890855315058019,6.50794106685961,42.7960357272776,6.07551551549711e-11,1.37627785041768e-08
"777286","MFSD5",777286,-1.38854989677136,4.07562810308106,42.6158551057583,6.66172080690876e-11,1.4878155892275e-08
"395421","STAR",395421,2.51108630045043,4.2316361157626,42.5385933599102,6.9301238646027e-11,1.5262635294584e-08
"107054665","LOC107054665",107054665,6.76405376964648,-0.563183148952573,42.4722684608343,7.16915158748262e-11,1.55727721537962e-08
"395504","GATM",395504,3.64115938579249,1.05212281632915,42.4272786035133,7.33597054186544e-11,1.5719795254373e-08
"107055618","LOC107055618",107055618,-4.07516034969351,6.87091442738622,42.2845690512954,7.89127436945998e-11,1.66842583568702e-08
"416676","FAM40B",416676,3.1402341684235,3.426367726072,42.2411496572844,8.06843206748629e-11,1.68343588544908e-08
"107055658","LOC107055658",107055658,-3.68508576103784,14.8599769902384,42.1308050854791,8.53677737604805e-11,1.75802180327265e-08
"426202","LRRC2",426202,5.14276311030581,0.0665958883957131,42.0782947407603,8.76911345886263e-11,1.78271579637416e-08
"427662","KCNJ12",427662,3.08251819303346,2.06696944294772,41.497373901656,1.18029372760096e-10,2.36910349855296e-08
"769077","PDGFRL",769077,1.49786661493602,3.98378448208811,41.2979975636397,1.3070271684165e-10,2.59069122619755e-08
"422586","SPARCL1",422586,2.91496132833397,0.529733623345717,40.9334975567918,1.5749831996726e-10,3.08327266632202e-08
"418487","MAP3K7CL",418487,5.57985580352392,-0.0750794627734408,40.8576576444719,1.63730431408017e-10,3.14772671360958e-08
"770750","PHPT1",770750,-1.26054052771017,4.25549406553233,40.837214402334,1.65452186563285e-10,3.14772671360958e-08
"101747947","LOC101747947",101747947,-1.30240195155737,5.12873135834838,40.8219926328386,1.6674594434206e-10,3.14772671360958e-08
"395235","WNT6",395235,4.67077451058023,1.12141364973794,40.656344313807,1.81497011141573e-10,3.38588012431991e-08
"424955","SENP5",424955,-0.490597769689892,6.39387448226412,40.5974812119663,1.87047621716977e-10,3.44885364833267e-08
"396224","LOC396224",396224,-1.09097910136206,5.72878481270333,40.564241546394,1.90256766053986e-10,3.46770291875639e-08
"770722","RPS25",770722,1.23888021397999,8.14308134423551,40.5142710798798,1.95185209719438e-10,3.48888963371379e-08
"101748081","LOC101748081",101748081,-2.09726196749288,2.88301038633149,40.5079305825116,1.95819623762709e-10,3.48888963371379e-08
"418493","HUNK",418493,1.34882067040837,4.83263208489403,40.4653105907256,2.00137978808496e-10,3.52620881107369e-08
"419281","TM9SF4",419281,-0.60811053484133,5.91655653832439,40.4347210481404,2.03296027482277e-10,3.54248912943568e-08
"373854","TENM2",373854,0.698057643333407,7.41814514070059,40.1803314674585,2.31567991512625e-10,3.99127569719097e-08
"429983","PIP5K1A",429983,-0.682719046214223,5.89271884701166,39.6766591848974,2.99685801839045e-10,5.07439813701994e-08
"771615","MRP63",771615,1.03821100788604,4.71348738922394,39.6693507917694,3.00809374333023e-10,5.07439813701994e-08
"417806","SLC38A1",417806,-2.04762893884121,3.52654665800234,39.4987846583535,3.28263655283059e-10,5.47923871770891e-08
"396544","NACA",396544,0.907760943542615,7.69237087771064,39.3632777452258,3.51852151526192e-10,5.80978194053649e-08
"395674","MCL1",395674,-1.21594403301352,5.22208413542022,39.3437182201948,3.55394367302794e-10,5.80978194053649e-08
"396041","SLC16A8",396041,4.44488143276776,0.607905985437801,39.0848079765115,4.05789373347717e-10,6.56592050323954e-08
"378891","CSNK1E",378891,-0.855434881780216,4.83593688575574,39.0619697285089,4.10564184635321e-10,6.57607704622452e-08
"425353","DYSF",425353,1.5031472479394,5.53517079599866,38.9308793614015,4.39079904060638e-10,6.96249003868954e-08
"418542","PKNOX1",418542,1.0018822497929,6.23909608706833,38.7356684466007,4.8526006842254e-10,7.61858307423387e-08
"416999","AIFM3",416999,2.72943813028444,2.09725388341645,38.6733235924476,5.01009829690457e-10,7.78873810725645e-08
"101749417","LOC101749417",101749417,6.93016674768185,0.500030542209006,38.6430750723819,5.08834686934593e-10,7.83358410749693e-08
"420840","DTNBP1",420840,0.90512127437003,5.6353690637073,38.6183724101157,5.15315585689371e-10,7.8570761944965e-08
"386575","YBX1",386575,0.89805887055431,10.1223073716175,38.5441979096291,5.35276616096916e-10,8.08369647757029e-08
"424024","AGAP1",424024,-0.682476426311816,7.13970021148762,38.3273757157556,5.98175799139652e-10,8.94837136505421e-08
"395592","TH",395592,-5.5208619151902,2.20121697883097,38.1762807484215,6.46333294345203e-10,9.57841780227279e-08
"107056100","LOC107056100",107056100,6.41916382682819,0.450577979094937,38.0858104157426,6.77006883672987e-10,9.93126650510526e-08
"424220","IGFBP5",424220,-1.59892013468129,4.73129666871335,38.0695602374391,6.82668883809342e-10,9.93126650510526e-08
"425050","GYG1",425050,0.595086964194387,6.53322031488905,37.8090222793468,7.80201058194633e-10,1.11839211102478e-07
"425224","PLCE1",425224,0.85549875685809,4.81189760055202,37.8023314798767,7.8288153070411e-10,1.11839211102478e-07
"425074","RPRD2",425074,-1.17532318707996,5.52230711635007,37.7301013236928,8.12412118369213e-10,1.15021597865898e-07
"421097","MEP1B",421097,4.79894837937187,0.413697752802718,37.5285013483404,9.00869179535388e-10,1.2641665999905e-07
"418598","KLHL15",418598,0.857986911172235,6.29552891406267,37.4271361936391,9.48926075759816e-10,1.31992287573012e-07
"100533110","AKAP2",100533110,-1.2170117956838,9.08628147798316,37.2814312328801,1.02253592659724e-09,1.4099436685263e-07
"416593","UNKL",416593,0.877069216738106,5.48900458183737,37.2600281161718,1.03382008590385e-09,1.41321423294633e-07
"769405","LEO1",769405,0.594305982123124,5.85792348184413,37.1225375018587,1.10934120007515e-09,1.50348918030698e-07
"415593","ZNF280D",415593,1.59904245857438,2.96091384604325,37.0103550599092,1.17503555698974e-09,1.57902871416834e-07
"424575","ATP6V0B",424575,-1.06420135145358,5.87654228286647,36.7245018706186,1.36058590335327e-09,1.81300929995569e-07
"100857999","PYGO2",100857999,-1.41758292406648,4.07396503271688,36.5772107769676,1.46737228591921e-09,1.93901019481842e-07
"769506","DGKH",769506,1.69596667572868,3.61532734381195,36.5004885455659,1.52627992409323e-09,2.00018353358234e-07
"107052149","LOC107052149",107052149,5.96104860743812,-0.0439806278445411,36.4397792212218,1.57456639459121e-09,2.04654912451089e-07
"100859914","RPL36A",100859914,1.73685274918834,7.69828445514479,36.4089055911105,1.59970614746376e-09,2.06232035612462e-07
"107050805","LOC107050805",107050805,2.38783684295442,4.85159430943803,36.3918026099474,1.61380533266845e-09,2.06371864194545e-07
"395828","CHRD",395828,2.89675060120138,1.15262787606818,36.3421413288809,1.65545375783947e-09,2.08431236901645e-07
"396174","MAP1B",396174,-1.06004162375646,8.14698010158096,36.341265013152,1.65619826257219e-09,2.08431236901645e-07
"107055191","LOC107055191",107055191,4.89161373358159,0.280296445920634,36.2779199331284,1.7109129138572e-09,2.1362162263806e-07
"769357","C18ORF42",769357,2.67638815136517,2.50824730818612,36.1277847641614,1.84793148648803e-09,2.28926949853443e-07
"100859595","RBM15",100859595,-0.610818192644878,5.57687341694767,36.0832109008975,1.89068816326958e-09,2.32408079108262e-07
"419138","CEP250",419138,1.21777728931169,4.05011172623508,36.0603100943069,1.91303913537767e-09,2.33346627459106e-07
"416259","SAP30L",416259,-0.760347891931115,5.61368558950102,35.9965948001004,1.97662657483422e-09,2.39262348069819e-07
"419685","LYPLA2",419685,-0.887369866720925,5.27241794491189,35.951352451504,2.02305903327787e-09,2.43027629474903e-07
"396097","MAP4",396097,-1.06221938808627,7.94596453260476,35.8937512321653,2.083759357747e-09,2.47899418553944e-07
"418056","MB",418056,6.89545774673051,0.542418407575988,35.8833801325532,2.09488062598401e-09,2.47899418553944e-07
"107051583","LOC107051583",107051583,4.15255906468211,-0.0391460704146113,35.858108375693,2.12222986318989e-09,2.49275547708164e-07
"374236","DPF2",374236,-1.19665865195359,4.62428498334742,35.771057859007,2.21920264054493e-09,2.57210207413467e-07
"431593","HSPB3",431593,3.39279470025047,0.846887516752531,35.7684076479853,2.22222352372107e-09,2.57210207413467e-07
"420997","SEC61B",420997,-0.888734643398795,6.06511888508181,35.7338058842882,2.26204479247619e-09,2.59922059958659e-07
"417241","TLR4",417241,3.07682059018629,0.342398521034797,35.5647603738674,2.4671051258367e-09,2.81445222880522e-07
"417455","TSPAN10",417455,4.12533012312202,1.11941449319805,35.4578622540868,2.60628236966928e-09,2.95198710970327e-07
"374212","ADORA1",374212,4.27566886067347,0.0575480188942535,35.4408963743307,2.62908309169563e-09,2.9559803229838e-07
"429380","LMF2",429380,-1.15900392066886,5.37403591168688,35.4239059796939,2.65211693811523e-09,2.9559803229838e-07
"430516","LIG1",430516,7.41202001370664,0.291638581942923,35.413932195922,2.66573239696464e-09,2.9559803229838e-07
"100857581","LOC100857581",100857581,1.49612661525867,6.06163702390452,35.3925353740307,2.69517834401973e-09,2.96787798618895e-07
"776915","F8A3",776915,-2.44271643206759,1.28499202107448,35.2561516645412,2.8906757012328e-09,3.1612030754792e-07
"429847","MAP1S",429847,-1.14621541021569,5.97202213607795,35.1436469354766,3.06258911701468e-09,3.32626545400697e-07
"428571","LRFN2",428571,2.58661606668591,0.733570265085164,35.0145650765632,3.27248300412138e-09,3.51071486077966e-07
"419653","EIF3I",419653,0.855086736762076,7.39294742010691,35.0105985577451,3.27915601836302e-09,3.51071486077966e-07
"425231","ZNRF1",425231,-0.736973035890771,5.30037567219352,34.9897481929984,3.31445804410811e-09,3.51071486077966e-07
"396400","RP11-849F2.7",396400,1.08559131719454,8.14403021052612,34.9859225982011,3.32097640863309e-09,3.51071486077966e-07
"416208","STC2",416208,2.65681140717289,3.34664631619613,34.9662944416527,3.35462293366933e-09,3.52279840127117e-07
"100859747","PITPNA",100859747,-0.519373932969723,7.80541983279663,34.8189659508049,3.61831413287249e-09,3.77471100032626e-07
"101750033","ANGPTL7",101750033,2.86886736834944,1.26272106619209,34.7297142328086,3.78805381833745e-09,3.92531002918867e-07
"100857323","CDC42SE1",100857323,-0.99993703410293,4.60376136038327,34.7173533243558,3.81218228224163e-09,3.92531002918867e-07
"395435","PLEKHA2",395435,-0.872505456988126,4.10376759646786,34.6932241047928,3.85972681806276e-09,3.93823319966303e-07
"428898","ALKBH1",428898,0.779706611293957,5.01179208791342,34.685834984703,3.87440486313573e-09,3.93823319966303e-07
"107049962","LOC107049962",107049962,1.76836229485556,3.43754760371172,34.6481670049279,3.95010339296906e-09,3.98960442689875e-07
"107053242","LOC107053242",107053242,3.39215873932393,-0.106429704766778,34.5589881331234,4.13527666026994e-09,4.15019506341142e-07
"395889","IGF1R",395889,-0.962856782016785,4.87752428785704,34.4200579214246,4.44122704267968e-09,4.42921617709256e-07
"771938","ESRRB",771938,3.8912056977218,0.895374216458679,34.3914907987019,4.5068938404691e-09,4.45843131983484e-07
"417583","TAOK1",417583,-0.818755128412371,7.2382961702657,34.3829328959539,4.5267543828808e-09,4.45843131983484e-07
"107050633","LOC107050633",107050633,1.89771002739194,3.92097778233344,34.3062188565293,4.7087471743036e-09,4.60904962610692e-07
"427754","UBAC1",427754,-0.496503133510182,6.25591124958954,34.2268905745706,4.90465206734204e-09,4.77135385471428e-07
"107049166","LOC107049166",107049166,4.23597400737368,0.303197834581189,34.1654896867919,5.06187127868574e-09,4.89427395525121e-07
"424996","LRRC34",424996,1.62148996305134,6.07255438722449,33.9903532756872,5.53859919985121e-09,5.3227616673964e-07
"374042","SOD2",374042,0.913418169384738,6.48648631847074,33.9589876648959,5.62860799694353e-09,5.37667692816467e-07
"421399","PLEKHH2",421399,1.21361744880385,3.95989702033435,33.9386296857385,5.68781107878214e-09,5.40069582492505e-07
"107051332","LOC107051332",107051332,-2.17919591917117,1.08189623436531,33.9117433444355,5.76695607673709e-09,5.44325133981072e-07
"100859115","TSPAN19",100859115,4.92469809553802,2.11716083733198,33.8427591805377,5.97510616571055e-09,5.60634665501019e-07
"107049821","SRPK3",107049821,3.75546293687064,1.07217016421881,33.6702569732158,6.52914002954664e-09,6.09015137932477e-07
"426090","ATP13A1",426090,-0.767482295829864,5.50599272879743,33.6478686076268,6.6047207864097e-09,6.1176149584315e-07
"424415","XPR1",424415,-0.600700042120271,6.57093637849107,33.6387534470988,6.63574303367736e-09,6.1176149584315e-07
"421993","ASXL2",421993,-0.904263428500535,3.8661942783017,33.626732684842,6.6768773478558e-09,6.11995630664448e-07
"771142","PIK3R2",771142,-1.09041161113466,5.71989548314092,33.5351401369144,6.99880362500051e-09,6.37816259089845e-07
"428335","LOC428335",428335,-0.524881053751178,7.70387593300406,33.513460528327,7.07725030680379e-09,6.41279760657072e-07
"416449","SUN1",416449,0.527915042824846,7.31750556056307,33.4039380966161,7.48722025933339e-09,6.73262710313545e-07
"428767","ANXA5",428767,-2.97035007933321,10.5539776556663,33.3967005773166,7.51513525417781e-09,6.73262710313545e-07
"424629","FAF1",424629,-0.600146350397025,6.3157354441733,33.3855640210522,7.55829250317859e-09,6.73324967544398e-07
"415713","LOC415713",415713,3.93079974882085,0.136051398727414,33.2621023933499,8.05369641150964e-09,7.10456242282466e-07
"107057333","LOC107057333",107057333,6.49860766379271,-0.623777873943681,33.2594446518137,8.06471108096386e-09,7.10456242282466e-07
"107052672","LOC107052672",107052672,1.91445313532823,2.60107477007555,33.2463638632548,8.11914299550873e-09,7.11299726407635e-07
"107050790","LOC107050790",107050790,-1.79898445802521,3.27852363590666,33.1415733943704,8.56869129595786e-09,7.4655899934068e-07
"548626","PTX3",548626,4.54803162184434,0.318005305631897,33.1058440833035,8.72760062953035e-09,7.5624897913914e-07
"416971","MLEC",416971,-0.496399692827396,6.78086248253237,32.9863419007361,9.28085724470384e-09,7.99818224615592e-07
"396463","POU2F1",396463,-0.666529524955126,6.24752397808094,32.8292775632837,1.00617956136583e-08,8.62431854301514e-07
"107054182","LOC107054182",107054182,3.47412408501377,0.0573788654971778,32.8136125366628,1.01432055280873e-08,8.64735537950968e-07
"107056772","LOC107056772",107056772,3.58445705686009,-0.398702777562055,32.7977434056435,1.02263488659768e-08,8.67161572020294e-07
"427863","GRIP1",427863,1.37103056383091,5.9080260984297,32.7771476726357,1.03352750357637e-08,8.71736469372903e-07
"771795","PRPF38A",771795,0.642026822726943,5.20235523357124,32.7410529721074,1.05289821382012e-08,8.83376030505064e-07
"769051","FAM155B",769051,-0.999729524783692,7.21286078582179,32.6409316870773,1.10855420097176e-08,9.25175998147856e-07
"107053634","ADO",107053634,-0.649425915912136,4.97889236217546,32.6188188970405,1.12123833617814e-08,9.30862633339099e-07
"107049770","LOC107049770",107049770,-2.36238204811077,2.63847784003876,32.581162360943,1.14317398591799e-08,9.44130723682376e-07
"416560","E4F1",416560,0.480511631395159,5.8416851451501,32.4452564272323,1.22597845584713e-08,1.00727152198797e-06
"768878","ACVR1B",768878,-0.667500644930047,5.48776649378403,32.4284554913589,1.23662360489316e-08,1.01078043828819e-06
"100858814","LOC100858814",100858814,5.74089418014738,-0.29738079633147,32.3308472975109,1.30032576806902e-08,1.05739824124464e-06
"768829","LOC768829",768829,2.38880554574384,1.40120952915772,32.3190577076055,1.30823922487983e-08,1.05840558106732e-06
"416973","POP5",416973,1.24769392664394,3.92015535986522,32.1965037667642,1.39341270068258e-08,1.11645219733845e-06
"107048988","DOCK3",107048988,0.857958024113495,7.76241401406798,32.1955887414369,1.39406908666843e-08,1.11645219733845e-06
"417343","HEXDC",417343,0.639355039852354,4.8980366133652,32.0710523422041,1.48635627185084e-08,1.18437946747431e-06
"417229","NAIF1",417229,1.56620612186844,1.94588112362826,32.0253773438071,1.52171652036666e-08,1.20649294317271e-06
"425979","ARHGEF11",425979,-0.973096846533565,5.93681810085144,31.8736036836887,1.6453801027052e-08,1.29804936759186e-06
"769879","BAAT",769879,5.31932072140104,0.628957941596022,31.8536226108247,1.66239336517816e-08,1.30497879166485e-06
"430829","WDR19",430829,0.634807149831593,5.49649862246466,31.7629509391941,1.74183889712473e-08,1.36060785180822e-06
"424289","CCNT2",424289,0.719616906413516,6.09385723605085,31.7337911972555,1.76818800626901e-08,1.37441947134351e-06
"417916","SNRPF",417916,0.930399639613374,5.06842296284553,31.7001200420399,1.79911077687898e-08,1.39163412629122e-06
"107051364","LOC107051364",107051364,-1.72606541629568,2.40491722660507,31.6372546921644,1.85830200435179e-08,1.42655122669739e-06
"428181","SKI",428181,-0.82730147325275,5.52327530589865,31.6331390501649,1.8622444593956e-08,1.42655122669739e-06
"428674","RPTOR",428674,-1.01130321205329,5.09563891786312,31.5600800818424,1.93364023501708e-08,1.47412178878201e-06
"426626","LOC426626",426626,-0.767010028364266,6.45909502395385,31.5413786114503,1.95235261284716e-08,1.47800582405618e-06
"395159","LOC395159",395159,-1.90644454556234,3.62296183310425,31.5363880261341,1.95737669831493e-08,1.47800582405618e-06
"396007","PMEL",396007,3.68911216953689,0.432160482154367,31.5201483681608,1.97381518019643e-08,1.47849951113977e-06
"777320","OTUB1",777320,-1.15657882496319,4.60498625145678,31.5173336233476,1.97667841559961e-08,1.47849951113977e-06
"419752","ARHGEF12",419752,-0.786880437169841,7.03772903469007,31.4979499512918,1.99650931902132e-08,1.48632151510427e-06
"422945","C4H20ORF194",422945,0.89255333773187,9.29670524569457,31.4845090351686,2.0103772413738e-08,1.48965195871329e-06
"771902","C20H20ORF112",771902,-0.877429280623736,5.17424793152029,31.431265655349,2.06626685935123e-08,1.52394388784802e-06
"776930","ZBTB45",776930,2.40028889516232,1.40729967185857,31.4089170329302,2.09018753083563e-08,1.53444924428058e-06
"107053341","LOC107053341",107053341,5.93439156844634,0.245772710252884,31.2903701562677,2.22178971300588e-08,1.6218638709883e-06
"107054359","LOC107054359",107054359,7.93466741139159,0.369415327303671,31.2693297069592,2.24600010225763e-08,1.6218638709883e-06
"428198","EPHA8",428198,4.80782141519768,0.46518839678398,31.2679011501911,2.24765343278424e-08,1.6218638709883e-06
"770310","AJAP1",770310,1.19972439826768,5.07488798084763,31.2657254990373,2.25017375050404e-08,1.6218638709883e-06
"418604","KLHL34",418604,6.26473240550795,-0.156503628731967,31.1462809786836,2.39297387736381e-08,1.71698582684878e-06
"107056703","LOC107056703",107056703,3.62258688482532,-0.375426236845897,31.0826660592184,2.47269718003363e-08,1.76619635963033e-06
"420388","NKTR",420388,0.753066269169267,7.89223337803397,30.9689399312497,2.62190917866371e-08,1.86437730251437e-06
"107055083","LOC107055083",107055083,1.08153723174084,4.06088468725123,30.9053423094512,2.70924965433765e-08,1.91201366755787e-06
"424539","RPF1",424539,0.742414890230427,4.7925568709992,30.9026456411269,2.71301680772228e-08,1.91201366755787e-06
"770937","UQCR10",770937,1.21197450501138,5.71896954365637,30.8756726084682,2.75098716088999e-08,1.93019484116073e-06
"395263","DBI",395263,1.04623687475573,6.52373459176702,30.8266800215563,2.821321652629e-08,1.95917792998381e-06
"100859241","RAD23A",100859241,-0.993777814268894,4.41804274256992,30.8264853092954,2.82160474834689e-08,1.95917792998381e-06
"420049","MVP",420049,5.02225017785747,-0.205596493134254,30.8211583058909,2.82936082465972e-08,1.95917792998381e-06
"396349","MAP2K2",396349,-0.73516477242454,4.8511286555817,30.7206138283588,2.97982535178319e-08,2.05439524361852e-06
"100859555","CLAPS2",100859555,1.16230140242547,6.42662520872323,30.6207527475544,3.13720136754043e-08,2.15353255779604e-06
"396003","PSMB5",396003,-1.20803994141359,5.78861994010185,30.4305263046655,3.46039671980371e-08,2.36515132697963e-06
