"rockdoveid","entrezid","genbankid","name","geneid","logFC","logCPM","F","PValue","FDR"
"8744","RockDoveHPG_Transcript_28237",418523,"XM_416732.5","SH3BGR",418523,4.7378649764699,2.71505230076219,36.7666026217321,1.05205021185274e-08,1.13503067231262e-05
"8706","RockDoveHPG_Transcript_31285",418479,"XM_015299177.1","ADAMTS1",418479,-2.06432086777416,3.92978471849228,36.4560651977547,1.19171557857875e-08,1.21008201867214e-05
"1573","RockDoveHPG_Transcript_86969",101751319,"XM_015274489.1","LOC101751319",101751319,5.08512380768914,0.715270067250106,36.0250208869107,1.42796355675749e-08,1.36941705093043e-05
"1995","RockDoveHPG_Transcript_39683",107049800,"XM_015273599.1","LOC107049800",107049800,5.47500388461474,0.684931616879991,35.5899080539503,1.71312101171283e-08,1.48933376225379e-05
"5077","RockDoveHPG_Transcript_30905",395273,"NM_204582.1","annotated",395273,-2.22168200016518,3.12236417201838,35.5219528059849,1.75297626255237e-08,1.48933376225379e-05
"1113","RockDoveHPG_Transcript_49118",101748797,"XM_004950975.2","LOC101748797",101748797,4.21733700587005,4.38652975141414,35.5276110588183,1.81184155991946e-08,1.48933376225379e-05
"3851","RockDoveHPG_Transcript_43033",107055111,"XM_015298412.1","LOC107055111",107055111,2.29078870550054,4.84509496465634,34.3700787979337,2.8322124445474e-08,2.22225687353533e-05
"2424","RockDoveHPG_Transcript_84887",107051414,"XM_015275015.1","LOC107051414",107051414,8.03597596590244,0.137985436749526,34.1289126633733,3.62117841964946e-08,2.66988767464854e-05
"280","RockDoveHPG_Transcript_32015",100857976,"XM_003643545.3","S1PR2",100857976,3.28710223239835,3.72874509383006,33.7323627039289,3.7120440384408e-08,2.66988767464854e-05
"9702","RockDoveHPG_Transcript_38868",419759,"XM_015298213.1","ZBTB16",419759,-2.1584694416838,3.30087062460335,33.3830640289487,4.27749631281077e-08,2.95352565406958e-05
"5524","RockDoveHPG_Transcript_25064",395805,"XR_001464025.1","MYOM1",395805,3.43774422905255,1.96315538693702,33.0824485909037,4.85348984665174e-08,3.22234391280394e-05
"15139","RockDoveHPG_Transcript_36590",428247,"XM_004948063.2","HTR3A",428247,-1.88753632005069,2.68301253746317,32.2664656511273,6.84702579752621e-08,4.37753182655176e-05
"8902","RockDoveHPG_Transcript_20292",418721,"XM_416920.5","TMEM182",418721,3.61608457632087,1.47084833443662,32.134602576634,7.23977988584091e-08,4.46332429962092e-05
"2461","RockDoveHPG_Transcript_61714",107051542,"XM_015275106.1","mRNA",107051542,6.03418600925731,1.38943621868539,31.8683622446661,8.19721809120813e-08,4.87932340311844e-05
"1960","NODE_22534_length_782_cov_2.45117",107049603,"XM_015273318.1","unclassified transcription discrepancy",107049603,-3.38659415765821,2.5477281018735,31.664983807496,8.85575990680812e-08,5.09560425037739e-05
"12421","NODE_106976_length_276_cov_1.57919",423298,"NM_001079481.1","annotated",423298,6.46191988596956,2.16781490337874,31.5457180008805,9.46204534352633e-08,5.26883311999844e-05
"12889","RockDoveHPG_Transcript_19712",423890,"XM_421754.5","DUSP5",423890,-1.882319575776,4.31109990718903,31.0333760283453,1.15563524014485e-07,6.23392984855636e-05
"3284","NODE_225894_length_196_cov_1.85816",107053637,"XR_001467049.1","LOC107053637",107053637,5.40750404066588,0.606173283551118,30.9221365995351,1.21829498073814e-07,6.37279029015204e-05
"1937","RockDoveHPG_Transcript_47511",107049496,"XM_015273155.1","unclassified transcription discrepancy",107049496,3.20355803789602,3.43897984049191,30.720963717563,1.32346399753177e-07,6.62767330057087e-05
"11223","NODE_153315_length_235_cov_1.68889",421721,"XM_015284471.1","TRDN",421721,5.21943380066534,0.447554617906108,30.6852290177439,1.3438104826786e-07,6.62767330057087e-05
"8224","NODE_110722_length_271_cov_1.2963",417873,"XM_015281916.1","MYF6",417873,5.54715703472908,-0.897187438443843,31.9711515007241,1.3874029790959e-07,6.65259728476483e-05
"4433","RockDoveHPG_Transcript_51588",107057244,"XR_001471380.1","LOC107057244",107057244,3.06185555741539,1.6255514251169,30.0161227584112,1.78531827919309e-07,8.32923355011653e-05
"6070","RockDoveHPG_Transcript_20121",396459,"XM_015284574.1","PVALB",396459,3.48526139488119,5.70839921651917,29.6827178635627,2.09993413830288e-07,9.53922713036429e-05
"15320","RockDoveHPG_Transcript_20327",428580,"XM_015283985.1","ZBTB18",428580,0.805353786165091,5.71614674649238,29.4849624671418,2.24309164217882e-07,9.92826869930534e-05
"2115","RockDoveHPG_Transcript_30918",107050461,"XM_015274211.1","LOC107050461",107050461,3.96065590880658,4.67724307772981,29.1362777819464,2.69929361134246e-07,0.000116488015797484
"10981","RockDoveHPG_Transcript_72442",421416,"NM_001045836.1","annotated",421416,-2.11030594941141,2.53367771177668,28.5424174660068,3.36987816245402e-07,0.000141880089854344
"6130","NODE_126408_length_255_cov_1.815",396531,"NM_001007477.3","LOC396531",396531,4.1635210644886,0.438016240924882,28.1118952005324,4.06998299507125e-07,0.000167276301097428
"12441","RockDoveHPG_Transcript_16488",423324,"XR_001466806.1","PPP2R3C",423324,1.20755190953812,5.40098016905744,27.9243032874991,4.40698808036558e-07,0.000176914949402955
"12776","NODE_107833_length_275_cov_2.64545",423744,"XM_004942083.2","MYOZ1",423744,3.55450942792467,0.800497384564647,27.5038978873696,5.29452468612543e-07,0.000207713829845221
"4529","RockDoveHPG_Transcript_52191",373901,"NM_204112.1","annotated",373901,2.1482451990676,1.46943716410872,27.3664876614676,5.61978641511917e-07,0.000215575006883971
"4668","RockDoveHPG_Transcript_66423",374069,"NM_204228.2","MYH1B",374069,4.12446287071836,0.890981141579655,27.3180899456439,6.26390374682573e-07,0.000230112152927879
"1393","RockDoveHPG_Transcript_31691",101750363,"XM_004945690.2","PRF1",101750363,2.55497939257331,5.08827097546811,27.1429968830658,6.26536391357336e-07,0.000230112152927879
"15067","RockDoveHPG_Transcript_40750",428137,"XM_425694.5","EMILIN3",428137,2.53987151242053,0.76903369164308,26.9027088489297,6.8834299226428e-07,0.000247545348593042
"1031","RockDoveHPG_Transcript_82628",101748356,"XR_001462674.1","LOC101748356",101748356,5.51267011488061,-0.954563280718268,27.1243959643146,7.63344681166911e-07,0.000268915426251086
"2459","RockDoveHPG_Transcript_50446",107051530,"XR_001463161.1","LOC107051530",107051530,4.31251484604227,0.807256624976838,26.3803093868805,8.67238820874448e-07,0.000299405530518695
"10575","RockDoveHPG_Transcript_35706",420893,"XM_418978.5","MYLK4",420893,3.00824604181241,3.652516607128,26.22026193003,9.33279890089573e-07,0.000315887793386788
"4863","RockDoveHPG_Transcript_14593",378907,"XM_015278672.1","SGMS1",378907,-0.856001550123153,4.64045054104048,26.0982548323692,9.80079634141746e-07,0.000325348743164516
"15827","NODE_107688_length_275_cov_1.30455",430746,"XM_004951077.2","LOC430746",430746,2.93233762071784,1.60995351378645,26.0167957809455,1.01589325714376e-06,0.000330874517071994
"2232","RockDoveHPG_Transcript_39901",107050824,"XR_001462790.1","LOC107050824",107050824,1.98650667973201,5.25603938300706,25.8982754424042,1.07476220571731e-06,0.000343565651760966
"2391","RockDoveHPG_Transcript_15311",107051321,"XM_015274942.1","LOC107051321",107051321,2.4419034651206,5.00659739402044,25.3688478799444,1.36498109880731e-06,0.000426361425704428
"1431","RockDoveHPG_Transcript_37815",101750533,"XM_015300215.1","LOC101750533",101750533,1.62230155423463,4.76839096294891,25.3119826793089,1.38701457780219e-06,0.000426361425704428
"2089","NODE_36678_length_529_cov_1.98734",107050337,"XM_015274106.1","LOC107050337",107050337,-3.07689750660029,-0.299401827524664,25.2782940944739,1.40786706436985e-06,0.000426361425704428
"10197","RockDoveHPG_Transcript_23727",420425,"XM_004939121.2","CSRNP1",420425,-0.787358143615009,5.11337665308927,24.8578714744647,1.69655406684357e-06,0.000504929591411272
"16700","RockDoveHPG_Transcript_19199",770787,"XM_004940680.2","FHL1",770787,2.92652910730452,3.69187999281651,24.7181416164335,1.81309395842709e-06,0.000530468269667262
"4867","RockDoveHPG_Transcript_36080",378911,"XM_015291631.1","GHSR",378911,3.89426528516466,4.42788116265357,24.6984089902317,1.86957469659572e-06,0.000531437099118841
"2150","RockDoveHPG_Transcript_58715",107050575,"XM_015274299.1","LOC107050575",107050575,3.91618925021521,2.31164304681689,24.6438645974661,1.87797839452261e-06,0.000531437099118841
"15904","RockDoveHPG_Transcript_67462",431476,"XM_015298665.1","CA14",431476,3.64646650433869,0.135275313252775,24.3721586009466,2.10598753926905e-06,0.000586347691981651
"12834","RockDoveHPG_Transcript_12884",423824,"XM_004942165.2","KNDC1",423824,1.96404241131667,5.33656975267547,24.300822880307,2.18492060736838e-06,0.000596358560335111
"4634","RockDoveHPG_Transcript_3478",374027,"XM_015289866.1","35414734",374027,2.23585373134528,3.97520896299999,24.2540905068545,2.22085533777735e-06,0.000596358560335111
"2029","RockDoveHPG_Transcript_54409",107049998,"XR_001462310.1","LOC107049998",107049998,2.7161890845639,1.54635344512558,24.2282826319086,2.24558605154572e-06,0.000596358560335111
"3484","RockDoveHPG_Transcript_64772",107054155,"XR_001468162.1","LOC107054155",107054155,2.94086130191415,0.668909792028784,23.7101893972469,2.83101929199102e-06,0.000740440227550742
"15633","RockDoveHPG_Transcript_54435",429116,"NM_001040468.1","annotated",429116,-1.81605428259329,6.09212308933397,23.5439030673307,3.06830197241589e-06,0.00079052281563945
"15918","RockDoveHPG_Transcript_31155",431579,"XM_015277347.1","ELOVL7",431579,-1.52568998668482,4.52568285729746,23.4835193107029,3.13387016212218e-06,0.000795542157919899
"9755","RockDoveHPG_Transcript_15345",419829,"XM_015299084.1","KLHDC8A",419829,-0.8889202225778,5.02281571488429,23.4320676166688,3.20708199275138e-06,0.000800228585172361
"9637","RockDoveHPG_Transcript_16186",419669,"XM_015297865.1","RNF19B",419669,-0.960865730932595,4.90074652679889,23.4058546902309,3.24504697961217e-06,0.000800228585172361
"1870","RockDoveHPG_Transcript_78202",107049255,"XM_015272587.1","LOC107049255",107049255,2.91962132633545,0.353181594337621,23.2701875215142,3.44896421713939e-06,0.000829575315372076
"2444","RockDoveHPG_Transcript_56156",107051488,"XR_001463143.1","LOC107051488",107051488,3.92756926665067,2.44779881252593,23.2766390686394,3.46016815587936e-06,0.000829575315372076
"2177","RockDoveHPG_Transcript_66154",107050640,"XM_015274352.1","LOC107050640",107050640,1.55355568174259,3.6430259992471,23.1039070553865,3.7167623359801e-06,0.000878887006077925
"7479","RockDoveHPG_Transcript_31794",416874,"NM_001271929.1","MYL2",416874,2.46687890791863,4.08630673566667,23.0617252104689,3.80253088121542e-06,0.000887017406372169
"11900","RockDoveHPG_Transcript_10126",422608,"NM_001031144.2","annotated",422608,1.13188070777522,5.13688336543376,23.0058850769491,3.88443639135686e-06,0.000894041879834696
"1773","NODE_43376_length_466_cov_2.26034",106182184,"NM_001312902.1","DMB1",106182184,2.11547940636512,1.23285732969378,22.9597823664287,3.9659373685517e-06,0.00090078961652552
"5283","RockDoveHPG_Transcript_59022",395515,"XM_015284009.1","TXLNB",395515,3.75185828040172,-0.811210331152667,22.9990041365328,4.15106625176665e-06,0.000930593579714232
"7510","RockDoveHPG_Transcript_15187",416912,"XM_015275311.1","PITPNB",416912,0.880835290074592,7.04673241799866,22.5889848337973,4.68799436570326e-06,0.00103382873526559
"5595","RockDoveHPG_Transcript_13063",395883,"XM_015280589.1","TMOD1",395883,1.63755948304437,4.97462927051411,22.5694752303776,4.73134457687298e-06,0.00103382873526559
"2270","NODE_179805_length_221_cov_1.76506",107050913,"XM_015274598.1","LOC107050913",107050913,3.86507036238326,0.410383033578306,22.4347301646166,5.03330512916424e-06,0.00108432574809155
"5485","RockDoveHPG_Transcript_71967",395761,"XM_015286576.1","TNNT3",395761,4.15605297570366,3.87825443610725,22.4569513694016,5.08807702441289e-06,0.00108432574809155
"2810","RockDoveHPG_Transcript_66627",107052498,"XR_001464989.1","LOC107052498",107052498,2.94103338146516,0.134184725668849,22.3579469217809,5.20415327806311e-06,0.00109198174649735
"5780","RockDoveHPG_Transcript_10478",396106,"XM_015294997.1","unclassified transcription discrepancy",396106,2.46866481993543,5.53284386333179,22.3719203298341,5.25052050511413e-06,0.00109198174649735
"12765","RockDoveHPG_Transcript_25066",423733,"NM_001168006.1","DUPD1",423733,3.04837726466692,2.09788474464476,22.1748295690676,5.65405331921263e-06,0.00116190795709819
"1160","RockDoveHPG_Transcript_17007",101749060,"XM_015277886.1","LOC101749060",101749060,-1.11228714078161,4.79200500195058,22.0736231322362,5.91947643841915e-06,0.00120214120329402
"935","RockDoveHPG_Transcript_32982",101747860,"XM_015300575.1","LOC101747860",101747860,1.16732192812431,5.72150982944201,22.0144668286594,6.08045083655196e-06,0.00122047374814605
"6125","RockDoveHPG_Transcript_20361",396525,"NM_205517.1","7630",396525,2.46821319556087,4.44524699245944,21.901634543087,6.4353895225958e-06,0.00127083990039774
"14576","RockDoveHPG_Transcript_1402",427281,"XM_424864.5","RNF38",427281,1.95479738571576,12.3542999153709,21.8602416883219,6.52137555521354e-06,0.00127083990039774
"5335","RockDoveHPG_Transcript_17333",395583,"NM_001097524.1","annotated",395583,-0.953891133733791,4.7313092434858,21.8498466210187,6.552239087904e-06,0.00127083990039774
"6841","RockDoveHPG_Transcript_18733",416044,"NM_001006140.2","CCDC174",416044,0.978761971380353,4.75914836582563,21.8093270178753,6.67396848528999e-06,0.00128006715547862
"117","RockDoveHPG_Transcript_28244",100857380,"XM_015273518.1","LOC100857380",100857380,-1.43358235715328,4.55663776450226,21.641286660651,7.20384466765281e-06,0.00136410156376934
"11267","RockDoveHPG_Transcript_13884",421779,"NM_001278010.1","annotated",421779,0.988787596537686,5.62710898378472,21.6211490934681,7.27015084386395e-06,0.00136410156376934
"12028","RockDoveHPG_Transcript_18859",422772,"XM_015285480.1","GNPDA2",422772,1.57255292433967,6.12766494629863,21.4977824718298,7.70162960875945e-06,0.00142952183125167
"9468","RockDoveHPG_Transcript_3539",419443,"XM_015297151.1","TMEM201",419443,-0.91942401290325,5.21408294791211,21.2862460815627,8.46853610423965e-06,0.00155514755565303
"5872","RockDoveHPG_Transcript_2604",396214,"XM_015278201.1","PLP1",396214,-3.78676684599352,10.5615270954902,21.2605223596744,8.75155773319937e-06,0.0015902041009525
"4617","RockDoveHPG_Transcript_18776",374006,"NM_204186.1","annotated",374006,-1.00241455002227,8.15534965776134,21.0708590826476,9.3436271124257e-06,0.00168010095015305
"12086","RockDoveHPG_Transcript_13883",422853,"XR_001466431.1","C4H4ORF50",422853,2.34723784387067,11.2672633544008,20.8067863860508,1.05966027064665e-05,0.00188575830844356
"9775","RockDoveHPG_Transcript_58380",419860,"NM_001190924.3","G0S2",419860,3.1259143816657,2.97181953364741,20.6229769120751,1.14830580217457e-05,0.00202265864868749
"13051","NODE_174193_length_223_cov_0.833333",424095,"XM_421950.5","CPO",424095,-3.06645767388899,-1.41607477525733,20.8251112909042,1.18724655818359e-05,0.00207012627145102
"4817","RockDoveHPG_Transcript_55973",374266,"XM_015281203.1","XIRP1",374266,4.97030236252683,-0.0425365838928732,20.8320786081578,1.38084480741465e-05,0.00238361430655916
"2054","NODE_228504_length_195_cov_1.62143",107050161,"XM_015273941.1","unclassified transcription discrepancy",107050161,2.26081100098167,1.0460480547332,20.0569557511994,1.4877040319572e-05,0.00254264821778666
"4897","RockDoveHPG_Transcript_29175",386585,"NM_204421.1","15846441",386585,3.20490335384587,2.4227056014452,20.032404334019,1.50750423422902e-05,0.00255122922463346
"4716","RockDoveHPG_Transcript_10384",374126,"XM_015289086.1","NAB1",374126,-0.512982491625502,6.26487327789869,19.9942714771119,1.53129237438112e-05,0.00256632708413271
"16661","RockDoveHPG_Transcript_15601",770670,"XM_004937262.2","ZSWIM6",770670,1.49050803150657,3.61479362362422,19.8993964500189,1.59975015320409e-05,0.00265527761005855
"13118","RockDoveHPG_Transcript_13697",424187,"NM_001031255.2","annotated",424187,-2.42975949716833,3.42393524145972,19.8370096841601,1.6464549444965e-05,0.00270677192875224
"3733","NODE_44259_length_459_cov_5.10149",107054798,"XR_001469460.1","LOC107054798",107054798,-2.18214010496356,0.576647015222702,19.7644087309895,1.70255653144466e-05,0.00277259724960356
"9304","RockDoveHPG_Transcript_11185",419225,"XM_417402.5","SS18L1",419225,1.03342584822152,4.33726342068849,19.7141390947548,1.74253787675895e-05,0.002811185871833
"1319","RockDoveHPG_Transcript_80964",101749936,"XR_001466757.1","LOC101749936",101749936,3.24144646622398,-1.31497028509429,19.9195950990681,1.77268037542859e-05,0.00283333413339336
"12014","RockDoveHPG_Transcript_21648",422756,"XM_420710.5","RASL11B",422756,-1.06546728472864,5.16130295504953,19.5962851428772,1.84005866595577e-05,0.00291404520107602
"590","RockDoveHPG_Transcript_36753",100859084,"XM_015273578.1","LOC100859084",100859084,2.7384322896527,6.00709217932182,19.4676907548197,1.98852527872554e-05,0.00312053848739638
"6186","NODE_251807_length_185_cov_2.02308",404773,"NM_213580.2","annotated",404773,3.20061649121326,0.408058158803364,19.0946167370918,2.32208829205933e-05,0.0036111610898674
"16525","RockDoveHPG_Transcript_10855",770238,"XM_003643019.3","KLF9",770238,-0.869034180860995,5.64698242894051,19.0476143939928,2.37262115385996e-05,0.00365680235338667
"7934","RockDoveHPG_Transcript_67432",417506,"XM_015295706.1","MYL10",417506,2.72184827761412,0.525227386384416,19.0018100275051,2.42363297482507e-05,0.00370236747003808
"4860","RockDoveHPG_Transcript_19997",378903,"XM_015281262.1","CREM",378903,-0.765280460266313,6.36677897099263,18.8778773590175,2.56732386331843e-05,0.00388746881829848
"462","RockDoveHPG_Transcript_63460",100858647,"XM_003641514.3","LOC100858647",100858647,-3.14618427243818,2.5538776203995,18.7181023615251,2.76628544422396e-05,0.00415231472506035
"2189","RockDoveHPG_Transcript_40035",107050686,"XM_015274394.1","LOC107050686",107050686,2.01691302757288,4.82726183882782,18.6413780465124,2.87148724594601e-05,0.00427307007237242
"2195","RockDoveHPG_Transcript_59247",107050718,"XM_015274430.1","LOC107050718",107050718,1.60242387141953,4.98019915670609,18.6071673887646,2.91495205795608e-05,0.00430067542089213
"2433","RockDoveHPG_Transcript_34310",107051447,"XM_015275053.1","LOC107051447",107051447,1.84180822723938,4.42531965240855,18.5643698524223,2.97367098408944e-05,0.00435012784130101
"12081","RockDoveHPG_Transcript_15628",422847,"XM_004936168.2","ZBTB49",422847,1.32491754191986,5.46249364241426,18.5363457497888,3.01034390581589e-05,0.00436676945396587
"5699","RockDoveHPG_Transcript_76773",396009,"NM_205114.1","annotated",396009,3.11785658760203,0.588163185814648,18.5042216340541,3.05528374144377e-05,0.00437694073401026
"6013","RockDoveHPG_Transcript_84986",396386,"NM_205417.1","annotated",396386,3.50924224608093,2.23607184721571,18.5000429507659,3.07595094677923e-05,0.00437694073401026
"1654","RockDoveHPG_Transcript_20385",101751794,"XR_213221.2","LOC101751794",101751794,1.17176520412371,4.55275823374187,18.477625852442,3.09342352884516e-05,0.00437694073401026
"15968","RockDoveHPG_Transcript_36773",432368,"XM_419196.5","SNAI2",432368,1.3306957859741,3.73179440863934,18.4324199061082,3.15936674875227e-05,0.00443390152983428
"8112","RockDoveHPG_Transcript_12608",417730,"XM_015301481.1","CD36",417730,1.60685175967291,5.47099402693789,18.4066591579659,3.20063759975322e-05,0.00445559727797904
"7914","RockDoveHPG_Transcript_23280",417481,"XM_415729.5","AUTS2",417481,1.66995437104774,4.43999347850503,18.3649037894552,3.26141862031339e-05,0.00450388865790798
"13841","RockDoveHPG_Transcript_53361",425213,"NM_001277900.1","GRP",425213,-2.23087246780672,3.05729434861527,18.2127501769912,3.50077099548727e-05,0.00479605626381756
"7646","RockDoveHPG_Transcript_40330",417117,"XM_015279828.1","DAB2IP",417117,-1.16684476708961,5.8374456459238,18.1790666654962,3.55634761486565e-05,0.00483383248250479
"688","RockDoveHPG_Transcript_12839",100859468,"XM_015278558.1","LOC100859468",100859468,-1.12011880131515,4.95471069926468,18.1240947317655,3.64898558131027e-05,0.00492099914879514
"1335","RockDoveHPG_Transcript_20898",101750033,"XM_004947467.2","ANGPTL7",101750033,2.05967526839885,1.86002872214267,18.0017676800806,3.8640461246117e-05,0.00514534644850262
"803","NODE_282253_length_166_cov_3.23423",100859892,"XM_015280042.1","SEMA6CL",100859892,3.09569966461146,1.46832402968873,17.997712046916,3.87495677386943e-05,0.00514534644850262
"7309","RockDoveHPG_Transcript_12491",416659,"XM_414956.5","NAA60",416659,0.601442355752287,5.22034449458975,17.8441409209905,4.16032333942121e-05,0.00548209935000679
"2147","RockDoveHPG_Transcript_46148",107050569,"XM_015274293.1","mRNA",107050569,1.81314457029124,2.70018246283842,17.7054162919493,4.44017273954069e-05,0.00580653498711752
"2024","RockDoveHPG_Transcript_87478",107049971,"XM_015273776.1","LOC107049971",107049971,3.4989351640722,0.0263725925526219,17.6853303987766,4.48225169709349e-05,0.00581749088685923
"2442","RockDoveHPG_Transcript_51879",107051483,"XM_015275076.1","LOC107051483",107051483,2.74646422999956,2.83653870449663,17.6668314938423,4.52539328157517e-05,0.00582965215123511
"2229","NODE_183985_length_219_cov_1.32927",107050820,"XM_015274527.1","unclassified transcription discrepancy",107050820,2.75823211655898,0.726944434220321,17.6403159837784,4.57919878474614e-05,0.00585526884609539
"8499","RockDoveHPG_Transcript_44428",418221,"XM_015291370.1","ENDOUL",418221,1.97027287249843,0.394110112940673,17.560812507078,4.75232856504077e-05,0.00603196291836278
"17218","RockDoveHPG_Transcript_11029",777244,"XM_015291786.1","SHOX2",777244,1.95435179628253,4.98445863339462,17.5513809614722,4.79288441255569e-05,0.00603903435982017
"5646","RockDoveHPG_Transcript_12880",395946,"XM_015289637.1","SCN9A",395946,1.14688351554779,6.56025682243726,17.4994764296411,4.89140023716078e-05,0.00611850368796155
"4887","RockDoveHPG_Transcript_41759",386573,"NM_204412.1","55118741",386573,1.38414663293745,1.71680149831608,17.4574426947275,4.98909311748194e-05,0.00619580758230023
"2266","NODE_194098_length_214_cov_1.67925",107050906,"XM_015274595.1","mRNA",107050906,3.50987205230077,-0.918649043683125,17.4339252409806,5.04461576584332e-05,0.00620682982175161
"15337","RockDoveHPG_Transcript_11739",428607,"XM_015284116.1","PCMT1",428607,1.358294836253,12.5810996572965,17.4233105357398,5.06988184953642e-05,0.00620682982175161
"298","RockDoveHPG_Transcript_29219",100858040,"XM_015293565.1","LOC100858040",100858040,2.41870828757648,0.845106382007739,17.3605082688514,5.22202892050777e-05,0.0063480748750567
"16238","RockDoveHPG_Transcript_12445",769230,"XM_003643060.3","PCSK1",769230,-1.01972840565657,5.63522805987701,17.2947290632031,5.3863786046908e-05,0.00650207464854354
"16019","RockDoveHPG_Transcript_28305",768091,"NM_001077234.1","annotated",768091,-1.02390722760168,6.51962013442249,17.2458872339856,5.51181023679655e-05,0.00657757000476387
"10325","RockDoveHPG_Transcript_15336",420582,"XM_015281893.1","NXPH1",420582,1.40045496902817,5.39439306603981,17.2348879781512,5.54519127158921e-05,0.00657757000476387
"5489","RockDoveHPG_Transcript_57163",395766,"XM_015298197.1","USP2",395766,-0.956494678434896,5.01387985691236,17.2150184202305,5.59261524639356e-05,0.00657757000476387
"16812","RockDoveHPG_Transcript_10337",771199,"XM_015301571.1","GPR34",771199,2.78644468736063,3.64719349182517,17.2222156851604,5.60133698702519e-05,0.00657757000476387
"13350","RockDoveHPG_Transcript_12432",424475,"XM_015290627.1","PALMD",424475,1.7315073212513,3.17850861377473,17.121216440461,5.84564168164609e-05,0.0068180720749037
"15674","RockDoveHPG_Transcript_37166",429272,"XM_015273905.1","mRNA",429272,3.0739668859162,4.88688182720788,17.110035741605,5.96447649292809e-05,0.00690998612220971
"11791","RockDoveHPG_Transcript_10057",422465,"XM_015276712.1","ZNF827",422465,0.757806710806949,5.8325733071848,16.9804524094657,6.24741047464218e-05,0.00718951997421823
"5627","RockDoveHPG_Transcript_27980",395925,"XM_004947965.2","KCNJ5",395925,-1.48004048372064,2.75221459665181,16.9427798760672,6.35963130925351e-05,0.00727019573909497
"922","RockDoveHPG_Transcript_42147",101747801,"XM_015300306.1","IKZF4",101747801,1.74827242559773,2.32889892553089,16.7338419926791,7.0203817323087e-05,0.00797275193836269
"5712","RockDoveHPG_Transcript_31764",396024,"NM_205126.1","annotated",396024,1.60317411461324,4.0215736513423,16.6671647345495,7.24564440756832e-05,0.00817479174924473
"5242","RockDoveHPG_Transcript_44256",395468,"XM_015295666.1","CCL4",395468,2.42413152342747,1.17118641750201,16.6255955539488,7.38979478234956e-05,0.00826393279375503
"5884","RockDoveHPG_Transcript_56504",396227,"NM_205290.1","annotated",396227,2.76211268789776,2.41781395056435,16.6165808060692,7.4299399518294e-05,0.00826393279375503
"8690","RockDoveHPG_Transcript_15577",418461,"NM_001030792.2","annotated",418461,0.825266609822238,9.12206551545321,16.6033100387337,7.46827433568407e-05,0.00826393279375503
"9995","RockDoveHPG_Transcript_67112",420148,"XM_418264.5","KLF2",420148,-1.28218529749376,2.90350264270776,16.567663226235,7.59557583430962e-05,0.00835126306062755
