"rockdoveid","entrezid","genbankid","name","geneid","logFC","logCPM","F","PValue","FDR"
"528","RockDoveHPG_Transcript_22150",100858879,"XM_015279932.1","TTYH2",100858879,-3.86119933938765,5.48899178902612,58.0896488710503,2.79582752651984e-12,1.72362767009948e-09
"622","RockDoveHPG_Transcript_36218",100859224,"XM_003641991.3","LOC100859224",100859224,-6.58029789395304,3.38151671887349,57.5982533885033,3.25920277996193e-12,1.94001235819665e-09
"13435","RockDoveHPG_Transcript_10182",424576,"XM_015290994.1","SLC6A9",424576,-4.36831526545906,6.77775947503903,57.2270626053599,3.98459193989778e-12,2.29273420221718e-09
"13998","RockDoveHPG_Transcript_13810",425976,"XM_015298414.1","BCAN",425976,-5.03435180324674,4.85949516990148,57.0272011370152,4.14252504336526e-12,2.29588957188248e-09
"15019","RockDoveHPG_Transcript_40043",428021,"XM_015274914.1","ZIC2",428021,-6.90465954622181,4.33365722888124,57.8089156409237,4.25608077280961e-12,2.29588957188248e-09
"4639","RockDoveHPG_Transcript_8500",374033,"NM_204204.1","annotated",374033,-3.49631694873507,7.05162238729567,56.6555684865595,4.75085352601258e-12,2.48512828987967e-09
"788","RockDoveHPG_Transcript_4992",100859848,"XM_003641852.3","LOC100859848",100859848,-3.25935447318294,7.61753976074585,55.7759500868875,6.53483026353549e-12,3.31777176497499e-09
"5947","RockDoveHPG_Transcript_20436",396300,"NM_205353.2","annotated",396300,-3.59930821353979,3.78971012227298,55.2929831569299,7.60967151761485e-12,3.75308999248765e-09
"9256","RockDoveHPG_Transcript_16047",419167,"XM_417347.4","SLC32A1",419167,-5.21428844045524,5.83978832723638,54.9186016354817,8.96408600234562e-12,4.29827923812473e-09
"13449","RockDoveHPG_Transcript_25602",424593,"XM_003641687.3","SEPP1L",424593,-5.42511481013052,7.56710568269471,54.4570132882856,1.13478292233652e-11,5.29422237983053e-09
"5326","RockDoveHPG_Transcript_13469",395573,"XM_015284463.1","SOX10",395573,-6.83857711093104,4.98436843983147,53.9263888890179,1.35754256564412e-11,6.16681572846023e-09
"9526","RockDoveHPG_Transcript_18997",419521,"NM_001030884.1","annotated",419521,-4.16647487976888,5.17975004721279,52.55211428513,2.17011398611888e-11,9.38278247864215e-09
"16100","RockDoveHPG_Transcript_27187",768711,"XM_001232058.4","TIMP4",768711,-2.95188042346226,5.7252351953929,52.4995726047152,2.17420518564295e-11,9.38278247864215e-09
"9889","RockDoveHPG_Transcript_26162",420006,"XM_003642818.3","MPP2",420006,-4.18250977694027,5.414343996274,51.9197664379137,2.78438270975674e-11,1.172293032581e-08
"9468","RockDoveHPG_Transcript_3539",419443,"XM_015297151.1","TMEM201",419443,-1.53741512418108,5.21408294791211,50.7332227629194,4.21310501270142e-11,1.73158616022028e-08
"14265","RockDoveHPG_Transcript_12878",426690,"XM_424313.5","ETNK2",426690,-4.15707523044271,4.24417493980116,50.4381687070074,4.73838119577847e-11,1.90218456282623e-08
"10987","RockDoveHPG_Transcript_18435",421422,"XM_015283803.1","DAAM2",421422,-2.71041471669795,7.57018800052847,50.2698640168022,5.07108973231105e-11,1.98948070361712e-08
"10733","RockDoveHPG_Transcript_2226",421088,"NM_001004765.2","annotated",421088,-4.09699432991632,8.4452132754798,49.7978081901204,6.30970151578956e-11,2.42040150145688e-08
"1520","RockDoveHPG_Transcript_22852",101751011,"XM_004946783.2","OMG",101751011,-3.55483737470521,5.53676939528605,49.5727770169012,6.70211569341462e-11,2.51504176303746e-08
"15237","RockDoveHPG_Transcript_17451",428437,"XM_425997.5","CHN2",428437,-2.26648847573696,6.50499760662559,49.3919265939865,7.03602069283993e-11,2.58416572765538e-08
"16979","RockDoveHPG_Transcript_37730",771826,"XM_001235050.4","ERMN",771826,-4.36892375084701,5.462767031475,49.4113769904747,7.38184909346881e-11,2.65469748023872e-08
"8124","RockDoveHPG_Transcript_22203",417748,"NM_001081699.1","annotated",417748,-4.80298289486692,3.06769106169176,49.0883397431032,7.89183604015197e-11,2.75871139073411e-08
"10945","RockDoveHPG_Transcript_23597",421369,"XM_015283878.1","ATF3",421369,-2.96294164320578,3.70046225226365,49.0198872602196,8.10166021462373e-11,2.75871139073411e-08
"8117","RockDoveHPG_Transcript_25700",417737,"XM_004937502.2","MLC1",417737,-3.98220634821657,5.40928819437827,49.0874972011495,8.15052027154672e-11,2.75871139073411e-08
"13123","RockDoveHPG_Transcript_10134",424192,"NM_001037836.1","annotated",424192,-2.31057326023442,6.54095431604446,48.9247665383541,8.41484686236117e-11,2.75976495453919e-08
"9390","RockDoveHPG_Transcript_13046",419338,"XM_417504.4","BCAS1",419338,-3.68055997720297,7.41979080815039,49.0147591522416,8.4733833038221e-11,2.75976495453919e-08
"2635","RockDoveHPG_Transcript_59498",107051987,"XM_015277929.1","POU3F3",107051987,-5.40618334208787,2.81384666576337,48.6985947981657,9.16472567983832e-11,2.92965730898831e-08
"11445","RockDoveHPG_Transcript_33807",422010,"XM_004935868.2","STMN4",422010,-2.59267823706756,6.35652766867479,48.569086011237,9.6806319745369e-11,3.03831034808102e-08
"10176","RockDoveHPG_Transcript_26145",420397,"XM_015281085.1","GJC2",420397,-2.92516065959579,6.55452193175613,47.4299067200338,1.52377116973262e-10,4.6970246307008e-08
"6882","RockDoveHPG_Transcript_20754",416093,"XM_015293234.1","EIF4E3",416093,-3.1583190646216,5.59215892568534,46.971721117346,1.81507106804874e-10,5.4967994345013e-08
"9702","RockDoveHPG_Transcript_38868",419759,"XM_015298213.1","ZBTB16",419759,-2.85962210987321,3.30087062460335,46.8476416669841,1.87253495808151e-10,5.57305145627639e-08
"13002","RockDoveHPG_Transcript_26356",424038,"NM_001302142.1","S100B",424038,-4.4545982683167,5.50215728260701,46.7476846909803,2.04554303111241e-10,5.98477352594279e-08
"5177","RockDoveHPG_Transcript_18965",395393,"NM_204673.1","annotated",395393,-3.74448041159064,6.1146639332238,46.2145954062741,2.46082182037057e-10,7.06089321279789e-08
"5615","RockDoveHPG_Transcript_20451",395910,"NM_205043.1","annotated",395910,-3.73098154512206,3.99900142159944,46.1145834178293,2.49515980755805e-10,7.06089321279789e-08
"9266","RockDoveHPG_Transcript_19028",419178,"NM_001040464.1","annotated",419178,-3.65487989133859,4.15812172001796,45.3686174263931,3.34258343991819e-10,9.30639924836578e-08
"6236","RockDoveHPG_Transcript_41818",414340,"NM_001001608.2","AvBD5",414340,-6.77303497942976,3.12154880178341,45.3452842030888,3.39780979204372e-10,9.30999883019979e-08
"3289","RockDoveHPG_Transcript_34007",107053650,"XM_015288240.1","DDIT4",107053650,-2.74881284189808,4.85210371135133,45.2653760726352,3.48463082838255e-10,9.39870271242806e-08
"14950","RockDoveHPG_Transcript_17995",427906,"XM_015288343.1","ELFN2",427906,-3.40849862632592,4.55303124380387,45.2194470189803,3.54782379431238e-10,9.42192835960311e-08
"809","RockDoveHPG_Transcript_28147",100859906,"XM_015297238.1","LOC100859906",100859906,-4.31372738601411,3.0907318972514,44.9038182474672,3.99707439157963e-10,1.04541663859769e-07
"6273","RockDoveHPG_Transcript_62972",414884,"XM_015281333.1","CCK",414884,-5.85893998152118,5.52434642072295,45.011018312658,4.05887538126211e-10,1.04573592285592e-07
"8524","RockDoveHPG_Transcript_1983",418251,"XM_015292681.1","A2M",418251,-3.57165548929498,7.56301253659096,44.5415920645839,4.76673636679277e-10,1.21005004652319e-07
"5455","RockDoveHPG_Transcript_26387",395722,"XM_015285088.1","CLU",395722,-2.97679964166833,8.55852684225325,44.3337568241059,5.09293004738005e-10,1.27411823880977e-07
"16617","RockDoveHPG_Transcript_21751",770495,"XM_003642481.3","SLC13A3",770495,-6.13481517221633,5.2351985048975,44.3864743596928,5.27372741514637e-10,1.30050118057509e-07
"14775","RockDoveHPG_Transcript_23585",427584,"XM_015293376.1","COL7A1",427584,2.91190415555556,3.28259235388129,44.086929334209,5.51069604333906e-10,1.33979767746646e-07
"1519","RockDoveHPG_Transcript_38795",101750998,"XR_001464018.1","LOC101750998",101750998,-3.68853943125926,3.99118043184694,43.1638062962069,7.93566955757918e-10,1.90257677642961e-07
"9213","RockDoveHPG_Transcript_12787",419110,"NM_001130741.1","4231845",419110,-4.15527876509812,4.18461256057029,43.0135351032182,8.52868519105087e-10,2.00433391573846e-07
"2130","RockDoveHPG_Transcript_20006",107050516,"XM_015274251.1","mRNA",107050516,-4.40474628307027,6.47833242235594,43.1323568778758,8.59577380976164e-10,2.00433391573846e-07
"1585","RockDoveHPG_Transcript_26239",101751376,"XM_015280284.1","FAM181B",101751376,-1.95922693505684,5.04689176786434,42.9293532107528,8.70843724252025e-10,2.00433391573846e-07
"11617","RockDoveHPG_Transcript_16928",422234,"XM_015278449.1","GPC4",422234,-1.9106967235866,5.59092587019096,42.8674784312269,8.92482660012091e-10,2.02710995751694e-07
"7801","RockDoveHPG_Transcript_19648",417327,"NM_001277071.1","annotated",417327,-2.26734366853838,4.5035431059696,42.6723418084765,9.64365934338154e-10,2.16193308552535e-07
"10799","RockDoveHPG_Transcript_36295",421176,"XM_419256.5","GPR37L1",421176,-5.13508529532156,5.34107611419742,42.5124989417957,1.09755814678503e-09,2.42835152875382e-07
"5092","RockDoveHPG_Transcript_20218",395293,"NM_001277336.1","annotated",395293,-2.98048959486253,4.28634087225974,42.3155688574411,1.11134150603379e-09,2.42835152875382e-07
"5975","RockDoveHPG_Transcript_10890",396332,"NM_205373.1","annotated",396332,-2.54043735667637,4.11666773975935,41.9711997382017,1.27476730796258e-09,2.75062915875625e-07
"6135","RockDoveHPG_Transcript_35410",396536,"NM_205525.4","annotated",396536,-4.12713602975259,9.13335421674488,41.7882621114533,1.44663303298822e-09,3.08293573030157e-07
"5126","RockDoveHPG_Transcript_67765",395334,"XM_015276119.1","OPN4-1",395334,-5.73872184129403,1.97111499069779,41.277314723548,1.68208240128897e-09,3.54098858671345e-07
"10981","RockDoveHPG_Transcript_72442",421416,"NM_001045836.1","annotated",421416,-2.94414943178491,2.53367771177668,40.9091992217978,1.94951231486496e-09,4.05451585291553e-07
"15235","RockDoveHPG_Transcript_42212",428435,"XM_015281825.1","CREB5",428435,-3.97467925475504,3.1584194693953,40.7888768982045,2.04597552070295e-09,4.16113081549942e-07
"9444","RockDoveHPG_Transcript_10075",419413,"XM_004947404.2","VWA1",419413,-2.25433502260081,5.25838705047015,40.7852139581759,2.04898690370438e-09,4.16113081549942e-07
"13750","RockDoveHPG_Transcript_28559",424990,"XM_422797.5","CLDN11",424990,-3.41305193906795,6.46740972414077,40.807872651258,2.10396747832216e-09,4.22310309427873e-07
"7535","RockDoveHPG_Transcript_16702",416945,"XM_015275450.1","GGT1",416945,-3.08493579635565,4.42571974018877,40.4328947142731,2.36320224704715e-09,4.68891921707218e-07
"4776","RockDoveHPG_Transcript_18404",374204,"XM_015284003.1","QKI",374204,-1.77239357992255,8.46359757663176,40.3630442895002,2.42800186717888e-09,4.76274638991384e-07
"9713","RockDoveHPG_Transcript_24229",419774,"XM_015298254.1","SCN4B",419774,-3.98462538818867,3.77637256268305,40.282321547359,2.51745673176456e-09,4.88273461839548e-07
"5399","RockDoveHPG_Transcript_3349",395657,"NM_204851.1","6422226",395657,-2.43880004349878,6.52850631182397,39.9852227521218,2.83758263631601e-09,5.44248349645411e-07
"13872","RockDoveHPG_Transcript_2681",425353,"XM_015286070.1","DYSF",425353,1.819188505017,5.85016804055867,39.6399722399807,3.25026130370891e-09,6.10889421298511e-07
"5412","RockDoveHPG_Transcript_13094",395671,"XM_015289115.1","ERBB4",395671,-3.07002305898876,6.34948177853718,39.6914594979204,3.25581200089578e-09,6.10889421298511e-07
"9076","RockDoveHPG_Transcript_13488",418939,"XM_004938794.2","FAM123A",418939,-1.79611999516997,6.78744344789009,39.1981718601634,3.88667760542259e-09,7.21417514245213e-07
"5264","RockDoveHPG_Transcript_26127",395493,"XM_015300026.1","NCAN",395493,-5.09164198663169,3.59804944809528,38.7781794974682,4.60885469123576e-09,8.46362230639485e-07
"15067","RockDoveHPG_Transcript_40750",428137,"XM_425694.5","EMILIN3",428137,3.83761740730063,0.76903369164308,38.2379241547829,5.74211951350764e-09,1.04337333728599e-06
"858","RockDoveHPG_Transcript_7151",101747453,"XM_004945464.2","GPRC5B",101747453,-2.02953215204458,5.90715898746112,38.2008586466397,5.83515709656508e-09,1.04923418542611e-06
"16019","RockDoveHPG_Transcript_28305",768091,"NM_001077234.1","annotated",768091,-1.64742154709601,6.51962013442249,37.9277236409209,6.51677336495747e-09,1.15971692604016e-06
"16410","NODE_118708_length_263_cov_1.92788",769889,"XM_004937676.2","APOLD1",769889,-2.79101619536433,2.22123247582143,37.7081878142916,7.12837945356406e-09,1.25561312374921e-06
"10271","RockDoveHPG_Transcript_16803",420519,"NM_001048076.1","annotated",420519,-2.43065107006539,8.4164796564287,37.577963028978,7.57642010781698e-09,1.32105216061754e-06
"15139","RockDoveHPG_Transcript_36590",428247,"XM_004948063.2","HTR3A",428247,-2.23041961096547,2.68301253746317,37.4258219747888,8.00154586937358e-09,1.38122684797127e-06
"14820","NODE_19060_length_898_cov_3.90273",427662,"XM_015294379.1","KCNJ12",427662,-4.23599148839089,2.73954797020606,37.3104593551815,8.38882267068908e-09,1.43374115783599e-06
"13557","RockDoveHPG_Transcript_21315",424741,"NM_001031773.1","annotated",424741,-1.78150327404896,5.94072060664742,36.9964681290042,9.5420861844979e-09,1.61485776192944e-06
"12794","RockDoveHPG_Transcript_3902",423770,"XM_015288380.1","MARCH8",423770,-1.39148786645463,5.71154710139017,36.9619040870756,9.67849668451171e-09,1.62204087153438e-06
"5720","RockDoveHPG_Transcript_52070",396032,"NM_205133.1","annotated",396032,-5.67135394005209,5.12537558970272,36.5425532381591,1.21041560124439e-08,1.99820213852327e-06
"9636","RockDoveHPG_Transcript_31852",419668,"XM_001233528.4","HPCA",419668,-3.89690441820746,2.5447665586581,36.408200723443,1.21545142245941e-08,1.99820213852327e-06
"5589","RockDoveHPG_Transcript_24474",395877,"XM_001232766.4","SERPIND1",395877,-3.99744340904882,5.71123511419931,36.1546064695646,1.40435044033978e-08,2.28697144350427e-06
"6089","RockDoveHPG_Transcript_38624",396484,"NM_205488.2","MSX1",396484,-4.68875982750048,2.96062773648131,35.853394403084,1.52826217382607e-08,2.46550108827903e-06
"5966","RockDoveHPG_Transcript_49743",396323,"NM_001177309.1","VIP",396323,-4.33818817398626,3.0219615201463,35.7796361735539,1.57696025950944e-08,2.52050814811592e-06
"15132","RockDoveHPG_Transcript_44025",428234,"XM_004947944.2","HEPACAM",428234,-4.02770054317218,4.45015046648568,35.7536064304603,1.61321602104366e-08,2.55480137204181e-06
"6925","RockDoveHPG_Transcript_13934",416149,"XM_015293708.1","ARHGEF37",416149,-2.29720964148633,6.10411941927679,35.6577556078084,1.66531173729338e-08,2.61332829174167e-06
"7172","RockDoveHPG_Transcript_13952",416487,"XM_015294373.1","SMURF1",416487,-1.58118043426645,7.59424925950893,35.4647145949655,1.79505225341924e-08,2.79154882869576e-06
"16620","RockDoveHPG_Transcript_16985",770511,"XM_001233849.3","GABRA2",770511,-2.53478619590117,6.67470023605211,35.3756476086155,1.86809617343561e-08,2.87920322730764e-06
"11453","RockDoveHPG_Transcript_49243",422019,"XM_015285108.1","PNOC",422019,-4.27233408270359,3.9000761294886,35.1629605925443,2.04472552711359e-08,3.12354442911813e-06
"3460","RockDoveHPG_Transcript_29581",107054087,"XR_001468031.1","LOC107054087",107054087,-2.92938144518144,4.37310204702357,34.8100707053623,2.36265886445984e-08,3.56367600491401e-06
"14349","RockDoveHPG_Transcript_27198",426871,"XM_424479.5","METTL7A",426871,-1.98253177388924,5.06421184460596,34.7793276110623,2.38619746783361e-08,3.56367600491401e-06
"11857","RockDoveHPG_Transcript_11544",422551,"XM_420512.5","ENPP6",422551,-2.78180222458924,5.37338982217133,34.7801233405544,2.40710352832461e-08,3.56367600491401e-06
"5959","RockDoveHPG_Transcript_23098",396315,"XM_015289791.1","IGFBP2",396315,-2.53855958040784,6.2820182285076,34.7794925898888,2.41542169259031e-08,3.56367600491401e-06
"6124","RockDoveHPG_Transcript_34509",396524,"NM_001271988.1","annotated",396524,-3.70107110388343,2.7744158195136,34.6401634103316,2.52855504820242e-08,3.69211962161886e-06
"235","RockDoveHPG_Transcript_31565",100857799,"XM_015274481.1","KCNJ10",100857799,-4.06836263592156,4.73222548612471,34.6535665499793,2.54525683566588e-08,3.69211962161886e-06
"4952","RockDoveHPG_Transcript_38165",395128,"NM_001005848.2","annotated",395128,1.39986371376038,3.38210354408457,34.5974227107048,2.57398406073245e-08,3.70267607136362e-06
"8176","RockDoveHPG_Transcript_70957",417809,"NM_001199549.1","SLC38A4",417809,-4.45888152684813,1.90089391577973,34.4968389619859,2.68862677820789e-08,3.8356260698698e-06
"10713","RockDoveHPG_Transcript_12340",421061,"NM_001039599.1","annotated",421061,-2.58669081955902,4.08186894527119,34.3197656387156,2.88997797659966e-08,4.08908195344781e-06
"5869","RockDoveHPG_Transcript_21601",396211,"XM_015294140.1","MYH11",396211,-3.93023771051985,6.5231664124329,34.3626011688695,2.97286639230235e-08,4.17216420031896e-06
"9159","RockDoveHPG_Transcript_2807",419043,"XM_417235.5","FAR2",419043,-1.6183395836626,6.79698812896255,34.2126128247468,3.02221235465577e-08,4.20721206984418e-06
"10376","RockDoveHPG_Transcript_6358",420645,"XM_015281814.1","PLCL2",420645,-2.16495760294784,6.660564752972,34.1830774168142,3.07199447041949e-08,4.2423014838705e-06
"11309","NODE_215794_length_204_cov_2.46309",421833,"XM_004940396.2","NT5E",421833,-3.29030785578652,3.6575613057333,34.070019671648,3.21031148481931e-08,4.38655148260498e-06
"13841","RockDoveHPG_Transcript_53361",425213,"NM_001277900.1","GRP",425213,-3.27777050703647,3.05729434861527,34.0555132557776,3.22727400237998e-08,4.38655148260498e-06
"15070","RockDoveHPG_Transcript_18186",428144,"XM_004947049.2","LOC428144",428144,-3.33539920531166,3.61987612369033,33.9247816049478,3.40865163299066e-08,4.5968862881785e-06
"4559","RockDoveHPG_Transcript_20038",373933,"NM_204138.1","annotated",373933,-3.05661166694593,5.94497221122638,33.8815822612683,3.48039949182071e-08,4.6572601571945e-06
"10140","RockDoveHPG_Transcript_26887",420343,"XM_015283108.1","FBXO32",420343,-1.04750754465098,6.67616354735548,33.7703903103158,3.63623522145927e-08,4.82836095329461e-06
"3938","RockDoveHPG_Transcript_43788",107055364,"XR_001470439.1","LOC107055364",107055364,-4.10279075031579,1.88157163121869,34.4313704251902,3.72370644126447e-08,4.90676493046621e-06
"8436","RockDoveHPG_Transcript_16145",418147,"XM_416378.5","SLC6A12",418147,-2.28329070453835,4.09273201109787,33.5424846814323,4.00070164398096e-08,5.23182664987874e-06
"1960","NODE_22534_length_782_cov_2.45117",107049603,"XM_015273318.1","unclassified transcription discrepancy",107049603,-4.14926971293194,2.5477281018735,33.5294045444837,4.03360295281642e-08,5.23519204297121e-06
"15434","RockDoveHPG_Transcript_24522",428768,"XM_004941230.2","SYNPO2",428768,-2.81651879303344,5.62959637611987,33.4036923109919,4.29351297408662e-08,5.53094186258831e-06
"16583","RockDoveHPG_Transcript_18890",770406,"XM_015298059.1","FXYD6",770406,-2.22870545261565,7.1605416256716,33.0841327683317,4.88934111344137e-08,6.25183750372037e-06
"14011","NODE_266431_length_177_cov_2.18033",426008,"NM_001039602.2","annotated",426008,-2.07383761296648,5.88071839269235,32.9527556558227,5.1378493927871e-08,6.52129089840375e-06
"4626","RockDoveHPG_Transcript_73535",374019,"NM_204195.1","annotated",374019,-5.10351677837334,0.817411032238298,32.9254503422139,5.18499894978212e-08,6.53309867672547e-06
"9268","RockDoveHPG_Transcript_41782",419180,"XM_015296738.1","DBNDD2",419180,-1.95732774496202,5.40546588727265,32.8981512549652,5.24494597658632e-08,6.56074329332124e-06
"6093","RockDoveHPG_Transcript_45691",396490,"NM_205494.1","annotated",396490,-4.93065228873025,4.21988375366896,32.8176337223982,5.51533499399753e-08,6.84933184650254e-06
"7236","RockDoveHPG_Transcript_36428",416562,"XR_001469082.1","SLC5A11",416562,-3.73535247129729,1.47030919738683,32.4670076445029,6.29072978812146e-08,7.75646982875376e-06
"791","RockDoveHPG_Transcript_38261",100859853,"XM_015299957.1","LOC100859853",100859853,-1.96789610137627,3.47367772600593,32.3646688242935,6.5686346664184e-08,8.04168592990882e-06
"16913","RockDoveHPG_Transcript_17535",771567,"XM_004945017.2","CCNI2",771567,-2.10842260909953,4.70693943423676,32.3214214348609,6.68979045014613e-08,8.08930077081111e-06
"6206","RockDoveHPG_Transcript_37141",408035,"NM_001001292.1","annotated",408035,-2.34735438261887,5.46712261886807,32.3169006828542,6.71963122750898e-08,8.08930077081111e-06
"1966","RockDoveHPG_Transcript_60061",107049626,"XM_015273354.1","26012",107049626,-6.18283004178408,2.18911157333362,32.3068909177987,6.7481132603221e-08,8.08930077081111e-06
"13315","RockDoveHPG_Transcript_11236",424434,"XM_422276.4","KIAA0040",424434,-2.01274292844895,5.323085051474,32.2622280291213,6.8642763257214e-08,8.17180261617951e-06
"2309","RockDoveHPG_Transcript_57988",107051027,"XM_015274725.1","SOX21",107051027,-4.74398230200833,1.10677295283131,32.1179982878303,7.29083096724168e-08,8.62015918880315e-06
"4800","RockDoveHPG_Transcript_69982",374240,"NM_204333.1","annotated",374240,-3.30703359921134,2.15979423885764,31.8923589076362,8.02192919910939e-08,9.42003685952559e-06
"4703","RockDoveHPG_Transcript_43309",374110,"NM_204259.1","annotated",374110,-3.49096750988778,7.02665727472298,31.9209589492435,8.25479316953367e-08,9.62798916841151e-06
"7522","RockDoveHPG_Transcript_72394",416927,"XM_415218.5","LOC416927",416927,-5.85102757866788,1.96661343326747,31.7853071631248,8.40033300929121e-08,9.73198311452247e-06
"12224","RockDoveHPG_Transcript_56688",423044,"XM_015286385.1","SWAP70",423044,-1.4867670142814,7.06325505706423,31.6974183492609,8.71329343148664e-08,1.00272580809548e-05
"16300","RockDoveHPG_Transcript_16603",769464,"XM_001232743.4","FCHO2",769464,1.86841427066408,6.75406045296519,31.6372934166483,8.96043021707517e-08,1.02433739342485e-05
"5081","RockDoveHPG_Transcript_11880",395278,"NM_204586.2","annotated",395278,-1.77509775016602,8.10232199246194,31.6074423295777,9.05250831115846e-08,1.0280552530738e-05
"9432","RockDoveHPG_Transcript_10130",419400,"XM_004947391.2","C21H1ORF222",419400,-2.17683820130224,6.92742987257875,31.5397693865993,9.38088605651208e-08,1.0583846739053e-05
"11222","RockDoveHPG_Transcript_39930",421720,"NM_001277834.1","93481",421720,-2.82229213098015,3.19124788178581,31.4697278921287,9.59785903750735e-08,1.0758327448406e-05
"7166","RockDoveHPG_Transcript_24526",416480,"XM_414787.4","MMD2",416480,-1.84567135431116,5.77964517626905,30.975439339896,1.18452894164821e-07,1.3191831348859e-05
