"rockdoveid","entrezid","genbankid","name","geneid","logFC","logCPM","F","PValue","FDR"
"1348","RockDoveHPG_Transcript_74246",101750093,"XM_015283401.1","NPAS4",101750093,-2.34272769194744,0.707161351056075,16.2976930348336,8.63433970819188e-05,0.024840995340468
"3466","NODE_51885_length_412_cov_3.46779",107054097,"XR_001468050.1","LOC107054097",107054097,1.92289894752636,1.26380215442038,16.2427001087865,8.86309289319521e-05,0.0250810999216944
"3615","RockDoveHPG_Transcript_46603",107054483,"XM_015293561.1","LOC107054483",107054483,1.79827316002471,3.66447881362554,16.0927907455527,9.5185444395237e-05,0.0263008110688011
"16961","NODE_66527_length_354_cov_1.35117",771761,"XM_001235000.3","THL",771761,3.52319914329796,-1.15052961153035,16.3534732129626,9.59883615649676e-05,0.0263008110688011
"12831","RockDoveHPG_Transcript_16131",423818,"XM_015288829.1","DUSP11",423818,1.00034871998264,5.29065004189129,16.0348056271132,9.78513773748232e-05,0.0263923511913156
"2922","RockDoveHPG_Transcript_18509",107052740,"XR_001465433.1","LOC107052740",107052740,1.24486698878006,3.66665676797877,15.9925898849979,9.98400589891787e-05,0.0265144476657108
"8923","RockDoveHPG_Transcript_18192",418745,"NM_001006266.2","annotated",418745,0.862562996946498,6.09151216010094,15.9411276668523,0.000102320135086145,0.026761366240258
"13904","RockDoveHPG_Transcript_14313",425500,"XM_423253.5","CLNS1A",425500,0.741811237513023,6.685878609546,15.837502804136,0.000107506290221516,0.0276981131612508
"16715","RockDoveHPG_Transcript_22514",770857,"XM_015296728.1","LOC770857",770857,1.20429332711731,5.60424763980325,15.7996615161906,0.000109466261138257,0.0277883323495382
"13401","NODE_220553_length_198_cov_2.04196",424539,"XM_422376.5","RPF1",424539,0.981454261652465,5.23648876990098,15.7188304076984,0.000113775769175307,0.0284637293841181
"7756","RockDoveHPG_Transcript_24307",417263,"XM_415538.4","LOC417263",417263,1.8176734243592,3.59859019873333,15.6688745081197,0.000116525247621988,0.0287351260635823
"5373","RockDoveHPG_Transcript_23407",395626,"NM_204825.1","annotated",395626,1.08645411032988,6.24470622699786,15.6360637012456,0.000118367852595097,0.0287783925562896
"16532","RockDoveHPG_Transcript_46224",770249,"NM_001171677.1","annotated",770249,1.75968433289633,6.35915284428625,15.4763437577129,0.000128404149347002,0.0292893697613962
"3325","NODE_132366_length_250_cov_1.74872",107053743,"XR_001467299.1","LOC107053743",107053743,-3.38708028684027,-1.26790017527064,15.5316823296502,0.000128456310209812,0.0292893697613962
"16826","RockDoveHPG_Transcript_39907",771257,"NM_001277829.1","DCTN6",771257,0.920519566147718,5.85854782998785,15.4490292488281,0.000129453637075088,0.0292893697613962
"15556","RockDoveHPG_Transcript_3129",428984,"XM_426541.4","PDZD8",428984,1.08145457837772,6.34389370403776,15.4430422986556,0.000129825478481962,0.0292893697613962
"17197","RockDoveHPG_Transcript_42219",776639,"NM_001302188.1","annotated",776639,1.49466545933678,4.28588247022696,15.4378535455021,0.00013014862563935,0.0292893697613962
"5518","RockDoveHPG_Transcript_8887",395799,"XM_015286577.1","TPH1",395799,2.05653939074948,3.95578310669454,15.43129232538,0.000130650067873219,0.0292893697613962
"811","RockDoveHPG_Transcript_55188",100859914,"XM_003641094.3","RPL36A",100859914,1.30921761424475,8.647832447113,15.4018981496003,0.000132503147861952,0.0293239658768334
"16286","RockDoveHPG_Transcript_18313",769402,"XM_015284470.1","PKIB",769402,0.941700557298826,5.69770960250703,15.3700263415762,0.000134449006263608,0.029377958811676
"15893","RockDoveHPG_Transcript_10582",431331,"XM_428882.4","LZTS1",431331,-1.69254975638263,4.68395541037333,15.3047960081651,0.000138817389525882,0.0299533222249471
"10607","RockDoveHPG_Transcript_23090",420930,"NM_001012563.2","CCT5",420930,0.572985966893777,7.94627517587638,15.1443456885948,0.000149829347368039,0.0319302986946554
"11985","RockDoveHPG_Transcript_26527",422718,"XM_004935975.2","C4H4ORF47",422718,1.21451689582876,4.85792651160819,15.017668033923,0.000159237209026849,0.0329868073976214
"16082","RockDoveHPG_Transcript_36564",768642,"XM_015292309.1","CCDC113",768642,1.71123289056695,4.45553394223387,15.0060742781691,0.000160127778684763,0.0329868073976214
"3289","RockDoveHPG_Transcript_34007",107053650,"XM_015288240.1","DDIT4",107053650,-1.6228234763717,4.85210371135133,14.9933521198484,0.000161218364523448,0.0329868073976214
"8179","RockDoveHPG_Transcript_23975",417812,"XM_015281404.1","XRCC6BP1",417812,0.699127734256099,5.10919643827959,14.9544909396401,0.000164152123049302,0.0329868073976214
"9493","RockDoveHPG_Transcript_10712",419474,"NM_001277905.1","annotated",419474,0.712984469401664,6.31841927909306,14.9520936103673,0.000164341642694673,0.0329868073976214
"2268","RockDoveHPG_Transcript_10305",107050911,"XM_015274597.1","MYPOP",107050911,-1.30881775308125,8.6591447156215,14.8871283033995,0.000169675014612444,0.0333331358416446
"10019","RockDoveHPG_Transcript_38215",420182,"NM_001006345.2","RPL7",420182,1.12253949342382,8.40061412494956,14.8698206070972,0.000170982749503453,0.0333331358416446
"13166","RockDoveHPG_Transcript_28372",424245,"XM_015289999.1","HSPBAP1",424245,0.981553587642992,4.03961010659727,14.8591960001398,0.000171860102531941,0.0333331358416446
"4832","RockDoveHPG_Transcript_25609",378786,"XM_015283827.1","SIX3",378786,1.10882450189649,10.4315788982061,14.7941234241595,0.000177334734450917,0.0340128020676859
"10559","RockDoveHPG_Transcript_19098",420872,"NM_001004399.1","annotated",420872,1.16266415176877,6.35003021211034,14.6901416928511,0.000186489017661522,0.0353755321194857
"2163","RockDoveHPG_Transcript_64872",107050614,"XM_015274327.1","annotated",107050614,1.0455659062006,5.2453161487138,14.6456768662812,0.000190499303059139,0.0357434670587702
"5056","RockDoveHPG_Transcript_12346",395249,"NM_204563.1","annotated",395249,0.583609061936569,7.62212361318555,14.6039307977419,0.000194378052088692,0.0360790745715591
"4665","RockDoveHPG_Transcript_38150",374066,"NM_204225.1","annotated",374066,1.11241144879238,4.93892545445973,14.5564459925215,0.000198888069465065,0.0364726471405024
"5888","RockDoveHPG_Transcript_24364",396231,"XM_015290246.1","RXRG",396231,1.20451396344568,5.20518641589852,14.5374274920563,0.000200724219577554,0.0364726471405024
"8420","RockDoveHPG_Transcript_28407",418128,"NM_001302133.1","annotated",418128,1.40974236922067,5.2292384839945,14.5140636103042,0.000203131485350141,0.0365255802095222
"13937","RockDoveHPG_Transcript_10329",425630,"XM_423365.5","CDCA7",425630,1.37466057789888,6.24578035577122,14.4857046746483,0.000205935001589821,0.0366479381179742
"6743","RockDoveHPG_Transcript_39819",415924,"NM_001293315.1","GMPPB",415924,2.26181075658116,6.18590984659964,14.4584536286293,0.000210787188814057,0.0371286576868189
"5718","RockDoveHPG_Transcript_10179",396030,"NM_205132.1","annotated",396030,1.29813775403981,4.00618136601962,14.3070536159573,0.000224389591083027,0.0391253850633859
"9240","RockDoveHPG_Transcript_47121",419143,"XM_417328.5","DYNLRB1",419143,0.79704813645698,7.05643815505065,14.2690055256777,0.000228563749707339,0.0394546744744808
"1260","NODE_103259_length_280_cov_1.47556",101749593,"XM_004940772.2","LOC101749593",101749593,3.54935233969149,-1.10230031207808,14.2233191566145,0.000233680740031847,0.0399385835092054
"4173","RockDoveHPG_Transcript_69651",107056224,"XR_001470914.1","LOC107056224",107056224,-3.21132902484757,-0.775645407086355,14.8871871487967,0.000242182991212237,0.0405716463340521
"4565","RockDoveHPG_Transcript_16496",373940,"NM_001030335.1","annotated",373940,2.37831480457399,7.75642086505026,14.1445720811305,0.000243245048363661,0.0405716463340521
"12700","RockDoveHPG_Transcript_16129",423647,"XM_015288093.1","DNAJC12",423647,0.972242786229693,5.64950011512443,14.1273586962399,0.000244812596605311,0.0405716463340521
"13045","RockDoveHPG_Transcript_18308",424087,"XM_421942.5","NOP58",424087,0.9515876613472,6.13983500111756,14.1108114732553,0.000246786169915159,0.0405716463340521
"372","RockDoveHPG_Transcript_15440",100858311,"XR_001468475.1","LOC100858311",100858311,0.91886358384085,4.27842161531752,14.0428208266291,0.000255067283448977,0.0415374664801533
"12117","RockDoveHPG_Transcript_14401",422895,"XM_420837.5","LOC422895",422895,0.986550918639607,7.38562948491022,14.0026340647836,0.000260094747992632,0.0419603321481198
"12617","RockDoveHPG_Transcript_26324",423542,"NM_001006491.1","annotated",423542,0.87153711097675,6.64051707773671,13.9389505933975,0.000268269731291299,0.0428636963325556
"12439","RockDoveHPG_Transcript_19478",423322,"XM_421238.5","SRP54",423322,0.648925906676604,6.61723980388181,13.9206997575212,0.000270660578162933,0.0428636963325556
"7405","RockDoveHPG_Transcript_16770",416777,"XM_015275240.1","SEPT2L",416777,0.85615031566925,7.23203577335991,13.8992642327035,0.000273496407190033,0.0429190452810395
"9307","RockDoveHPG_Transcript_30298",419228,"XM_417405.5","RPS21",419228,1.22107937628536,6.7782337711382,13.8472818794828,0.000280662723066157,0.0436468461762882
"15620","RockDoveHPG_Transcript_23134",429096,"XM_004936762.2","PIK3R3",429096,-1.28913155360587,7.18545804273946,13.7352670263948,0.000296390331801389,0.0456811598888891
"17154","RockDoveHPG_Transcript_21564",776054,"NM_001277880.1","RPS29",776054,1.04469552323715,7.82649907966064,13.6920542026124,0.000302523670866925,0.0459559345862117
"9389","RockDoveHPG_Transcript_36073",419337,"NM_001278015.1","annotated",419337,1.01498465945199,5.71003415302354,13.6851928024582,0.000303536938518255,0.0459559345862117
"2999","NODE_176636_length_222_cov_0.838323",107052923,"XR_001465750.1","LOC107052923",107052923,4.07487249575254,-1.58125563086288,15.3745074557979,0.000306159916429982,0.0459559345862117
"8456","RockDoveHPG_Transcript_16053",418169,"NM_001277899.1","annotated",418169,2.90714081911644,4.75381141900798,13.6510498778552,0.000311724870347808,0.0459991341156497
"1614","RockDoveHPG_Transcript_2369",101751579,"XR_001465055.1","LOC101751579",101751579,1.9076458745453,7.69978431864346,13.646120608936,0.000311777238531515,0.0459991341156497
"13186","RockDoveHPG_Transcript_15573",424270,"XM_422117.4","FAIM",424270,0.874810420184023,5.82128365441567,13.4752418603002,0.000336276068430229,0.0491931990952764
"13693","RockDoveHPG_Transcript_49352",424914,"XM_422724.4","RP11-447L10.1",424914,0.85591062195899,4.989996064218,13.4220489390561,0.000345129178150172,0.0494099561717431
"8331","RockDoveHPG_Transcript_28001",418016,"NM_001006241.1","annotated",418016,0.630716936938513,8.95444039197841,13.4216442055359,0.000345197444168341,0.0494099561717431
"7146","RockDoveHPG_Transcript_34820",416455,"XM_414763.5","C7ORF50",416455,0.98165136091081,2.76807320454851,13.4016221258713,0.00034859181899185,0.0494099561717431
"4713","RockDoveHPG_Transcript_19379",374123,"XM_015294110.1","UBE2I",374123,0.637834470774088,6.77230162717547,13.3980135731332,0.000349207198062372,0.0494099561717431
"8462","RockDoveHPG_Transcript_39687",418175,"NM_001006247.2","annotated",418175,-3.38842279621924,3.71305951858535,13.351103485248,0.000360509231596131,0.0505943931366863
"9142","RockDoveHPG_Transcript_16617",419023,"XM_417216.5","CCDC90B",419023,1.37294682554791,5.47066314324184,13.2775116274747,0.000370750307749416,0.0511124271037277
"12127","RockDoveHPG_Transcript_10905",422905,"XM_015285992.1","SPON2",422905,1.3995033392275,5.22915655698121,13.2455063908917,0.000376456850233195,0.0511124271037277
"5061","RockDoveHPG_Transcript_21759",395255,"XM_015273093.1","FIGF",395255,1.03818742369189,3.71638307985932,13.2439241128382,0.000376546699752933,0.0511124271037277
"12021","RockDoveHPG_Transcript_13947",422764,"XM_420717.5","OCIAD1",422764,0.872562551690246,6.39182686394206,13.2135983812867,0.000382179679578535,0.0511124271037277
"11246","RockDoveHPG_Transcript_12255",421754,"NM_001031076.1","annotated",421754,0.82374967333402,4.84400992417624,13.1971719338505,0.000385266738532745,0.0511124271037277
"4034","RockDoveHPG_Transcript_20321",107055723,"XM_015300852.1","unclassified transcription discrepancy",107055723,1.00040367114981,6.88263038919628,13.1898790719743,0.000386645454291457,0.0511124271037277
"678","NODE_25656_length_701_cov_4.89009",100859429,"XM_015301259.1","mRNA",100859429,4.58005186167548,-1.49781506805003,13.4718181379032,0.00038765892672337,0.0511124271037277
"14123","RockDoveHPG_Transcript_34286",426282,"NM_001159425.1","MED6",426282,1.34368709875348,5.95772501796058,13.1851498476681,0.00038809829710853,0.0511124271037277
"16032","RockDoveHPG_Transcript_66917",768422,"NM_001305129.1","MLN",768422,3.01880999579913,1.91188724865818,13.1613276634389,0.000392091760092566,0.0511124271037277
"9661","RockDoveHPG_Transcript_12242",419701,"XM_004947916.2","HMBS",419701,1.09424830583558,6.14625415488194,13.1461146874729,0.000395025635751453,0.0511124271037277
"4024","RockDoveHPG_Transcript_19329",107055688,"XM_015300834.1","mRNA",107055688,-2.01438156127421,12.9414691173433,13.1132214572944,0.000401847593194152,0.0511124271037277
"14831","RockDoveHPG_Transcript_25226",427675,"XM_004945286.2","RPS15A",427675,1.36855768752927,8.77410296004698,13.1015033062774,0.000404202073834988,0.0511124271037277
"5499","RockDoveHPG_Transcript_23643",395778,"XM_015284044.1","GINM1",395778,1.42146011785979,6.59567546889187,13.1012626468564,0.000404487192543046,0.0511124271037277
"6938","RockDoveHPG_Transcript_11721",416165,"XM_015293669.1","MAT2B",416165,0.755746779752581,6.76383784767755,13.0895434908543,0.000406133736984245,0.0511124271037277
"12133","RockDoveHPG_Transcript_1796",422917,"NM_001012891.1","annotated",422917,0.870005309310889,6.67147393984928,13.0771221571283,0.000408615162803523,0.0511124271037277
"13088","RockDoveHPG_Transcript_26223",424144,"XM_015289446.1","OLA1",424144,0.861886652429632,6.01044430016761,13.0542334744811,0.000413228302423157,0.051317604003083
"4014","NODE_203565_length_210_cov_6.90323",107055648,"XM_015300808.1","unclassified transcription discrepancy",107055648,-2.76205129457197,-0.916083900420376,12.9894940032367,0.000426566513092695,0.0524333712722584
"16471","RockDoveHPG_Transcript_10927",770087,"XM_001233404.4","TMA16",770087,0.735623260170933,5.61806761641384,12.9812900644533,0.000428287877962486,0.0524333712722584
"14943","RockDoveHPG_Transcript_38145",427897,"NM_001278108.1","NDUFA6",427897,0.991682611525314,6.47578942616535,12.9519300972063,0.000434506592961897,0.0527844234847482
"1733","RockDoveHPG_Transcript_33768",101752206,"XM_015299492.1","LOC101752206",101752206,2.48061720589325,1.9209339849255,12.9344018939937,0.000438263128212489,0.0527844234847482
"13010","RockDoveHPG_Transcript_11993",424046,"XM_421902.5","NABP1",424046,0.701321814900168,5.74896997628591,12.9248283121416,0.000440328871614167,0.0527844234847482
"5362","RockDoveHPG_Transcript_45108",395612,"XM_015284817.1","GSTA4",395612,1.32148807745886,3.9037604813997,12.9095541557941,0.000443645276064716,0.052815205209856
"3145","RockDoveHPG_Transcript_69606",107053298,"XR_001466438.1","LOC107053298",107053298,2.59321798110506,-0.596511185217613,12.8951483128908,0.000446796531295884,0.0528260392002024
"14866","RockDoveHPG_Transcript_35402",427767,"XR_001464442.1","SWI5",427767,1.24309782086244,6.16458517940073,12.8699797228249,0.00045262444797575,0.0529516535609978
"14090","NODE_207270_length_208_cov_1.24183",426193,"XM_423856.5","TTC38",426193,-3.03317774933718,-1.68392193185218,17.8597133522035,0.000456752359529915,0.0529516535609978
"10431","RockDoveHPG_Transcript_16629",420709,"NM_001006369.1","annotated",420709,0.560997729376428,5.51388624043836,12.8489318457006,0.000457061544466961,0.0529516535609978
"9856","RockDoveHPG_Transcript_24431",419958,"XM_004948538.2","CCDC47",419958,0.694400586655998,6.46158076108125,12.8233451155469,0.000462847851058722,0.0532645306998378
"10149","RockDoveHPG_Transcript_40938",420356,"XM_015283068.1","MRPL13",420356,1.00782689661983,5.31822854728233,12.7813668209669,0.000472503650352872,0.0537016078153917
"13155","RockDoveHPG_Transcript_26",424231,"XM_015289820.1","CNTNAP5",424231,1.2563064572152,6.08053356511385,12.7812730673364,0.000472867824582293,0.0537016078153917
"11235","RockDoveHPG_Transcript_11089",421741,"NM_001031075.2","RWDD1",421741,0.901997235434526,5.9957038443183,12.7092589001708,0.000489572978667637,0.0548018887832523
"16796","RockDoveHPG_Transcript_29022",771136,"XM_015296686.1","TGM6L",771136,-3.60566416978589,-0.0680988278354847,12.7986770716843,0.000492028173329815,0.0548018887832523
"167","RockDoveHPG_Transcript_82380",100857573,"XM_003641535.3","LOC100857573",100857573,2.34008739178416,-0.343919837874914,12.6988832009876,0.000492080451940917,0.0548018887832523
"6036","RockDoveHPG_Transcript_22275",396418,"XM_015296835.1","CAPZB",396418,1.23312022574772,7.4564488180801,12.6737131201913,0.000498573583181308,0.0549560614472345
"9036","RockDoveHPG_Transcript_7878",418890,"XM_417084.4","NHLRC3",418890,0.816604351096007,6.51809122117716,12.6671459602068,0.000499832096351281,0.0549560614472345
"1397","NODE_127828_length_254_cov_3.03518",101750376,"XM_015274482.1","unclassified transcription discrepancy",101750376,2.92906144256489,-0.575393922118342,16.1431669304734,0.000508071053062672,0.0550809647691566
"7398","RockDoveHPG_Transcript_13139",416769,"NM_001006180.1","AL158801.1",416769,0.622774267253046,7.01430463140132,12.6314121317774,0.000508709381940411,0.0550809647691566
"10965","RockDoveHPG_Transcript_22796",421396,"XM_419453.5","HAAO",421396,1.59855345509801,2.26801824751007,12.6241196479981,0.000510540746325169,0.0550809647691566
