"rockdoveid","entrezid","genbankid","name","geneid","logFC","logCPM","F","PValue","FDR"
"6364","RockDoveHPG_Transcript_14885",415398,"XM_413782.5","MYO1E",415398,1.112982832122,4.73204862328039,17.0719666859461,5.98312789802183e-05,0.00192687973462039
"9742","RockDoveHPG_Transcript_21809",419814,"XM_015299144.1","KCTD20",419814,0.758153130518099,6.93750181931093,17.0659466661197,6.00015784114201e-05,0.00192876582223079
"15060","RockDoveHPG_Transcript_11165",428122,"XM_425679.5","PRKRIR",428122,0.771945766239333,4.17693018581306,17.0448029343316,6.06036320771097e-05,0.00194449794965626
"3419","RockDoveHPG_Transcript_30680",107053984,"XR_001467852.1","LOC107053984",107053984,2.69068344629189,0.00482575871737531,17.3111112376407,6.12163515178292e-05,0.00196051328367489
"5391","RockDoveHPG_Transcript_27334",395647,"XM_015293180.1","LOC395647",395647,1.20388388060327,3.55280737757287,16.9462380749586,6.34924481432223e-05,0.002029641925645
"16470","RockDoveHPG_Transcript_12419",770083,"XM_003640439.3","NECAP1",770083,0.850010739879354,6.52673927167058,16.9285124369406,6.40266602722517e-05,0.00204205571197486
"6757","RockDoveHPG_Transcript_15499",415941,"NM_001013394.1","annotated",415941,-1.13801834539475,5.18012165283791,16.9221512581122,6.42194867117808e-05,0.00204205571197486
"16247","RockDoveHPG_Transcript_14413",769262,"XM_015279152.1","TSNAXIP1",769262,-1.30507154282982,4.08356565600071,16.919913966862,6.42874462453058e-05,0.00204205571197486
"13023","RockDoveHPG_Transcript_34370",424061,"XM_015289494.1","BOLL",424061,1.25769549279582,6.17618973633489,16.9182254200977,6.43539744707636e-05,0.00204205571197486
"5418","RockDoveHPG_Transcript_26200",395678,"NM_204869.1","annotated",395678,2.16881035973016,4.82373575966781,16.9139194165313,6.48336681811774e-05,0.00205350234888713
"12888","RockDoveHPG_Transcript_15636",423889,"XM_421753.5","SMNDC1",423889,0.660585667983051,6.23549248599079,16.8900016400018,6.52031261614146e-05,0.00206142191171857
"7892","RockDoveHPG_Transcript_18974",417453,"XM_415701.4","DNAI2",417453,-1.67170649565737,4.91814756838942,16.867294253091,6.59936983978409e-05,0.00208260186790408
"15167","RockDoveHPG_Transcript_10357",428306,"XM_003642804.3","CDK12",428306,1.03169092415612,4.94394768363811,16.8567058354267,6.6238017930158e-05,0.00208649756479998
"11098","NODE_101192_length_283_cov_1.90789",421567,"XM_015284338.1","TCP10",421567,-2.33304144707383,2.4497527566845,16.8369380669436,6.69150632885775e-05,0.00210398510471298
"14886","RockDoveHPG_Transcript_68506",427806,"XM_004946153.2","MYADML2",427806,1.78711193126738,0.746525226340344,16.8036331899796,6.79223200540905e-05,0.00213177288867947
"1663","NODE_252225_length_184_cov_1.26357",101751836,"XM_004947482.2","RNF186",101751836,-3.11738377519039,-1.34511795881353,16.7877953998152,6.84333488759572e-05,0.00214391373556583
"326","RockDoveHPG_Transcript_13351",100858121,"XM_015272723.1","CXORF23",100858121,0.973230512498305,6.0727110809596,16.7638945715512,6.92119686905479e-05,0.00216437862959463
"16086","RockDoveHPG_Transcript_10997",768659,"XM_015282484.1","CIDEA",768659,1.03621545424138,5.63633464649363,16.7551182352239,6.95001363610065e-05,0.00216945995273724
"10295","RockDoveHPG_Transcript_10622",420548,"XM_015281391.1","CYP51A1",420548,1.24539207841584,6.13821310451062,16.7406208946454,6.99950466286972e-05,0.00217951124650176
"13641","RockDoveHPG_Transcript_12309",424852,"XM_015276923.1","ING5",424852,0.683629037318798,5.55437752158979,16.737730890829,7.00746577342416e-05,0.00217951124650176
"12419","RockDoveHPG_Transcript_36685",423295,"XM_003641358.3","ZNF770",423295,0.855418136540346,4.79814645320356,16.7310460186255,7.02968281234048e-05,0.00218248893357233
"5673","RockDoveHPG_Transcript_10390",395977,"XM_015279335.1","GFI1B",395977,1.60556322603057,4.26364250296894,16.7203322694493,7.06543950067982e-05,0.0021887399621466
"10593","RockDoveHPG_Transcript_15813",420912,"XM_015282213.1","CDH12",420912,1.29634624453469,4.00515184985125,16.7165234134766,7.07819599212858e-05,0.0021887399621466
"9794","RockDoveHPG_Transcript_25407",419883,"XM_015299019.1","TRIM33",419883,0.783618497047983,5.97554862674349,16.7136438709061,7.08785562993829e-05,0.0021887399621466
"6407","RockDoveHPG_Transcript_15419",415462,"XM_015291995.1","TM6SF1",415462,-0.867931592021326,5.93119024609678,16.688864416596,7.17153713056129e-05,0.0022046961474979
"10737","RockDoveHPG_Transcript_20889",421095,"XM_004939820.2","TRAPPC8",421095,0.566458705514003,6.38332090030325,16.6887372875347,7.1719690369836e-05,0.0022046961474979
"10285","RockDoveHPG_Transcript_16805",420536,"XM_004939270.2","DBF4",420536,0.898075279211906,5.41858211042892,16.6870091361506,7.17784286232081e-05,0.0022046961474979
"7253","RockDoveHPG_Transcript_18285",416585,"XM_015294507.1","IL4R",416585,-0.705775881535424,5.67945583496038,16.6796825022431,7.20279988695002e-05,0.0022084321784819
"861","RockDoveHPG_Transcript_34154",101747456,"XR_001469434.1","LOC101747456",101747456,1.25130083853574,0.938044970790935,16.9497159085292,7.26091505779823e-05,0.00222230347034952
"8160","RockDoveHPG_Transcript_27733",417791,"NM_001277358.1","ZCRB1",417791,1.09350436396716,6.13960349987478,16.6560638631725,7.28385649402894e-05,0.00222537930619341
"12028","RockDoveHPG_Transcript_18859",422772,"XM_015285480.1","GNPDA2",422772,1.41043611585966,6.12766494629863,16.6403798047046,7.34519681840936e-05,0.00223719183985948
"1833","RockDoveHPG_Transcript_12748",107049119,"XM_015293973.1","LOC107049119",107049119,2.50011762012905,1.73729938638668,16.6374359963609,7.3484403499034e-05,0.00223719183985948
"3596","RockDoveHPG_Transcript_52778",107054432,"XR_001468684.1","LOC107054432",107054432,2.43830069318856,-0.388461372138752,16.6183790936081,7.41511550340331e-05,0.00225264560760666
"16590","RockDoveHPG_Transcript_70667",770425,"XM_015282283.1","PAPD7",770425,0.569206948862133,4.71591953266444,16.6154834600783,7.42530037497501e-05,0.00225264560760666
"5732","RockDoveHPG_Transcript_2995",396048,"NM_205143.1","annotated",396048,-1.21179471584778,6.81802147712558,16.6052939878179,7.46125346168509e-05,0.00225568249395789
"10793","RockDoveHPG_Transcript_16942",421170,"XM_419250.5","RABIF",421170,0.976875081244714,5.67737098862899,16.6052397263382,7.46144539479756e-05,0.00225568249395789
"12464","RockDoveHPG_Transcript_15832",423350,"XM_015287674.1","VRTN",423350,1.35161684433661,4.22045315949268,16.5897517463175,7.51643543691561e-05,0.00226833406489576
"4801","NODE_102278_length_282_cov_3.85903",374241,"NM_204334.1","annotated",374241,-2.13864520912691,0.822806519221994,16.5789558456269,7.55501029820358e-05,0.00227169373983021
"13356","RockDoveHPG_Transcript_12622",424482,"XM_015290628.1","HCCS",424482,-0.897998779951191,6.34851892351806,16.5761684518997,7.56500265981163e-05,0.00227169373983021
"15627","RockDoveHPG_Transcript_19425",429107,"NM_001245981.1","annotated",429107,1.88923487797938,3.28941842221268,17.0214190605082,7.56704843240859e-05,0.00227169373983021
"4839","RockDoveHPG_Transcript_29661",378795,"NM_204369.1","4421656",378795,-1.09209919802001,3.09057121923255,16.5273147895576,7.74233781682182e-05,0.00232028186447879
"10954","RockDoveHPG_Transcript_17897",421380,"XM_015283670.1","RCOR3",421380,-1.06222944643406,6.1959326344957,16.4987967540979,7.84780808782509e-05,0.00234781392048591
"7410","RockDoveHPG_Transcript_18051",416784,"NM_001007836.1","annotated",416784,0.665498988152596,7.23971968853814,16.4890833513181,7.88406509259874e-05,0.00235458013197992
"10125","RockDoveHPG_Transcript_43796",420324,"NM_001277456.1","annotated",420324,-1.45682476895378,4.38074548995371,16.4697842386067,7.95660967870188e-05,0.00237214155913216
"5500","RockDoveHPG_Transcript_11952",395779,"XM_015287284.1","COCH",395779,-1.75450054935346,4.0246113954732,16.4592659300911,7.99823202129981e-05,0.00237845284486345
"14741","RockDoveHPG_Transcript_51098",427515,"NM_001277629.1","annotated",427515,-2.26830235506029,2.56630537578084,16.4569218994195,8.00533601474722e-05,0.00237845284486345
"3583","RockDoveHPG_Transcript_62954",107054403,"XR_001468617.1","LOC107054403",107054403,3.0709691908121,0.792486139923086,16.4540691687637,8.02248517596305e-05,0.00237945256198409
"15477","RockDoveHPG_Transcript_5273",428852,"XM_004941498.2","CTNND1",428852,-0.642187895873442,5.71952736249907,16.3975006858948,8.2344183840314e-05,0.00243611011255031
"5880","RockDoveHPG_Transcript_10723",396223,"NM_205286.1","annotated",396223,0.788548081781599,5.37238786566264,16.3956306952369,8.24173505810091e-05,0.00243611011255031
"10902","RockDoveHPG_Transcript_22416",421318,"XM_015283919.1","SDE2",421318,0.571047484652639,6.19879739817901,16.3899716727255,8.26391737763947e-05,0.00243849131235577
"13610","RockDoveHPG_Transcript_58676",424806,"NM_001031310.1","annotated",424806,0.694840955956068,7.2822650089122,16.371589725542,8.33639179923429e-05,0.0024556790996311
"14087","RockDoveHPG_Transcript_22462",426184,"XM_015273413.1","CSAD",426184,-1.57738196447753,2.54569492671642,16.3615878126087,8.37609800829682e-05,0.00246230353225892
"12579","RockDoveHPG_Transcript_14719",423489,"XM_421394.5","KIF26A",423489,0.949823669262942,4.03228797435467,16.3587475302964,8.38740862569948e-05,0.00246230353225892
"6664","RockDoveHPG_Transcript_17568",415812,"XM_015292622.1","RP11-505K9.4",415812,0.760659647853723,4.28890033624861,16.3473022140669,8.43314426871945e-05,0.00246711405558444
"12506","RockDoveHPG_Transcript_17281",423403,"XM_421313.5","TDP1",423403,0.94141404849759,5.21389885087033,16.3450169412169,8.44230664077353e-05,0.00246711405558444
"128","RockDoveHPG_Transcript_13025",100857412,"NM_001310087.1","annotated",100857412,-0.503872235504065,6.17260155061917,16.3439291890521,8.44667134080873e-05,0.00246711405558444
"426","RockDoveHPG_Transcript_24157",100858500,"XR_001466780.1","LOC100858500",100858500,-1.51707150273203,3.67544994428501,16.3297501210653,8.50377685425922e-05,0.0024795979063889
"10116","RockDoveHPG_Transcript_1611",420308,"XM_418418.5","SLC45A4",420308,-0.817857435122464,5.47593227644923,16.3194868649065,8.54535690806868e-05,0.00248752025205871
"12112","RockDoveHPG_Transcript_6095",422889,"XM_015286015.1","ZFYVE28",422889,0.888154427784658,3.93581338304074,16.3104190295952,8.58226623636782e-05,0.00249405858202326
"11366","RockDoveHPG_Transcript_23413",421903,"XM_015284927.1","DLGAP2",421903,1.84280267728234,4.14609059940736,16.2750525060357,8.72777967564142e-05,0.00253208290354491
"4334","RockDoveHPG_Transcript_41874",107056835,"XM_015301815.1","unclassified transcription discrepancy",107056835,1.85131981927794,3.22501585879833,16.2706149054381,8.74621457001356e-05,0.00253317375683849
"15995","RockDoveHPG_Transcript_16665",693246,"XM_015292532.1","CENPN",693246,1.0166430989333,4.41752960652364,16.259689101933,8.79177235135902e-05,0.00254210342259898
"5539","RockDoveHPG_Transcript_13382",395821,"XM_015294463.1","ATP6V1A",395821,0.552173302699011,8.42645797008217,16.2505061903568,8.83024970074806e-05,0.00254895937013901
"9031","RockDoveHPG_Transcript_23358",418885,"XM_015275960.1","TPTE2",418885,0.815872601576108,6.24127601206299,16.2461442126025,8.84858690545374e-05,0.00254998843342141
"11694","RockDoveHPG_Transcript_10078",422342,"XM_015278598.1","PAK3",422342,0.875800420575041,7.08359049857832,16.2268053599073,8.93035351887359e-05,0.00256926270737993
"14914","RockDoveHPG_Transcript_73964",427846,"XM_425420.4","CDHR3",427846,-2.21509221812123,0.224694385306743,16.2209476036699,8.95527230727798e-05,0.00257009835214749
"7607","RockDoveHPG_Transcript_11407",417029,"XM_015294857.1","RBM19",417029,1.26549069333997,4.84550587285452,16.2191260453319,8.96303561576172e-05,0.00257009835214749
"3426","RockDoveHPG_Transcript_68753",107054010,"XR_001467891.1","LOC107054010",107054010,2.60404182816648,-0.384442003782134,16.2141689353366,8.98419708915182e-05,0.00257189403238704
"7369","RockDoveHPG_Transcript_19058",416730,"XM_015283490.1","PLCB4",416730,-0.938680799764567,6.19858899296465,16.1994315865492,9.04741070554194e-05,0.00258570204634213
"7919","RockDoveHPG_Transcript_10178",417487,"XM_015295963.1","GTF2IRD1",417487,1.14160994243315,4.36429582881458,16.1823385215859,9.12129676647073e-05,0.00260250950054244
"3310","RockDoveHPG_Transcript_27550",107053698,"XM_015288820.1","NKX2-3",107053698,-1.65285291562919,1.65169259406262,16.4479979710383,9.18972678511829e-05,0.00261770732285003
"3408","RockDoveHPG_Transcript_57255",107053959,"XM_015290665.1","BARHL2",107053959,2.28522752809248,0.628090143151355,16.4420901615449,9.260356327188e-05,0.00263348057528697
"15683","RockDoveHPG_Transcript_27570",429367,"XM_015275370.1","P2RX6",429367,1.12205905392488,3.68517277428741,16.0888143361483,9.53658777186742e-05,0.00270757529799302
"14390","RockDoveHPG_Transcript_40575",426937,"NM_001031407.1","annotated",426937,0.759222517305838,5.94661046768277,16.0815382593861,9.56969394401875e-05,0.0027125132489598
"4891","RockDoveHPG_Transcript_15847",386578,"NM_204416.1","annotated",386578,2.35809618047594,4.25004601291032,16.0732223206208,9.61492159686863e-05,0.0027208651902483
"4928","RockDoveHPG_Transcript_10372",395101,"XM_015276104.1","UNC5C",395101,0.95810211398842,5.31627065793819,16.0625598134964,9.65659816004635e-05,0.00272456857579311
"2630","RockDoveHPG_Transcript_50783",107051971,"XR_001463994.1","LOC107051971",107051971,1.65950130628085,2.76579589485305,16.6616498505023,9.66785893573177e-05,0.00272456857579311
"10950","RockDoveHPG_Transcript_5838",421374,"NM_001006399.1","annotated",421374,-1.0294885473593,4.9043179710491,16.058485518428,9.67535938455088e-05,0.00272456857579311
"11678","RockDoveHPG_Transcript_19798",422319,"XM_015278662.1","LOC422319",422319,0.928502393628043,6.58039934630187,16.047436596419,9.72642438721236e-05,0.00273448758586416
"6098","NODE_167148_length_227_cov_1.49419",396495,"NM_205498.1","annotated",396495,-1.79515600628872,-0.528483150018383,16.1969898441815,9.75436903691256e-05,0.00273788485065341
"3619","RockDoveHPG_Transcript_45410",107054490,"XR_001468772.1","LOC107054490",107054490,1.76206909869217,2.80929707030036,16.0351688692726,9.7834442217484e-05,0.00274158789213995
"14520","RockDoveHPG_Transcript_13573",427210,"XM_015277637.1","POC5",427210,0.936793154006862,4.67178729504427,16.0205895026024,9.85165163845563e-05,0.00275124382840845
"17058","RockDoveHPG_Transcript_21047",772072,"XM_001235260.4","CTD-2510F5.6",772072,0.872081960772287,5.04330364619378,16.0181666770166,9.86303333861762e-05,0.00275124382840845
"1085","RockDoveHPG_Transcript_12198",101748677,"XM_015275796.1","C1H12ORF40",101748677,2.24860431670594,2.87438243308673,16.0887157919709,9.86571619618137e-05,0.00275124382840845
"1419","NODE_64058_length_362_cov_2.43974",101750474,"XR_001464188.1","LOC101750474",101750474,2.4881265354527,0.358026362176881,16.2826532018599,0.00010065394018028,0.00280222981610857
"15276","RockDoveHPG_Transcript_24178",428510,"XM_015282404.1","LOC428510",428510,-1.97423979970792,4.27241408376294,15.9767654022896,0.000100836716859801,0.00280222981610857
"10372","RockDoveHPG_Transcript_17161",420640,"XM_004939388.2","ANKRD28",420640,-0.520320368918125,6.18690446842834,15.9689321084581,0.00010097247976014,0.00280222981610857
"12435","RockDoveHPG_Transcript_6613",423316,"XM_421233.5","EGLN3",423316,1.2950455647315,5.37308544793701,15.9576645891336,0.000101538032704797,0.00281101839242721
"8534","RockDoveHPG_Transcript_12384",418265,"XM_416490.5","MAN1A2",418265,-0.689550379314131,6.29593320161262,15.9550055815076,0.000101645209380019,0.00281101839242721
"6920","RockDoveHPG_Transcript_12311",416144,"XR_213084.2","ZNF346",416144,0.606573969879024,6.14164459525797,15.9498992391387,0.000101893017370891,0.00281101839242721
"8836","RockDoveHPG_Transcript_13022",418639,"XM_015273663.1","PRPS2",418639,1.29214954345664,3.34971299790554,15.9457255335846,0.000102096022242908,0.00281101839242721
"17086","RockDoveHPG_Transcript_15371",772178,"XM_015285626.1","EMCN",772178,0.875877119861848,6.16452927575037,15.9455744357401,0.000102103379217464,0.00281101839242721
"13246","RockDoveHPG_Transcript_4001",424344,"XM_004943108.2","WDR47",424344,0.549062743337792,6.55333586239317,15.9398564228306,0.000102382187490732,0.0028119875247644
"13255","RockDoveHPG_Transcript_253",424354,"XM_422197.5","ASPM",424354,1.07586440345299,5.35100145668482,15.9381737542032,0.000102464381478207,0.0028119875247644
"9976","RockDoveHPG_Transcript_33067",420124,"XM_015300056.1","ELL",420124,1.12047260975773,5.08487319079024,15.9273404187688,0.000102995174405345,0.00282206777870646
"6792","RockDoveHPG_Transcript_11521",415986,"NM_001277877.1","NINJ1",415986,-0.722142234324082,4.76641984056983,15.9221604202921,0.000103249964416225,0.00282392186196055
"10460","RockDoveHPG_Transcript_2368",420745,"XM_015281675.1","BBS9",420745,0.779909241776329,5.03506983493707,15.9154244323571,0.000103582250364771,0.00282392186196055
"10032","RockDoveHPG_Transcript_18284",420196,"NM_001199473.1","MRPL53",420196,1.36981452229943,5.90034942127357,15.9167748427467,0.000103592289954791,0.00282392186196055
"8036","RockDoveHPG_Transcript_8248",417631,"XM_015296123.1","GDPD1",417631,-0.727190248854217,6.64222805725332,15.9099025651752,0.000103855456570724,0.00282392186196055
"2797","RockDoveHPG_Transcript_47133",107052453,"XM_015280904.1","LOC107052453",107052453,-1.37975121971659,3.73249747104197,15.9093910757917,0.000103880800738324,0.00282392186196055
"11791","RockDoveHPG_Transcript_10057",422465,"XM_015276712.1","ZNF827",422465,0.758677749054747,5.8325733071848,15.8961257548539,0.000104540300148917,0.00283738154272107
"6178","RockDoveHPG_Transcript_14570",404746,"XM_015290839.1","ST6GALNAC3",404746,0.902027000947578,4.99689543137363,15.8901114540873,0.00010484071180332,0.00284106808029655
"9631","RockDoveHPG_Transcript_16279",419663,"XM_004947845.2","ZBTB8OS",419663,0.89008238917301,4.32263904033784,15.8805373597612,0.000105320749764846,0.00284960310727395
"15927","RockDoveHPG_Transcript_11316",431595,"XM_004937357.2","FAM169A",431595,0.738468274056528,5.86959698819379,15.8750191954521,0.000105598443433096,0.00285264527471377
"6935","RockDoveHPG_Transcript_16327",416161,"XR_001468825.1","CCNG1",416161,0.789864525833449,6.64874006942881,15.8512878081068,0.000106801222545896,0.00288062922435509
"14096","RockDoveHPG_Transcript_24544",426211,"XM_015297197.1","KAZN",426211,1.00184963991945,4.17431350228546,15.8151980367264,0.000108657185305087,0.00292611596370736
"5885","RockDoveHPG_Transcript_11055",396228,"XM_015280967.1","SERPINH1",396228,-0.824806078990488,7.23141911486568,15.8073742395709,0.000109063850706912,0.00293111367687339
"9184","RockDoveHPG_Transcript_12540",419070,"XM_015280979.1","GDPD5",419070,0.781480172537573,4.92458576966747,15.8024350785321,0.000109321376894742,0.00293111367687339
"14051","RockDoveHPG_Transcript_26153",426093,"XR_001469918.1","LOC426093",426093,-2.0494560585216,3.63433181992979,15.8033777701782,0.000109352172859834,0.00293111367687339
"3349","RockDoveHPG_Transcript_17763",107053812,"XR_001467484.1","LOC107053812",107053812,1.41772281674245,1.97427217721718,15.79349778652,0.000109788940715185,0.00293511396408176
"8467","RockDoveHPG_Transcript_17123",418180,"XM_416411.5","RERGL",418180,1.11829503679175,5.50864238899735,15.7903316635708,0.000109955068249271,0.00293511396408176
"4961","RockDoveHPG_Transcript_12674",395138,"NM_204479.1","annotated",395138,0.683811353574307,5.50224284503008,15.7876084762095,0.000110098159742948,0.00293511396408176
"5647","RockDoveHPG_Transcript_20188",395947,"XM_015281253.1","SCN5A",395947,1.41939932642306,4.75542131486307,15.7845296034255,0.000110274786748478,0.00293511396408176
"13313","RockDoveHPG_Transcript_74017",424430,"XM_422273.5","LOC424430",424430,2.15219784514198,0.649807287617599,17.2675757292338,0.0001104954212114,0.00293511396408176
"256","RockDoveHPG_Transcript_60349",100857883,"XM_015297703.1","LOC100857883",100857883,-1.77640921365341,0.971815853090046,15.7795707887048,0.000110521612597216,0.00293511396408176
"8177","RockDoveHPG_Transcript_20267",417810,"XM_015281376.1","AMIGO2",417810,1.12023472023158,5.51033813124654,15.773330236194,0.000110851530703342,0.00293935349155314
"1144","RockDoveHPG_Transcript_13068",101748962,"XM_004949340.2","LOC101748962",101748962,2.45864039019512,5.50252702051821,15.8234152571795,0.000111879667102061,0.00295794466748455
"3838","RockDoveHPG_Transcript_22976",107055062,"XR_001470036.1","LOC107055062",107055062,-1.97388443521975,0.823853677273171,15.7537095189056,0.000111895369474418,0.00295794466748455
"13097","RockDoveHPG_Transcript_14412",424157,"XM_015289680.1","MYO3B",424157,1.44450173748459,2.71561759628135,15.7414631891224,0.00011255195720616,0.00297075211818462
"11620","RockDoveHPG_Transcript_11489",422237,"XM_015278261.1","FAM122A",422237,-0.568879557729462,6.54547671155547,15.7304157310525,0.000113147636131148,0.00298191525938301
"9856","RockDoveHPG_Transcript_24431",419958,"XM_004948538.2","CCDC47",419958,0.757072811564206,6.46158076108125,15.7220071748899,0.00011360317837193,0.00298888238463456
"4944","RockDoveHPG_Transcript_10242",395119,"XM_015275164.1","ARVCF",395119,1.19549758454039,5.3510045054228,15.719151779044,0.000113758297225403,0.00298888238463456
"5653","RockDoveHPG_Transcript_60460",395953,"NM_205071.1","3672763",395953,3.51012099997831,0.175381688344118,16.730592203134,0.000115584494352018,0.00302361486197272
"372","RockDoveHPG_Transcript_15440",100858311,"XR_001468475.1","LOC100858311",100858311,0.91374094007996,4.27842161531752,15.6850073792691,0.000115629998347684,0.00302361486197272
"3714","NODE_38648_length_508_cov_2.27152",107054753,"XR_001469351.1","LOC107054753",107054753,-1.77193339118114,1.42295083706414,15.6830186435392,0.00011573997783818,0.00302361486197272
"10641","RockDoveHPG_Transcript_14866",420974,"XM_004935171.2","LPCAT1",420974,0.539739721321114,6.8670673886281,15.6822796425104,0.000115780872654615,0.00302361486197272
"13031","RockDoveHPG_Transcript_11656",424070,"XM_004942602.2","SGOL2",424070,0.983433284017332,6.07736226596222,15.6759701001967,0.000116130630156476,0.00302816757969954
"1009","NODE_144894_length_240_cov_1.38919",101748260,"XR_001468568.1","LOC101748260",101748260,2.66812633614426,-1.65997229627592,16.9711809673416,0.000117157830785202,0.00305034460786448
"11209","RockDoveHPG_Transcript_35463",421702,"XM_015284107.1","VNN1",421702,-1.66147369394393,7.84472405557311,15.6424339493278,0.000118472764906009,0.00307993504187882
"498","RockDoveHPG_Transcript_51902",100858776,"XM_015274781.1","NEDD8",100858776,-1.73391866750492,2.61144367898101,15.6261453498411,0.000118930677543269,0.00308719000864949
"11107","NODE_103607_length_280_cov_2.37333",421582,"XM_419620.5","SLC22A3",421582,1.50660939910494,1.51010099985871,15.616574747462,0.00011947635533989,0.00309669796678255
"16901","RockDoveHPG_Transcript_28334",771537,"XM_015294089.1","LOC771537",771537,0.586198548258865,6.06007494567978,15.6079879969042,0.000119968109653189,0.00310207530415032
"9431","RockDoveHPG_Transcript_11114",419399,"XM_015297106.1","PRKCZ",419399,0.740298313999289,7.12193603563293,15.6049074056657,0.000120145034361932,0.00310207530415032
"10074","RockDoveHPG_Transcript_14556",420245,"XM_004939976.2","FBXO43",420245,1.35010876797909,3.81047374985364,15.7590907372132,0.000120222939316218,0.00310207530415032
"9103","RockDoveHPG_Transcript_14927",418971,"XM_015279598.1","ELMOD1",418971,1.14123888949636,6.90074699072285,15.5947209385377,0.000120731960226144,0.00311055984690103
"9539","RockDoveHPG_Transcript_7331",419536,"XM_015297318.1","RHOBTB2",419536,-0.688674255689866,4.24501944517937,15.5903850485425,0.00012098267238861,0.00311237390577077
"5796","RockDoveHPG_Transcript_17990",396127,"NM_205207.2","MFI2",396127,-1.31428661280771,3.62242713106744,15.5811269538083,0.000121519776790258,0.00312153926629976
"13517","RockDoveHPG_Transcript_56783",424682,"XM_015291151.1","INADL",424682,0.726623182833214,7.14152833357631,15.5761518849601,0.000121809406669573,0.00312432983347723
"7371","RockDoveHPG_Transcript_7470",416734,"XM_015283493.1","PAK7",416734,0.663581016426166,4.47487148338498,15.5687478919957,0.000122241742828266,0.00313076700994292
"6485","RockDoveHPG_Transcript_11605",415572,"XM_004943937.2","SPG11",415572,0.597313272987811,5.59574280250002,15.5624280971007,0.000122612007406482,0.0031355977360751
"12244","RockDoveHPG_Transcript_15531",423069,"XM_015286638.1","PLEKHA7",423069,0.997538186184316,6.05007652785367,15.531509191635,0.000124440033169618,0.00317695178839288
"17042","RockDoveHPG_Transcript_21181",772022,"XM_001235223.3","KCNK16",772022,-1.67851345970289,3.45280456031533,15.5288730391083,0.00012459717070687,0.00317695178839288
"11632","RockDoveHPG_Transcript_11787",422253,"XM_015278485.1","MCF2",422253,0.789593100057949,5.13847482046608,15.5152433146465,0.000125412852858909,0.00319303343075292
"11005","RockDoveHPG_Transcript_39228",421446,"NM_001277604.1","RSPH9",421446,-1.08982356990483,5.23185237872219,15.4986772646403,0.000126411595165239,0.0032137215843039
"6170","RockDoveHPG_Transcript_38857",404532,"NM_206987.1","annotated",404532,1.85278461959614,6.2607620699258,15.55485696139,0.000127307002289688,0.00323172569635971
"16058","RockDoveHPG_Transcript_10673",768530,"XM_001231518.4","PLA2G15",768530,1.12214507955677,4.51314377217562,15.4558221761364,0.000129033052053221,0.00327073207715522
"11435","RockDoveHPG_Transcript_26437",421993,"XM_015285100.1","ASXL2",421993,-0.799945316836356,2.81858450859353,15.439276661362,0.000130059914763689,0.00329192705080761
"10667","RockDoveHPG_Transcript_10073",421004,"XM_015282385.1","GMNN",421004,0.939543053198209,6.27954396489972,15.4286675353202,0.000130722727756635,0.00329906384391039
"10875","RockDoveHPG_Transcript_28783",421284,"XM_015278052.1","TMEM17",421284,0.985517283201236,3.48164770164041,15.4286453919642,0.000130724114774343,0.00329906384391039
"13511","RockDoveHPG_Transcript_3788",424671,"NM_001012927.1","annotated",424671,0.775325882563105,5.35248955487603,15.4143888640296,0.000131620238258519,0.00331683000411469
"2829","RockDoveHPG_Transcript_66408",107052540,"XR_001465089.1","LOC107052540",107052540,-3.16754489451071,-0.733778986669418,19.9173964632635,0.000132488731245326,0.0033338490943977
"16293","RockDoveHPG_Transcript_11477",769430,"NM_001005835.1","annotated",769430,0.861501200899842,5.05628516022128,15.3909263874708,0.000133108677414159,0.00334457349275576
"13605","RockDoveHPG_Transcript_10362",424800,"XM_422616.5","RHBDD1",424800,0.821137300574112,4.34682208743151,15.3770208060134,0.000133998923227863,0.00336039969464193
"15257","RockDoveHPG_Transcript_10964",428459,"XM_004939499.2","ARPP21",428459,0.940309443756973,6.23078329995216,15.3750143902484,0.000134127875657994,0.00336039969464193
"5409","RockDoveHPG_Transcript_15424",395668,"XM_015278189.1","TENM1",395668,0.943585527812363,5.27752600717339,15.3325769675383,0.000136885167962615,0.00342450981068211
"7087","RockDoveHPG_Transcript_13192",416371,"XM_414685.4","BHMT",416371,1.20360399628779,3.69458554711207,15.3221041193481,0.000137574468205388,0.0034367734734608
"6426","RockDoveHPG_Transcript_3413",415489,"NM_001285869.1","annotated",415489,0.919000787124114,5.25794676084915,15.3160399980369,0.000137975212320819,0.00344180363451154
"12165","RockDoveHPG_Transcript_1614",422968,"XM_015286171.1","ANO3",422968,1.01768693199153,6.00352170321404,15.2977432248925,0.000139191572268004,0.00346713552740302
"9126","RockDoveHPG_Transcript_22084",419000,"NM_001006280.1","annotated",419000,0.540805017652671,5.92188916897661,15.2695999326852,0.000141083903398443,0.00350920798337741
"5624","RockDoveHPG_Transcript_18090",395922,"XM_015276138.1","CENPC",395922,0.561667132332914,6.48442913056468,15.2548776516714,0.000142084245989813,0.00352900468241174
"5749","RockDoveHPG_Transcript_67577",396072,"NM_205163.1","annotated",396072,-2.39095128994155,-0.0536580016081751,15.2515517361577,0.000142311233344674,0.00352956395114334
