"rockdoveid","entrezid","genbankid","name","geneid","logFC","logCPM","F","PValue","FDR"
"1159","NODE_37553_length_520_cov_47.2645",101749042,"XM_015298211.1","ATP5L",101749042,-2.38176588237996,6.2399348691247,31.8869077936692,8.12588304937917e-08,3.6912892946943e-05
"16349","NODE_108453_length_274_cov_2.91781",769660,"XM_015272565.1","LOC769660",769660,-6.33167357206326,-1.43105773302152,35.0708902550563,1.27284076599136e-07,5.63378905193408e-05
"2459","RockDoveHPG_Transcript_50446",107051530,"XR_001463161.1","LOC107051530",107051530,4.8869490933067,0.807256624976838,30.4498881964781,1.48598058811152e-07,6.41274922799526e-05
"13128","NODE_147395_length_238_cov_0.765027",424198,"XM_003641641.3","OBSL1",424198,-4.57561363386476,-0.601272004856738,30.3600445123316,1.54068053764108e-07,6.48664083920983e-05
"856","NODE_160323_length_231_cov_1.98864",101747443,"XM_015273174.1","unclassified transcription discrepancy",101747443,-5.92887662636058,-1.18777312464195,31.2365250048603,2.53336037742503e-07,0.000104121111512169
"12622","RockDoveHPG_Transcript_10857",423548,"XM_421441.4","AP5M1",423548,2.94215924867292,5.56224553625295,29.1434578040837,2.65478149071472e-07,0.000106574042076087
"13892","RockDoveHPG_Transcript_11665",425454,"XM_015298675.1","unclassified transcription discrepancy",425454,2.25192666316973,6.21223135480061,28.9839421140042,2.80911471197505e-07,0.000108917038632748
"11881","NODE_136646_length_246_cov_1.62827",422586,"XM_015276504.1","SPARCL1",422586,-3.51818564516987,1.5762280814543,28.9105736216418,2.8746894045032e-07,0.000108917038632748
"1113","RockDoveHPG_Transcript_49118",101748797,"XM_004950975.2","LOC101748797",101748797,4.17343257534753,4.38652975141414,28.9453109196293,2.90243527812906e-07,0.000108917038632748
"2055","RockDoveHPG_Transcript_67167",107050163,"XM_015273952.1","LOC107050163",107050163,3.14995255407996,2.09529852785427,28.7426286691531,3.09010640490989e-07,0.000113492376088414
"16350","RockDoveHPG_Transcript_19792",769661,"XM_003643835.3","unclassified transcription discrepancy",769661,1.96130719083228,4.50434180247137,28.2730576633824,3.78734456240935e-07,0.000136202378825646
"2351","RockDoveHPG_Transcript_25324",107051186,"XM_015274842.1","mRNA",107051186,5.84509262515595,1.01899015835302,28.2063350382985,3.93071263659317e-07,0.000138473390883411
"1995","RockDoveHPG_Transcript_39683",107049800,"XM_015273599.1","LOC107049800",107049800,6.29497150756844,0.684931616879991,28.1261595607575,4.05072260885505e-07,0.000139847147348112
"5740","NODE_110059_length_272_cov_1.67281",396060,"XM_015286026.1","PTPRA",396060,-5.99800139202277,-1.26872761226859,30.1661064990724,4.9465681920887e-07,0.000167426784572226
"12743","NODE_48851_length_429_cov_2.29679",423705,"XM_421584.5","PLA2G12B",423705,-5.24085437081666,-1.55984143601404,28.9464999274484,5.7578720204221e-07,0.000190710053246033
"15680","NODE_154009_length_234_cov_1.60894",429337,"XM_001232340.4","APLNR",429337,-4.30386109597887,-0.512672867523864,27.4278405046672,5.96129630365654e-07,0.000190710053246033
"11942","NODE_190691_length_215_cov_1.14375",422662,"XM_420616.5","SULT1E1",422662,-4.44283171952838,-0.972665034087999,27.996857499742,5.96590364690404e-07,0.000190710053246033
"5245","RockDoveHPG_Transcript_18231",395472,"XM_015286076.1","TCIRG1",395472,1.53537683036747,4.36897004108995,27.1824857674222,6.09023059477254e-07,0.00019114465550357
"16450","NODE_26229_length_689_cov_18.3423",770025,"XM_015300939.1","LOC770025",770025,-2.63629640188172,1.99833774358882,26.6956286062177,7.53747505961221e-07,0.000228845342677416
"5780","RockDoveHPG_Transcript_10478",396106,"XM_015294997.1","unclassified transcription discrepancy",396106,2.95349680775924,5.53284386333179,26.7370418021389,7.55658934805511e-07,0.000228845342677416
"4573","NODE_39230_length_503_cov_8.19643",373951,"NM_204148.1","annotated",373951,-6.22941450737527,-1.16617699354912,28.273953817386,7.92774812246131e-07,0.000232690576955807
"93","NODE_120463_length_261_cov_2.43689",100857277,"NM_001302187.1","SLN",100857277,-4.41506687291124,2.02167147235943,26.5848189839186,7.97180397707734e-07,0.000232690576955807
"2190","RockDoveHPG_Transcript_41262",107050687,"XM_015274395.1","LOC107050687",107050687,4.4644866056535,4.39277301385602,26.6029250605863,8.08795887924251e-07,0.000232690576955807
"4224","NODE_171976_length_225_cov_36.5353",107056413,"XM_015301458.1","LOC107056413",107056413,-3.87726935511735,3.43074056982351,26.2883413077486,9.0302091183019e-07,0.000249710980455
"6065","RockDoveHPG_Transcript_12529",396453,"NM_205466.2","PRL",396453,2.54725007127523,13.303604023267,26.2713346955375,9.08236468316259e-07,0.000249710980455
"5745","NODE_18801_length_909_cov_190.1",396067,"XM_015281049.1","MYL3",396067,-12.3159423605816,2.93633004944598,34.1293777467807,9.1302005508923e-07,0.000249710980455
"2523","NODE_39624_length_499_cov_3.31081",107051699,"XR_001463435.1","LOC107051699",107051699,-4.12268719676578,-0.800172293037266,26.2047694294018,9.35176809972388e-07,0.000249710980455
"7614","RockDoveHPG_Transcript_22761",417041,"NM_001006196.3","annotated",417041,2.61333284597618,3.35867870737414,26.1923913374949,9.40285814481231e-07,0.000249710980455
"6635","RockDoveHPG_Transcript_12718",415774,"XM_414136.5","SLC7A10",415774,1.19629000736208,4.52685988682893,26.1495240133971,9.58199262544821e-07,0.000250612661667404
"14876","RockDoveHPG_Transcript_34280",427789,"XM_003642310.3","MYH1G",427789,-2.39540074940199,2.14653216361509,26.0551078210418,9.98886613050897e-07,0.000257354936037083
"1393","RockDoveHPG_Transcript_31691",101750363,"XM_004945690.2","PRF1",101750363,2.65505272667071,5.08827097546811,25.9933183812484,1.03707302122278e-06,0.0002603230099586
"13657","RockDoveHPG_Transcript_72275",424869,"NM_001006545.1","annotated",424869,1.42689149422309,5.12478336989169,25.9623518397689,1.04056816632739e-06,0.0002603230099586
"2163","RockDoveHPG_Transcript_64872",107050614,"XM_015274327.1","annotated",107050614,1.41875497331015,5.2453161487138,25.7533629395818,1.14107720164028e-06,0.000281389637924494
"2500","NODE_118037_length_264_cov_3.17703",107051647,"XM_015275930.1","LOC107051647",107051647,-4.55873957662852,-1.4388441689216,26.0316836984827,1.19492025143495e-06,0.000287890015199166
"3841","NODE_38376_length_511_cov_3.0614",107055071,"XM_015298531.1","LOC107055071",107055071,-5.4753563132999,-1.51254904891622,28.7810858735368,1.20079255557525e-06,0.000287890015199166
"15173","NODE_292830_length_155_cov_2.36",428314,"XM_425874.5","KRT12",428314,-6.21348221363448,-1.43304188095411,29.8715260202798,1.27533491468205e-06,0.000299441866515834
"2115","RockDoveHPG_Transcript_30918",107050461,"XM_015274211.1","LOC107050461",107050461,3.88266436831106,4.67724307772981,25.5497894143056,1.28366922269562e-06,0.000299441866515834
"5531","RockDoveHPG_Transcript_55309",395813,"NM_204966.1","annotated",395813,-5.51236889209511,1.288948059755,25.6111593640673,1.32189807238064e-06,0.000304248060339128
"4261","NODE_9224_length_1572_cov_7.75214",107056545,"XM_015301578.1","mRNA",107056545,-8.43806756647147,-0.536018311813584,31.2309174144022,1.42560385348294e-06,0.000323799654195032
"2344","RockDoveHPG_Transcript_63972",107051173,"XM_015274826.1","mRNA",107051173,2.75779757645417,0.597311832399546,25.3484573487537,1.48177079408168e-06,0.000332186070745947
"2150","RockDoveHPG_Transcript_58715",107050575,"XM_015274299.1","LOC107050575",107050575,4.27649596744506,2.31164304681689,25.1356526433011,1.50977233660332e-06,0.0003333028673935
"8127","NODE_6862_length_1894_cov_11.0865",417751,"NM_001199715.2","LMOD2",417751,-9.34884080428801,0.173954172650174,31.7383898881919,1.52536939659868e-06,0.0003333028673935
"16967","NODE_23639_length_751_cov_22.1207",771780,"NM_001302190.1","annotated",771780,-9.01824797764986,-0.139481905122078,31.2413010077666,1.69410040836556e-06,0.000365544515615078
"1229","RockDoveHPG_Transcript_72567",101749378,"XM_015274045.1","LOC101749378",101749378,4.96041393684797,-0.0702447993258161,24.7904931966702,1.74812494613366e-06,0.000372544849631595
"5024","RockDoveHPG_Transcript_14875",395209,"NM_204534.4","annotated",395209,2.07870076623729,6.69879773480667,24.7301211042181,1.80798187374991e-06,0.000380602232983792
"6173","NODE_12456_length_1267_cov_7.71617",404536,"XM_015276846.1","ADIPOQ",404536,-3.71348360024371,1.20344174989308,24.4895643443091,2.0017788200332e-06,0.000416321758932689
"922","RockDoveHPG_Transcript_42147",101747801,"XM_015300306.1","IKZF4",101747801,2.37196217841328,2.32889892553089,24.4327161599236,2.04989797335518e-06,0.000421254033524488
"3685","NODE_251909_length_185_cov_2.90769",107054665,"XM_015294829.1","LOC107054665",107054665,-11.0060279302693,1.6372053504477,31.2725051834796,2.13093086026094e-06,0.000432754453056757
"31","RockDoveHPG_Transcript_56900",100359387,"NM_001172593.1","annotated",100359387,3.30939915534288,3.51713708338921,24.2687529478316,2.21937337452171e-06,0.000445474688267369
"5443","NODE_1508_length_3679_cov_116.637",395707,"XM_015295672.1","ATP2A3",395707,-2.12947796725933,6.46815982781497,24.1032371117849,2.39267592480546e-06,0.000472999714244497
"4115","RockDoveHPG_Transcript_35829",107056046,"XM_015301103.1","unclassified transcription discrepancy",107056046,2.87767960723692,2.7831982270621,24.0698231064151,2.41130661878784e-06,0.000472999714244497
"5930","RockDoveHPG_Transcript_56852",396280,"NM_205337.1","annotated",396280,2.1111290397746,1.71318530056718,24.0021802849915,2.48423211221417e-06,0.000478922806596741
"2461","RockDoveHPG_Transcript_61714",107051542,"XM_015275106.1","mRNA",107051542,5.66657402096478,1.38943621868539,24.0064429939052,2.49699064961804e-06,0.000478922806596741
"803","NODE_282253_length_166_cov_3.23423",100859892,"XM_015280042.1","SEMA6CL",100859892,4.00544776335114,1.46832402968873,23.9386862170901,2.55965032726826e-06,0.000485545977464886
"7380","RockDoveHPG_Transcript_23559",416746,"XM_015283514.1","CDC42BPA",416746,-1.62097865046331,7.2171286955381,23.7918088378983,2.73349627409355e-06,0.000512887094384814
"3485","NODE_111662_length_270_cov_1.32093",107054156,"XR_001468163.1","LOC107054156",107054156,-4.02685206799492,-1.69753400167804,25.4033530412652,2.95406181982938e-06,0.000548311990687041
"2255","RockDoveHPG_Transcript_47870",107050883,"XR_001462836.1","LOC107050883",107050883,1.77123116809617,3.71319111503892,23.5045608646036,3.10442108970715e-06,0.000570090604792817
"2029","RockDoveHPG_Transcript_54409",107049998,"XR_001462310.1","LOC107049998",107049998,3.16918814048511,1.54635344512558,23.3366807044734,3.34744194510649e-06,0.00060824781954135
"10166","RockDoveHPG_Transcript_12353",420385,"NM_001037834.2","GHRHR",420385,2.95845440913473,9.49981527150375,23.1394738466817,3.6800641828729e-06,0.000661721540882834
"16717","NODE_150654_length_236_cov_1.06077",770867,"XM_015296722.1","JPH2",770867,-3.26406884738475,1.56314331143217,23.0307303327847,3.84277972255072e-06,0.00068385632547083
"4867","RockDoveHPG_Transcript_36080",378911,"XM_015291631.1","GHSR",378911,4.0259697524223,4.42788116265357,22.9965563265397,3.9921967822534e-06,0.000703196947502635
"2348","RockDoveHPG_Transcript_22810",107051182,"XM_015274838.1","LOC107051182",107051182,2.37792086929307,4.10516872160261,22.8488736862488,4.16919812087952e-06,0.000726956545076992
"3541","RockDoveHPG_Transcript_62237",107054282,"XR_001468410.1","LOC107054282",107054282,2.44462953595968,0.578578004883522,22.7924224201248,4.27669062181349e-06,0.000738242335137445
"402","NODE_103350_length_280_cov_1.69778",100858422,"XM_015278776.1","FLT3",100858422,-4.00044569577796,-1.38270659236701,23.0810424286458,4.33917961944003e-06,0.000741613055354196
"4897","RockDoveHPG_Transcript_29175",386585,"NM_204421.1","15846441",386585,3.65512093659247,2.4227056014452,22.5801773922175,4.71779311890214e-06,0.000798417106063615
"6241","RockDoveHPG_Transcript_17744",414743,"NM_001001614.1","annotated",414743,1.79782833633981,5.5570475381961,21.9383905096549,6.30815716923806e-06,0.00105719814616881
"9839","NODE_241608_length_189_cov_2.37313",419937,"XM_418058.5","LOH11CR2A",419937,1.65022437489923,3.0140496102672,21.7956727386566,6.7155047329692e-06,0.0011146446413511
"2118","NODE_29129_length_631_cov_3.39931",107050474,"XM_015274219.1","unclassified transcription discrepancy",107050474,-6.6477054493661,-1.25160188046639,24.9532515267892,6.79641658760641e-06,0.00111733088700249
"15904","RockDoveHPG_Transcript_67462",431476,"XM_015298665.1","CA14",431476,3.74405556121604,0.135275313252775,21.5822063950148,7.40014168424808e-06,0.00120510609201406
"9218","RockDoveHPG_Transcript_1700",419116,"NM_001030843.2","annotated",419116,1.43521832656998,9.52385004355265,21.4842345186385,7.73772433593546e-06,0.00124184479931449
"2007","RockDoveHPG_Transcript_59887",107049861,"XM_015273652.1","unclassified transcription discrepancy",107049861,2.53419540576195,1.02022437469684,21.4564272246273,7.83636367539403e-06,0.00124184479931449
"10435","RockDoveHPG_Transcript_37402",420716,"XM_015281505.1","LOC420716",420716,4.40610442042379,2.38676023629302,21.4493657155484,7.86443038340574e-06,0.00124184479931449
"3816","NODE_113981_length_268_cov_2.47887",107055016,"XM_015297718.1","LOC107055016",107055016,-3.93080066594085,-1.05609243838691,21.4349272149308,7.91350526732675e-06,0.00124184479931449
"1364","NODE_137527_length_245_cov_1.45789",101750184,"XR_212537.2","LOC101750184",101750184,-2.41896967377722,1.12686039155207,21.4066880361087,8.01600140405911e-06,0.00124659654267449
"11185","RockDoveHPG_Transcript_15284",421674,"XM_419713.5","VTA1",421674,1.44906916062991,6.29585224122894,21.3451901350819,8.24390874131237e-06,0.00127059243475477
"673","NODE_50075_length_423_cov_2.13859",100859408,"XM_015302150.1","LOC100859408",100859408,-5.56778856402359,-1.55461985862206,25.7656102017466,8.87253963113601e-06,0.00135537857621832
"7677","RockDoveHPG_Transcript_44697",417158,"NM_001004379.1","7344692",417158,1.64525772155328,8.70404007730211,21.0872509173317,9.28518093388375e-06,0.00140597187088334
"2153","RockDoveHPG_Transcript_39176",107050585,"XM_015274305.1","unclassified transcription discrepancy",107050585,1.73742611505859,4.37458533517783,20.9409379164728,9.91541122099376e-06,0.00148834633475473
"13033","NODE_101889_length_282_cov_1.17621",424072,"NM_001039601.1","annotated",424072,-4.89922292678015,-1.6418162011865,25.0290885775648,1.01201614405194e-05,0.00150598471367454
"1769","RockDoveHPG_Transcript_47607",102723171,"NR_110376.1","RN7SL1",102723171,4.87206097308605,2.95120498934316,20.8919475634602,1.02302390857691e-05,0.00150935373588501
"847","RockDoveHPG_Transcript_29828",101747380,"XM_015291551.1","CAMK2N2",101747380,2.59629714302031,2.88149032886076,20.751196021803,1.08187354725225e-05,0.00158265264175156
"3293","RockDoveHPG_Transcript_74951",107053661,"XR_001467120.1","LOC107053661",107053661,-3.44923735010463,0.249565865336363,20.6907060804749,1.17201058031923e-05,0.0017001047594513
"10261","RockDoveHPG_Transcript_33994",420509,"XM_015282021.1","MLLT10",420509,1.21260060105141,6.36255824213346,20.4601757279209,1.2359204463627e-05,0.00177787156209274
"9916","NODE_103821_length_280_cov_4.54222",420049,"XM_015299698.1","MVP",420049,-6.54710650404699,-1.36389401353496,24.5395207202104,1.24854980289689e-05,0.00178119559484349
"12848","NODE_27433_length_664_cov_5.01314",423841,"XM_421709.5","ANKRD2",423841,-7.00060573868586,-1.32805255101468,24.5388706860409,1.31959474726986e-05,0.00186711840388297
"2286","NODE_31799_length_590_cov_2.86916",107050965,"XM_015274636.1","annotated",107050965,-5.25750192204909,-1.24888303425364,20.6697886152608,1.36963355986413e-05,0.00192216378133126
"2365","RockDoveHPG_Transcript_75213",107051246,"XM_015274890.1","LOC107051246",107051246,3.80293910103719,0.81575593251731,20.1710757865601,1.41314918345847e-05,0.00196724041974678
"14827","RockDoveHPG_Transcript_75897",427671,"XM_015294469.1","unclassified transcription discrepancy",427671,3.23653772312682,0.115152566893605,20.1214020268434,1.44420526332559e-05,0.00199438970044211
"2285","NODE_56833_length_389_cov_4.53892",107050963,"XM_015274634.1","LOC107050963",107050963,-6.01667584334816,-1.50433147523734,23.7767321797275,1.46207454317786e-05,0.00200304212415366
"13973","RockDoveHPG_Transcript_17887",425829,"XM_015297468.1","unclassified transcription discrepancy",425829,1.92634417532836,4.03477285252518,19.9397322236077,1.57027299404886e-05,0.00212082669136995
"9875","RockDoveHPG_Transcript_79612",419988,"XM_418110.5","ABI3",419988,3.85607787580543,0.733336797143491,19.9305470663902,1.57867287262239e-05,0.00212082669136995
"13446","NODE_124067_length_257_cov_1.42574",424589,"XM_422429.5","HECTD3",424589,-3.86621070613796,-1.58720979944052,20.1941680853151,1.58490698173285e-05,0.00212082669136995
"1573","RockDoveHPG_Transcript_86969",101751319,"XM_015274489.1","LOC101751319",101751319,4.38627096532333,0.715270067250106,19.8306798380925,1.65306854403136e-05,0.0021950207082361
"3158","NODE_112016_length_270_cov_1.82326",107053341,"XM_015286133.1","unclassified transcription discrepancy",107053341,-5.12934966444884,-1.62493299015485,23.6139584931372,1.69311290480776e-05,0.00221789603271322
"2618","RockDoveHPG_Transcript_31644",107051942,"XR_001463936.1","LOC107051942",107051942,2.89166934624823,1.59606038624107,19.7727761181671,1.69599279526211e-05,0.00221789603271322
"11936","RockDoveHPG_Transcript_38383",422652,"XM_015276399.1","AFP",422652,1.70838234735041,4.46646379593011,19.6566972492603,1.78939467046264e-05,0.00231385480843816
"4499","NODE_37308_length_523_cov_107.269",107057622,"XM_015302702.1","UBL5",107057622,-1.89727914416404,6.22039461331844,19.6452539236886,1.80781283642409e-05,0.00231385480843816
"2393","RockDoveHPG_Transcript_21987",107051325,"XM_015274945.1","LOC107051325",107051325,1.74937432250627,5.42535488460286,19.63682148132,1.80958405248031e-05,0.00231385480843816
"2065","NODE_31566_length_593_cov_1.34572",107050212,"XM_015274013.1","LOC107050212",107050212,-5.2024848723915,-1.61194593396771,23.2777168748418,1.89342755884912e-05,0.0023969868857315
"7001","NODE_150759_length_236_cov_2.62983",416256,"XM_015293773.1","FAXDC2",416256,-3.13154813659212,-0.102887634694846,19.5242633477443,1.90237054423135e-05,0.0023969868857315
"590","RockDoveHPG_Transcript_36753",100859084,"XM_015273578.1","LOC100859084",100859084,2.9809188716746,6.00709217932182,19.5388993852793,1.92430945126388e-05,0.00240706012664617
"12086","RockDoveHPG_Transcript_13883",422853,"XR_001466431.1","C4H4ORF50",422853,2.38989530047408,11.2672633544008,19.4819860321185,1.94869530770962e-05,0.0024200272231427
"2437","RockDoveHPG_Transcript_29983",107051455,"XM_015275060.1","LOC107051455",107051455,1.68386104581879,3.96488757115914,19.3099365457585,2.10080622975884e-05,0.00259029408129264
"2306","RockDoveHPG_Transcript_27556",107051019,"XM_015274718.1","unclassified transcription discrepancy",107051019,1.29269121281366,5.26286030937255,19.0751811989831,2.34244828075833e-05,0.00286775476754967
"1228","RockDoveHPG_Transcript_27381",101749377,"XM_015300226.1","LOC101749377",101749377,0.973887736549238,4.77834831662739,18.9702061390181,2.45947932437981e-05,0.00298982620404538
"7479","RockDoveHPG_Transcript_31794",416874,"NM_001271929.1","MYL2",416874,2.36547362633647,4.08630673566667,18.8742733674607,2.57857576919018e-05,0.00309542410769874
"10144","RockDoveHPG_Transcript_13969",420348,"XM_418455.3","C2H8ORF76",420348,1.32995795326352,5.03133645992603,18.8654439609014,2.58220989171949e-05,0.00309542410769874
"13385","RockDoveHPG_Transcript_29595",424518,"XM_422356.5","GTF2B",424518,1.41305614231498,6.6054787955189,18.8469444019689,2.60526487498869e-05,0.00310152291531412
"4488","RockDoveHPG_Transcript_76260",107057566,"XM_015302644.1","7937",107057566,4.30554841474128,2.33907960653318,18.700616179797,2.79080582985911e-05,0.0032996500160978
"2378","RockDoveHPG_Transcript_27907",107051288,"XM_015274918.1","LOC107051288",107051288,2.21147855066725,5.46528260606185,18.6690251480452,2.85113418077504e-05,0.00334804613799583
"5576","RockDoveHPG_Transcript_18095",395862,"NM_205010.1","annotated",395862,2.05724352172842,5.00879684929937,18.5546589442807,2.98716125024755e-05,0.00347973711030033
"686","NODE_282724_length_166_cov_1.46847",100859449,"XM_003642369.3","LOC100859449",100859449,6.70994588082693,-0.46320913551482,18.6336044203984,3.00876164175018e-05,0.00347973711030033
"15736","RockDoveHPG_Transcript_17516",429879,"NM_001031580.1","annotated",429879,1.36549351846969,3.53499640187186,18.5264638534661,3.02375487513063e-05,0.00347973711030033
"2211","RockDoveHPG_Transcript_73656",107050762,"XM_015274470.1","unclassified transcription discrepancy",107050762,2.40603162001843,1.22166041101291,18.4671058551745,3.10864320455669e-05,0.00355373503291772
"2213","RockDoveHPG_Transcript_50872",107050765,"XM_015274473.1","unclassified transcription discrepancy",107050765,5.54405538049186,0.240907696445627,18.3612867714706,3.27863773926912e-05,0.00368039684847874
"15651","NODE_148537_length_238_cov_2.10383",429153,"XM_015291571.1","CYP2J6L2",429153,-3.63864536694336,-1.42834019915931,20.4539242153431,3.3146020394861e-05,0.00368039684847874
